CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;2381038846364192;20210506T193333;;20210506T193318;20210507T044318;13.0;100.0;0 days 09:10:00;;;;;V1.4(5);61.59
20210506T193318;0.0;;;;;;;;;;;;;;
20210506T193818;0.586;;;;;;;;;;;;;;
20210506T194318;1.203;;;;;;;;;;;;;;
20210506T194818;1.82;;;;;;;;;;;;;;
20210506T195318;2.437;;;;;;;;;;;;;;
20210506T195818;3.055;;;;;;;;;;;;;;
20210506T200318;3.672;;;;;;;;;;;;;;
20210506T200818;4.29;;;;;;;;;;;;;;
20210506T201318;4.907;;;;;;;;;;;;;;
20210506T201818;5.43;;;;;;;;;;;;;;
20210506T202318;5.926;;;;;;;;;;;;;;
20210506T202818;6.544;;;;;;;;;;;;;;
20210506T203318;7.162;;;;;;;;;;;;;;
20210506T203818;7.657;;;;;;;;;;;;;;
20210506T204318;8.175;;;;;;;;;;;;;;
20210506T204818;8.794;;;;;;;;;;;;;;
20210506T205318;9.342;;;;;;;;;;;;;;
20210506T205818;9.807;;;;;;;;;;;;;;
20210506T210318;10.425;;;;;;;;;;;;;;
20210506T210818;11.043;;;;;;;;;;;;;;
20210506T211318;11.66;;;;;;;;;;;;;;
20210506T211818;12.278;;;;;;;;;;;;;;
20210506T212318;12.895;;;;;;;;;;;;;;
20210506T212818;13.513;;;;;;;;;;;;;;
20210506T213318;13.906;;;;;;;;;;;;;;
20210506T213818;14.521;;;;;;;;;;;;;;
20210506T214318;15.139;;;;;;;;;;;;;;
20210506T214818;15.757;;;;;;;;;;;;;;
20210506T215318;16.375;;;;;;;;;;;;;;
20210506T215818;16.992;;;;;;;;;;;;;;
20210506T220318;17.601;;;;;;;;;;;;;;
20210506T220818;18.22;;;;;;;;;;;;;;
20210506T221318;18.839;;;;;;;;;;;;;;
20210506T221818;19.458;;;;;;;;;;;;;;
20210506T222318;20.077;;;;;;;;;;;;;;
20210506T222818;20.696;;;;;;;;;;;;;;
20210506T223318;21.315;;;;;;;;;;;;;;
20210506T223818;21.934;;;;;;;;;;;;;;
20210506T224318;22.553;;;;;;;;;;;;;;
20210506T224818;23.172;;;;;;;;;;;;;;
20210506T225318;23.792;;;;;;;;;;;;;;
20210506T225818;24.41;;;;;;;;;;;;;;
20210506T230318;25.03;;;;;;;;;;;;;;
20210506T230818;25.648;;;;;;;;;;;;;;
20210506T231318;26.267;;;;;;;;;;;;;;
20210506T231818;26.886;;;;;;;;;;;;;;
20210506T232318;27.506;;;;;;;;;;;;;;
20210506T232818;28.125;;;;;;;;;;;;;;
20210506T233318;28.744;;;;;;;;;;;;;;
20210506T233818;29.363;;;;;;;;;;;;;;
20210506T234318;29.983;;;;;;;;;;;;;;
20210506T234818;30.602;;;;;;;;;;;;;;
20210506T235318;31.222;;;;;;;;;;;;;;
20210506T235818;31.841;;;;;;;;;;;;;;
20210507T000318;32.46;;;;;;;;;;;;;;
20210507T000818;33.08;;;;;;;;;;;;;;
20210507T001318;33.7;;;;;;;;;;;;;;
20210507T001818;34.319;;;;;;;;;;;;;;
20210507T002318;34.939;;;;;;;;;;;;;;
20210507T002818;35.558;;;;;;;;;;;;;;
20210507T003318;36.178;;;;;;;;;;;;;;
20210507T003818;36.798;;;;;;;;;;;;;;
20210507T004318;37.417;;;;;;;;;;;;;;
20210507T004818;38.035;;;;;;;;;;;;;;
20210507T005318;38.654;;;;;;;;;;;;;;
20210507T005818;39.274;;;;;;;;;;;;;;
20210507T010318;39.894;;;;;;;;;;;;;;
20210507T010818;40.513;;;;;;;;;;;;;;
20210507T011318;41.133;;;;;;;;;;;;;;
20210507T011818;41.753;;;;;;;;;;;;;;
20210507T012318;42.373;;;;;;;;;;;;;;
20210507T012818;42.992;;;;;;;;;;;;;;
20210507T013318;43.611;;;;;;;;;;;;;;
20210507T013818;44.231;;;;;;;;;;;;;;
20210507T014318;44.85;;;;;;;;;;;;;;
20210507T014818;45.469;;;;;;;;;;;;;;
20210507T015318;46.089;;;;;;;;;;;;;;
20210507T015818;46.708;;;;;;;;;;;;;;
20210507T020318;47.327;;;;;;;;;;;;;;
20210507T020818;47.947;;;;;;;;;;;;;;
20210507T021318;48.566;;;;;;;;;;;;;;
20210507T021818;49.186;;;;;;;;;;;;;;
20210507T022318;49.805;;;;;;;;;;;;;;
