CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;7531779108458443;20210511T142832;6050df4a7ae77b6ee7595856;20210511T142739;20210512T044239;58.0;100.0;0 days 14:15:00;;;;;V1.4(5);15.743
20210511T142739;0.0;;;;;;;;;;;;;;
20210511T143239;0.51;;;;;;;;;;;;;;
20210511T143739;1.025;;;;;;;;;;;;;;
20210511T144239;1.541;;;;;;;;;;;;;;
20210511T144739;2.058;;;;;;;;;;;;;;
20210511T145239;2.575;;;;;;;;;;;;;;
20210511T145739;3.091;;;;;;;;;;;;;;
20210511T150239;3.609;;;;;;;;;;;;;;
20210511T150739;4.124;;;;;;;;;;;;;;
20210511T151239;4.639;;;;;;;;;;;;;;
20210511T151739;5.154;;;;;;;;;;;;;;
20210511T152239;5.668;;;;;;;;;;;;;;
20210511T152739;6.184;;;;;;;;;;;;;;
20210511T153239;6.699;;;;;;;;;;;;;;
20210511T153739;7.214;;;;;;;;;;;;;;
20210511T154239;7.73;;;;;;;;;;;;;;
20210511T154739;8.244;;;;;;;;;;;;;;
20210511T155239;8.759;;;;;;;;;;;;;;
20210511T155739;9.273;;;;;;;;;;;;;;
20210511T160239;9.787;;;;;;;;;;;;;;
20210511T160739;10.3;;;;;;;;;;;;;;
20210511T161239;10.812;;;;;;;;;;;;;;
20210511T161739;11.324;;;;;;;;;;;;;;
20210511T162239;11.836;;;;;;;;;;;;;;
20210511T162739;12.348;;;;;;;;;;;;;;
20210511T163239;12.861;;;;;;;;;;;;;;
20210511T163739;13.374;;;;;;;;;;;;;;
20210511T164239;13.877;;;;;;;;;;;;;;
20210511T164739;14.298;;;;;;;;;;;;;;
20210511T165239;14.64;;;;;;;;;;;;;;
20210511T165739;14.881;;;;;;;;;;;;;;
20210511T170239;15.054;;;;;;;;;;;;;;
20210511T170739;15.182;;;;;;;;;;;;;;
20210511T171239;15.287;;;;;;;;;;;;;;
20210511T171739;15.375;;;;;;;;;;;;;;
20210511T172239;15.449;;;;;;;;;;;;;;
20210511T172739;15.514;;;;;;;;;;;;;;
20210511T173239;15.555;;;;;;;;;;;;;;
20210511T173739;15.592;;;;;;;;;;;;;;
20210511T174239;15.633;;;;;;;;;;;;;;
20210511T174739;15.669;;;;;;;;;;;;;;
20210511T175239;15.694;;;;;;;;;;;;;;
20210511T175739;15.742;;;;;;;;;;;;;;
20210511T180239;15.743;;;;;;;;;;;;;;
20210511T180739;15.743;;;;;;;;;;;;;;
20210511T181239;15.743;;;;;;;;;;;;;;
20210511T181739;15.743;;;;;;;;;;;;;;
20210511T182239;15.743;;;;;;;;;;;;;;
20210511T182739;15.743;;;;;;;;;;;;;;
20210511T183239;15.743;;;;;;;;;;;;;;
20210511T183739;15.743;;;;;;;;;;;;;;
20210511T184239;15.743;;;;;;;;;;;;;;
20210511T184739;15.743;;;;;;;;;;;;;;
20210511T185239;15.743;;;;;;;;;;;;;;
20210511T185739;15.743;;;;;;;;;;;;;;
20210511T190239;15.743;;;;;;;;;;;;;;
20210511T190739;15.743;;;;;;;;;;;;;;
20210511T191239;15.743;;;;;;;;;;;;;;
20210511T191739;15.743;;;;;;;;;;;;;;
20210511T192239;15.743;;;;;;;;;;;;;;
20210511T192739;15.743;;;;;;;;;;;;;;
20210511T193239;15.743;;;;;;;;;;;;;;
20210511T193739;15.743;;;;;;;;;;;;;;
20210511T194239;15.743;;;;;;;;;;;;;;
20210511T194739;15.743;;;;;;;;;;;;;;
20210511T195239;15.743;;;;;;;;;;;;;;
20210511T195739;15.743;;;;;;;;;;;;;;
20210511T200239;15.743;;;;;;;;;;;;;;
20210511T200739;15.743;;;;;;;;;;;;;;
20210511T201239;15.743;;;;;;;;;;;;;;
20210511T201739;15.743;;;;;;;;;;;;;;
20210511T202239;15.743;;;;;;;;;;;;;;
20210511T202739;15.743;;;;;;;;;;;;;;
20210511T203239;15.743;;;;;;;;;;;;;;
20210511T203739;15.743;;;;;;;;;;;;;;
20210511T204239;15.743;;;;;;;;;;;;;;
20210511T204739;15.743;;;;;;;;;;;;;;
20210511T205239;15.743;;;;;;;;;;;;;;
20210511T205739;15.743;;;;;;;;;;;;;;
20210511T210239;15.743;;;;;;;;;;;;;;
20210511T210739;15.743;;;;;;;;;;;;;;
20210511T211239;15.743;;;;;;;;;;;;;;
20210511T211739;15.743;;;;;;;;;;;;;;
20210511T212239;15.743;;;;;;;;;;;;;;
20210511T212739;15.743;;;;;;;;;;;;;;
20210511T213239;15.743;;;;;;;;;;;;;;
20210511T213739;15.743;;;;;;;;;;;;;;
20210511T214239;15.743;;;;;;;;;;;;;;
20210511T214739;15.743;;;;;;;;;;;;;;
20210511T215239;15.743;;;;;;;;;;;;;;
20210511T215739;15.743;;;;;;;;;;;;;;
20210511T220239;15.743;;;;;;;;;;;;;;
20210511T220739;15.743;;;;;;;;;;;;;;
20210511T221239;15.743;;;;;;;;;;;;;;
20210511T221739;15.743;;;;;;;;;;;;;;
20210511T222239;15.743;;;;;;;;;;;;;;
20210511T222739;15.743;;;;;;;;;;;;;;
20210511T223239;15.743;;;;;;;;;;;;;;
20210511T223739;15.743;;;;;;;;;;;;;;
20210511T224239;15.743;;;;;;;;;;;;;;
20210511T224739;15.743;;;;;;;;;;;;;;
20210511T225239;15.743;;;;;;;;;;;;;;
20210511T225739;15.743;;;;;;;;;;;;;;
20210511T230239;15.743;;;;;;;;;;;;;;
20210511T230739;15.743;;;;;;;;;;;;;;
20210511T231239;15.743;;;;;;;;;;;;;;
20210511T231739;15.743;;;;;;;;;;;;;;
20210511T232239;15.743;;;;;;;;;;;;;;
20210511T232739;15.743;;;;;;;;;;;;;;
20210511T233239;15.743;;;;;;;;;;;;;;
20210511T233739;15.743;;;;;;;;;;;;;;
20210511T234239;15.743;;;;;;;;;;;;;;
20210511T234739;15.743;;;;;;;;;;;;;;
20210511T235239;15.743;;;;;;;;;;;;;;
20210511T235739;15.743;;;;;;;;;;;;;;
20210512T000239;15.743;;;;;;;;;;;;;;
20210512T000739;15.743;;;;;;;;;;;;;;
20210512T001239;15.743;;;;;;;;;;;;;;
20210512T001739;15.743;;;;;;;;;;;;;;
20210512T002239;15.743;;;;;;;;;;;;;;
20210512T002739;15.743;;;;;;;;;;;;;;
20210512T003239;15.743;;;;;;;;;;;;;;
20210512T003739;15.743;;;;;;;;;;;;;;
20210512T004239;15.743;;;;;;;;;;;;;;
20210512T004739;15.743;;;;;;;;;;;;;;
20210512T005239;15.743;;;;;;;;;;;;;;
20210512T005739;15.743;;;;;;;;;;;;;;
20210512T010239;15.743;;;;;;;;;;;;;;
20210512T010739;15.743;;;;;;;;;;;;;;
20210512T011239;15.743;;;;;;;;;;;;;;
20210512T011739;15.743;;;;;;;;;;;;;;
20210512T012239;15.743;;;;;;;;;;;;;;
20210512T012739;15.743;;;;;;;;;;;;;;
20210512T013239;15.743;;;;;;;;;;;;;;
20210512T013739;15.743;;;;;;;;;;;;;;
20210512T014239;15.743;;;;;;;;;;;;;;
20210512T014739;15.743;;;;;;;;;;;;;;
20210512T015239;15.743;;;;;;;;;;;;;;
20210512T015739;15.743;;;;;;;;;;;;;;
20210512T020239;15.743;;;;;;;;;;;;;;
20210512T020739;15.743;;;;;;;;;;;;;;
20210512T021239;15.743;;;;;;;;;;;;;;
20210512T021739;15.743;;;;;;;;;;;;;;
20210512T022239;15.743;;;;;;;;;;;;;;
20210512T022739;15.743;;;;;;;;;;;;;;
20210512T023239;15.743;;;;;;;;;;;;;;
20210512T023739;15.743;;;;;;;;;;;;;;
20210512T024239;15.743;;;;;;;;;;;;;;
20210512T024739;15.743;;;;;;;;;;;;;;
20210512T025239;15.743;;;;;;;;;;;;;;
20210512T025739;15.743;;;;;;;;;;;;;;
20210512T030239;15.743;;;;;;;;;;;;;;
20210512T030739;15.743;;;;;;;;;;;;;;
20210512T031239;15.743;;;;;;;;;;;;;;
20210512T031739;15.743;;;;;;;;;;;;;;
20210512T032239;15.743;;;;;;;;;;;;;;
20210512T032739;15.743;;;;;;;;;;;;;;
20210512T033239;15.743;;;;;;;;;;;;;;
20210512T033739;15.743;;;;;;;;;;;;;;
20210512T034239;15.743;;;;;;;;;;;;;;
20210512T034739;15.743;;;;;;;;;;;;;;
20210512T035239;15.743;;;;;;;;;;;;;;
20210512T035739;15.743;;;;;;;;;;;;;;
20210512T040239;15.743;;;;;;;;;;;;;;
20210512T040739;15.743;;;;;;;;;;;;;;
20210512T041239;15.743;;;;;;;;;;;;;;
20210512T041739;15.743;;;;;;;;;;;;;;
20210512T042239;15.743;;;;;;;;;;;;;;
20210512T042739;15.743;;;;;;;;;;;;;;
20210512T043239;15.743;;;;;;;;;;;;;;
20210512T043739;15.743;;;;;;;;;;;;;;
20210512T044239;15.743;;;;;;;;;;;;;;
