CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;1066840021158581;20210513T215802;6050df4a7ae77b6ee7595856;20210512T140513;20210518T044013;75.0;100.0;5 days 14:35:00;;;;;V1.4(5);22.711
20210512T140513;0.0;;;;;;;;;;;;;;
20210512T141013;0.504;;;;;;;;;;;;;;
20210512T141513;1.014;;;;;;;;;;;;;;
20210512T142013;1.524;;;;;;;;;;;;;;
20210512T142513;2.034;;;;;;;;;;;;;;
20210512T143013;2.544;;;;;;;;;;;;;;
20210512T143513;3.054;;;;;;;;;;;;;;
20210512T144013;3.565;;;;;;;;;;;;;;
20210512T144513;4.075;;;;;;;;;;;;;;
20210512T145013;4.584;;;;;;;;;;;;;;
20210512T145513;5.096;;;;;;;;;;;;;;
20210512T150013;5.608;;;;;;;;;;;;;;
20210512T150513;6.118;;;;;;;;;;;;;;
20210512T151013;6.63;;;;;;;;;;;;;;
20210512T151513;7.142;;;;;;;;;;;;;;
20210512T152013;7.653;;;;;;;;;;;;;;
20210512T152513;8.164;;;;;;;;;;;;;;
20210512T153013;8.676;;;;;;;;;;;;;;
20210512T153513;9.187;;;;;;;;;;;;;;
20210512T154013;9.698;;;;;;;;;;;;;;
20210512T154513;10.209;;;;;;;;;;;;;;
20210512T155013;10.72;;;;;;;;;;;;;;
20210512T155513;11.231;;;;;;;;;;;;;;
20210512T160013;11.743;;;;;;;;;;;;;;
20210512T160513;12.255;;;;;;;;;;;;;;
20210512T161013;12.765;;;;;;;;;;;;;;
20210512T161513;13.275;;;;;;;;;;;;;;
20210512T162013;13.785;;;;;;;;;;;;;;
20210512T162513;14.296;;;;;;;;;;;;;;
20210512T163013;14.807;;;;;;;;;;;;;;
20210512T163513;15.318;;;;;;;;;;;;;;
20210512T164013;15.829;;;;;;;;;;;;;;
20210512T164513;16.341;;;;;;;;;;;;;;
20210512T165013;16.857;;;;;;;;;;;;;;
20210512T165513;17.373;;;;;;;;;;;;;;
20210512T170013;17.888;;;;;;;;;;;;;;
20210512T170513;18.404;;;;;;;;;;;;;;
