CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;851779505375927;20210323T173858;6052213ef95ccf583fa12525;20210323T173828;20210324T061328;18.0;100.0;0 days 12:35:00;;;;;V1.4(5);55.428
20210323T173828;0.0;;;;;;;;;;;;;;
20210323T174328;0.584;;;;;;;;;;;;;;
20210323T174828;1.201;;;;;;;;;;;;;;
20210323T175328;1.695;;;;;;;;;;;;;;
20210323T175828;2.312;;;;;;;;;;;;;;
20210323T180328;2.878;;;;;;;;;;;;;;
20210323T180828;3.316;;;;;;;;;;;;;;
20210323T181328;3.933;;;;;;;;;;;;;;
20210323T181828;4.51;;;;;;;;;;;;;;
20210323T182328;4.955;;;;;;;;;;;;;;
20210323T182828;5.573;;;;;;;;;;;;;;
20210323T183328;6.19;;;;;;;;;;;;;;
20210323T183828;6.807;;;;;;;;;;;;;;
20210323T184328;7.337;;;;;;;;;;;;;;
20210323T184828;7.833;;;;;;;;;;;;;;
20210323T185328;8.451;;;;;;;;;;;;;;
20210323T185828;9.068;;;;;;;;;;;;;;
20210323T190328;9.686;;;;;;;;;;;;;;
20210323T190828;10.304;;;;;;;;;;;;;;
20210323T191328;10.922;;;;;;;;;;;;;;
20210323T191828;11.54;;;;;;;;;;;;;;
20210323T192328;12.158;;;;;;;;;;;;;;
20210323T192828;12.776;;;;;;;;;;;;;;
20210323T193328;13.394;;;;;;;;;;;;;;
20210323T193828;14.011;;;;;;;;;;;;;;
20210323T194328;14.629;;;;;;;;;;;;;;
20210323T194828;15.247;;;;;;;;;;;;;;
20210323T195328;15.865;;;;;;;;;;;;;;
20210323T195828;16.29;;;;;;;;;;;;;;
20210323T200328;16.872;;;;;;;;;;;;;;
20210323T200828;17.49;;;;;;;;;;;;;;
20210323T201328;18.108;;;;;;;;;;;;;;
20210323T201828;18.508;;;;;;;;;;;;;;
20210323T202328;19.125;;;;;;;;;;;;;;
20210323T202828;19.743;;;;;;;;;;;;;;
20210323T203328;20.36;;;;;;;;;;;;;;
20210323T203828;20.978;;;;;;;;;;;;;;
20210323T204328;21.597;;;;;;;;;;;;;;
20210323T204828;22.215;;;;;;;;;;;;;;
20210323T205328;22.605;;;;;;;;;;;;;;
20210323T205828;23.218;;;;;;;;;;;;;;
20210323T210328;23.836;;;;;;;;;;;;;;
