CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;5674661866523659;20210524T150602;6052213ef95ccf583fa12525;20210524T150554;20210525T045554;25.0;100.0;0 days 13:50:00;;;;;V1.4(5);54.521
20210524T150554;0.0;;;;;;;;;;;;;;
20210524T151054;0.58;;;;;;;;;;;;;;
20210524T151554;1.2;;;;;;;;;;;;;;
20210524T152054;1.684;;;;;;;;;;;;;;
20210524T152554;2.303;;;;;;;;;;;;;;
20210524T153054;2.923;;;;;;;;;;;;;;
20210524T153554;3.543;;;;;;;;;;;;;;
20210524T154054;4.163;;;;;;;;;;;;;;
20210524T154554;4.783;;;;;;;;;;;;;;
20210524T155054;5.403;;;;;;;;;;;;;;
20210524T155554;5.741;;;;;;;;;;;;;;
20210524T160054;6.327;;;;;;;;;;;;;;
20210524T160554;6.947;;;;;;;;;;;;;;
20210524T161054;7.567;;;;;;;;;;;;;;
20210524T161554;8.187;;;;;;;;;;;;;;
20210524T162054;8.806;;;;;;;;;;;;;;
20210524T162554;9.426;;;;;;;;;;;;;;
20210524T163054;10.046;;;;;;;;;;;;;;
20210524T163554;10.48;;;;;;;;;;;;;;
20210524T164054;11.068;;;;;;;;;;;;;;
20210524T164554;11.688;;;;;;;;;;;;;;
20210524T165054;12.308;;;;;;;;;;;;;;
20210524T165554;12.928;;;;;;;;;;;;;;
20210524T170054;13.548;;;;;;;;;;;;;;
20210524T170554;14.167;;;;;;;;;;;;;;
20210524T171054;14.571;;;;;;;;;;;;;;
20210524T171554;15.191;;;;;;;;;;;;;;
20210524T172054;15.81;;;;;;;;;;;;;;
20210524T172554;16.431;;;;;;;;;;;;;;
20210524T173054;17.05;;;;;;;;;;;;;;
20210524T173554;17.67;;;;;;;;;;;;;;
20210524T174054;18.29;;;;;;;;;;;;;;
20210524T174554;18.909;;;;;;;;;;;;;;
20210524T175054;19.475;;;;;;;;;;;;;;
20210524T175554;19.925;;;;;;;;;;;;;;
20210524T180054;20.546;;;;;;;;;;;;;;
20210524T180554;21.165;;;;;;;;;;;;;;
20210524T181054;21.544;;;;;;;;;;;;;;
20210524T181554;22.164;;;;;;;;;;;;;;
20210524T182054;22.785;;;;;;;;;;;;;;
20210524T182554;23.193;;;;;;;;;;;;;;
20210524T183054;23.786;;;;;;;;;;;;;;
20210524T183554;24.407;;;;;;;;;;;;;;
20210524T184054;25.027;;;;;;;;;;;;;;
20210524T184554;25.647;;;;;;;;;;;;;;
20210524T185054;26.268;;;;;;;;;;;;;;
20210524T185554;26.888;;;;;;;;;;;;;;
20210524T190054;27.289;;;;;;;;;;;;;;
20210524T190554;27.908;;;;;;;;;;;;;;
20210524T191054;28.529;;;;;;;;;;;;;;
20210524T191554;29.149;;;;;;;;;;;;;;
20210524T192054;29.769;;;;;;;;;;;;;;
20210524T192554;30.287;;;;;;;;;;;;;;
20210524T193054;30.775;;;;;;;;;;;;;;
20210524T193554;31.396;;;;;;;;;;;;;;
20210524T194054;32.017;;;;;;;;;;;;;;
20210524T194554;32.637;;;;;;;;;;;;;;
20210524T195054;33.257;;;;;;;;;;;;;;
20210524T195554;33.878;;;;;;;;;;;;;;
20210524T200054;34.498;;;;;;;;;;;;;;
20210524T200554;35.056;;;;;;;;;;;;;;
20210524T201054;35.511;;;;;;;;;;;;;;
20210524T201554;36.132;;;;;;;;;;;;;;
20210524T202054;36.752;;;;;;;;;;;;;;
20210524T202554;37.372;;;;;;;;;;;;;;
20210524T203054;37.992;;;;;;;;;;;;;;
20210524T203554;38.613;;;;;;;;;;;;;;
20210524T204054;39.233;;;;;;;;;;;;;;
20210524T204554;39.853;;;;;;;;;;;;;;
20210524T205054;40.473;;;;;;;;;;;;;;
20210524T205554;41.093;;;;;;;;;;;;;;
20210524T210054;41.713;;;;;;;;;;;;;;
20210524T210554;42.333;;;;;;;;;;;;;;
20210524T211054;42.89;;;;;;;;;;;;;;
20210524T211554;43.351;;;;;;;;;;;;;;
20210524T212054;43.972;;;;;;;;;;;;;;
20210524T212554;44.591;;;;;;;;;;;;;;
20210524T213054;45.211;;;;;;;;;;;;;;
20210524T213554;45.831;;;;;;;;;;;;;;
20210524T214054;46.452;;;;;;;;;;;;;;
20210524T214554;47.072;;;;;;;;;;;;;;
20210524T215054;47.692;;;;;;;;;;;;;;
20210524T215554;48.312;;;;;;;;;;;;;;
20210524T220054;48.932;;;;;;;;;;;;;;
20210524T220554;49.551;;;;;;;;;;;;;;
20210524T221054;50.171;;;;;;;;;;;;;;
20210524T221554;50.791;;;;;;;;;;;;;;
20210524T222054;51.412;;;;;;;;;;;;;;
20210524T222554;51.812;;;;;;;;;;;;;;
20210524T223054;52.316;;;;;;;;;;;;;;
20210524T223554;52.711;;;;;;;;;;;;;;
20210524T224054;53.036;;;;;;;;;;;;;;
20210524T224554;53.306;;;;;;;;;;;;;;
20210524T225054;53.535;;;;;;;;;;;;;;
20210524T225554;53.734;;;;;;;;;;;;;;
20210524T230054;53.909;;;;;;;;;;;;;;
20210524T230554;54.061;;;;;;;;;;;;;;
20210524T231054;54.194;;;;;;;;;;;;;;
20210524T231554;54.311;;;;;;;;;;;;;;
20210524T232054;54.414;;;;;;;;;;;;;;
20210524T232554;54.506;;;;;;;;;;;;;;
20210524T233054;54.521;;;;;;;;;;;;;;
20210524T233554;54.521;;;;;;;;;;;;;;
20210524T234054;54.521;;;;;;;;;;;;;;
20210524T234554;54.521;;;;;;;;;;;;;;
20210524T235054;54.521;;;;;;;;;;;;;;
20210524T235554;54.521;;;;;;;;;;;;;;
20210525T000054;54.521;;;;;;;;;;;;;;
20210525T000554;54.521;;;;;;;;;;;;;;
20210525T001054;54.521;;;;;;;;;;;;;;
20210525T001554;54.521;;;;;;;;;;;;;;
20210525T002054;54.521;;;;;;;;;;;;;;
20210525T002554;54.521;;;;;;;;;;;;;;
20210525T003054;54.521;;;;;;;;;;;;;;
20210525T003554;54.521;;;;;;;;;;;;;;
20210525T004054;54.521;;;;;;;;;;;;;;
20210525T004554;54.521;;;;;;;;;;;;;;
20210525T005054;54.521;;;;;;;;;;;;;;
20210525T005554;54.521;;;;;;;;;;;;;;
20210525T010054;54.521;;;;;;;;;;;;;;
20210525T010554;54.521;;;;;;;;;;;;;;
20210525T011054;54.521;;;;;;;;;;;;;;
20210525T011554;54.521;;;;;;;;;;;;;;
20210525T012054;54.521;;;;;;;;;;;;;;
20210525T012554;54.521;;;;;;;;;;;;;;
20210525T013054;54.521;;;;;;;;;;;;;;
20210525T013554;54.521;;;;;;;;;;;;;;
20210525T014054;54.521;;;;;;;;;;;;;;
20210525T014554;54.521;;;;;;;;;;;;;;
20210525T015054;54.521;;;;;;;;;;;;;;
20210525T015554;54.521;;;;;;;;;;;;;;
20210525T020054;54.521;;;;;;;;;;;;;;
