CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;1218769827480722;20210413T160219;6050df4a7ae77b6ee7595856;20210413T130300;20210414T045300;16.0;100.0;0 days 15:50:00;;;;;V1.4(5);27.375
20210413T130300;0.0;;;;;;;;;;;;;;
20210413T130800;0.509;;;;;;;;;;;;;;
20210413T131300;1.023;;;;;;;;;;;;;;
20210413T131800;1.537;;;;;;;;;;;;;;
20210413T132300;2.052;;;;;;;;;;;;;;
20210413T132800;2.566;;;;;;;;;;;;;;
20210413T133300;3.082;;;;;;;;;;;;;;
20210413T133800;3.598;;;;;;;;;;;;;;
20210413T134300;4.114;;;;;;;;;;;;;;
20210413T134800;4.631;;;;;;;;;;;;;;
20210413T135300;5.146;;;;;;;;;;;;;;
20210413T135800;5.66;;;;;;;;;;;;;;
20210413T140300;6.174;;;;;;;;;;;;;;
20210413T140800;6.69;;;;;;;;;;;;;;
20210413T141300;7.204;;;;;;;;;;;;;;
20210413T141800;7.719;;;;;;;;;;;;;;
20210413T142300;8.231;;;;;;;;;;;;;;
20210413T142800;8.744;;;;;;;;;;;;;;
20210413T143300;9.258;;;;;;;;;;;;;;
20210413T143800;9.772;;;;;;;;;;;;;;
20210413T144300;10.286;;;;;;;;;;;;;;
20210413T144800;10.8;;;;;;;;;;;;;;
20210413T145300;11.316;;;;;;;;;;;;;;
20210413T145800;11.832;;;;;;;;;;;;;;
20210413T150300;12.348;;;;;;;;;;;;;;
20210413T150800;12.864;;;;;;;;;;;;;;
20210413T151300;13.38;;;;;;;;;;;;;;
20210413T151800;13.892;;;;;;;;;;;;;;
20210413T152300;14.403;;;;;;;;;;;;;;
20210413T152800;14.918;;;;;;;;;;;;;;
20210413T153300;15.434;;;;;;;;;;;;;;
20210413T153800;15.95;;;;;;;;;;;;;;
20210413T154300;16.467;;;;;;;;;;;;;;
20210413T154800;16.984;;;;;;;;;;;;;;
20210413T155300;17.501;;;;;;;;;;;;;;
20210413T155800;18.017;;;;;;;;;;;;;;
20210413T160300;18.533;;;;;;;;;;;;;;
20210413T160800;19.048;;;;;;;;;;;;;;
20210413T161300;19.563;;;;;;;;;;;;;;
20210413T161800;20.078;;;;;;;;;;;;;;
20210413T162300;20.592;;;;;;;;;;;;;;
20210413T162800;21.107;;;;;;;;;;;;;;
20210413T163300;21.358;;;;;;;;;;;;;;
20210413T163800;21.547;;;;;;;;;;;;;;
20210413T164300;21.74;;;;;;;;;;;;;;
20210413T164800;21.985;;;;;;;;;;;;;;
20210413T165300;22.23;;;;;;;;;;;;;;
20210413T165800;22.476;;;;;;;;;;;;;;
20210413T170300;22.721;;;;;;;;;;;;;;
20210413T170800;22.965;;;;;;;;;;;;;;
20210413T171300;23.209;;;;;;;;;;;;;;
20210413T171800;23.453;;;;;;;;;;;;;;
20210413T172300;23.698;;;;;;;;;;;;;;
20210413T172800;23.942;;;;;;;;;;;;;;
20210413T173300;24.187;;;;;;;;;;;;;;
20210413T173800;24.432;;;;;;;;;;;;;;
20210413T174300;24.678;;;;;;;;;;;;;;
20210413T174800;24.924;;;;;;;;;;;;;;
20210413T175300;25.169;;;;;;;;;;;;;;
20210413T175800;25.415;;;;;;;;;;;;;;
20210413T180300;25.66;;;;;;;;;;;;;;
20210413T180800;25.906;;;;;;;;;;;;;;
20210413T181300;26.151;;;;;;;;;;;;;;
20210413T181800;26.396;;;;;;;;;;;;;;
20210413T182300;26.605;;;;;;;;;;;;;;
20210413T182800;26.749;;;;;;;;;;;;;;
20210413T183300;26.862;;;;;;;;;;;;;;
20210413T183800;26.956;;;;;;;;;;;;;;
20210413T184300;27.034;;;;;;;;;;;;;;
20210413T184800;27.103;;;;;;;;;;;;;;
20210413T185300;27.165;;;;;;;;;;;;;;
20210413T185800;27.189;;;;;;;;;;;;;;
20210413T190300;27.245;;;;;;;;;;;;;;
20210413T190800;27.269;;;;;;;;;;;;;;
20210413T191300;27.32;;;;;;;;;;;;;;
20210413T191800;27.33;;;;;;;;;;;;;;
20210413T192300;27.375;;;;;;;;;;;;;;
20210413T192800;27.375;;;;;;;;;;;;;;
20210413T193300;27.375;;;;;;;;;;;;;;
20210413T193800;27.375;;;;;;;;;;;;;;
20210413T194300;27.375;;;;;;;;;;;;;;
20210413T194800;27.375;;;;;;;;;;;;;;
20210413T195300;27.375;;;;;;;;;;;;;;
20210413T195800;27.375;;;;;;;;;;;;;;
20210413T200300;27.375;;;;;;;;;;;;;;
20210413T200800;27.375;;;;;;;;;;;;;;
20210413T201300;27.375;;;;;;;;;;;;;;
20210413T201800;27.375;;;;;;;;;;;;;;
20210413T202300;27.375;;;;;;;;;;;;;;
20210413T202800;27.375;;;;;;;;;;;;;;
20210413T203300;27.375;;;;;;;;;;;;;;
20210413T203800;27.375;;;;;;;;;;;;;;
20210413T204300;27.375;;;;;;;;;;;;;;
20210413T204800;27.375;;;;;;;;;;;;;;
20210413T205300;27.375;;;;;;;;;;;;;;
20210413T205800;27.375;;;;;;;;;;;;;;
20210413T210300;27.375;;;;;;;;;;;;;;
20210413T210800;27.375;;;;;;;;;;;;;;
20210413T211300;27.375;;;;;;;;;;;;;;
20210413T211800;27.375;;;;;;;;;;;;;;
20210413T212300;27.375;;;;;;;;;;;;;;
20210413T212800;27.375;;;;;;;;;;;;;;
20210413T213300;27.375;;;;;;;;;;;;;;
20210413T213800;27.375;;;;;;;;;;;;;;
20210413T214300;27.375;;;;;;;;;;;;;;
20210413T214800;27.375;;;;;;;;;;;;;;
20210413T215300;27.375;;;;;;;;;;;;;;
20210413T215800;27.375;;;;;;;;;;;;;;
20210413T220300;27.375;;;;;;;;;;;;;;
20210413T220800;27.375;;;;;;;;;;;;;;
20210413T221300;27.375;;;;;;;;;;;;;;
20210413T221800;27.375;;;;;;;;;;;;;;
20210413T222300;27.375;;;;;;;;;;;;;;
20210413T222800;27.375;;;;;;;;;;;;;;
20210413T223300;27.375;;;;;;;;;;;;;;
20210413T223800;27.375;;;;;;;;;;;;;;
20210413T224300;27.375;;;;;;;;;;;;;;
20210413T224800;27.375;;;;;;;;;;;;;;
20210413T225300;27.375;;;;;;;;;;;;;;
20210413T225800;27.375;;;;;;;;;;;;;;
20210413T230300;27.375;;;;;;;;;;;;;;
20210413T230800;27.375;;;;;;;;;;;;;;
20210413T231300;27.375;;;;;;;;;;;;;;
20210413T231800;27.375;;;;;;;;;;;;;;
20210413T232300;27.375;;;;;;;;;;;;;;
20210413T232800;27.375;;;;;;;;;;;;;;
20210413T233300;27.375;;;;;;;;;;;;;;
20210413T233800;27.375;;;;;;;;;;;;;;
20210413T234300;27.375;;;;;;;;;;;;;;
20210413T234800;27.375;;;;;;;;;;;;;;
20210413T235300;27.375;;;;;;;;;;;;;;
20210413T235800;27.375;;;;;;;;;;;;;;
20210414T000300;27.375;;;;;;;;;;;;;;
20210414T000800;27.375;;;;;;;;;;;;;;
20210414T001300;27.375;;;;;;;;;;;;;;
20210414T001800;27.375;;;;;;;;;;;;;;
20210414T002300;27.375;;;;;;;;;;;;;;
20210414T002800;27.375;;;;;;;;;;;;;;
20210414T003300;27.375;;;;;;;;;;;;;;
20210414T003800;27.375;;;;;;;;;;;;;;
20210414T004300;27.375;;;;;;;;;;;;;;
20210414T004800;27.375;;;;;;;;;;;;;;
20210414T005300;27.375;;;;;;;;;;;;;;
20210414T005800;27.375;;;;;;;;;;;;;;
20210414T010300;27.375;;;;;;;;;;;;;;
20210414T010800;27.375;;;;;;;;;;;;;;
20210414T011300;27.375;;;;;;;;;;;;;;
20210414T011800;27.375;;;;;;;;;;;;;;
20210414T012300;27.375;;;;;;;;;;;;;;
20210414T012800;27.375;;;;;;;;;;;;;;
20210414T013300;27.375;;;;;;;;;;;;;;
20210414T013800;27.375;;;;;;;;;;;;;;
20210414T014300;27.375;;;;;;;;;;;;;;
20210414T014800;27.375;;;;;;;;;;;;;;
20210414T015300;27.375;;;;;;;;;;;;;;
20210414T015800;27.375;;;;;;;;;;;;;;
20210414T020300;27.375;;;;;;;;;;;;;;
20210414T020800;27.375;;;;;;;;;;;;;;
20210414T021300;27.375;;;;;;;;;;;;;;
20210414T021800;27.375;;;;;;;;;;;;;;
20210414T022300;27.375;;;;;;;;;;;;;;
20210414T022800;27.375;;;;;;;;;;;;;;
20210414T023300;27.375;;;;;;;;;;;;;;
20210414T023800;27.375;;;;;;;;;;;;;;
20210414T024300;27.375;;;;;;;;;;;;;;
20210414T024800;27.375;;;;;;;;;;;;;;
20210414T025300;27.375;;;;;;;;;;;;;;
20210414T025800;27.375;;;;;;;;;;;;;;
20210414T030300;27.375;;;;;;;;;;;;;;
20210414T030800;27.375;;;;;;;;;;;;;;
20210414T031300;27.375;;;;;;;;;;;;;;
20210414T031800;27.375;;;;;;;;;;;;;;
20210414T032300;27.375;;;;;;;;;;;;;;
20210414T032800;27.375;;;;;;;;;;;;;;
20210414T033300;27.375;;;;;;;;;;;;;;
20210414T033800;27.375;;;;;;;;;;;;;;
20210414T034300;27.375;;;;;;;;;;;;;;
20210414T034800;27.375;;;;;;;;;;;;;;
20210414T035300;27.375;;;;;;;;;;;;;;
20210414T035800;27.375;;;;;;;;;;;;;;
20210414T040300;27.375;;;;;;;;;;;;;;
20210414T040800;27.375;;;;;;;;;;;;;;
20210414T041300;27.375;;;;;;;;;;;;;;
20210414T041800;27.375;;;;;;;;;;;;;;
20210414T042300;27.375;;;;;;;;;;;;;;
20210414T042800;27.375;;;;;;;;;;;;;;
20210414T043300;27.375;;;;;;;;;;;;;;
20210414T043800;27.375;;;;;;;;;;;;;;
20210414T044300;27.375;;;;;;;;;;;;;;
20210414T044800;27.375;;;;;;;;;;;;;;
20210414T045300;27.375;;;;;;;;;;;;;;
