CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;4288975971894643;20210412T141914;6052213ef95ccf583fa12525;20210412T141906;20210413T105406;22.0;100.0;0 days 20:35:00;;;;;V1.4(5);50.036
20210412T141906;0.0;;;;;;;;;;;;;;
20210412T142406;0.586;;;;;;;;;;;;;;
20210412T142906;1.203;;;;;;;;;;;;;;
20210412T143406;1.821;;;;;;;;;;;;;;
20210412T143906;2.44;;;;;;;;;;;;;;
20210412T144406;3.058;;;;;;;;;;;;;;
20210412T144906;3.676;;;;;;;;;;;;;;
20210412T145406;4.17;;;;;;;;;;;;;;
20210412T145906;4.788;;;;;;;;;;;;;;
20210412T150406;5.407;;;;;;;;;;;;;;
20210412T150906;6.025;;;;;;;;;;;;;;
20210412T151406;6.644;;;;;;;;;;;;;;
20210412T151906;7.262;;;;;;;;;;;;;;
20210412T152406;7.716;;;;;;;;;;;;;;
20210412T152906;8.288;;;;;;;;;;;;;;
20210412T153406;8.906;;;;;;;;;;;;;;
20210412T153906;9.525;;;;;;;;;;;;;;
20210412T154406;10.144;;;;;;;;;;;;;;
20210412T154906;10.551;;;;;;;;;;;;;;
20210412T155406;11.17;;;;;;;;;;;;;;
20210412T155906;11.788;;;;;;;;;;;;;;
20210412T160406;12.407;;;;;;;;;;;;;;
20210412T160906;13.026;;;;;;;;;;;;;;
20210412T161406;13.644;;;;;;;;;;;;;;
20210412T161906;14.263;;;;;;;;;;;;;;
20210412T162406;14.772;;;;;;;;;;;;;;
20210412T162906;15.118;;;;;;;;;;;;;;
20210412T163406;15.682;;;;;;;;;;;;;;
20210412T163906;16.301;;;;;;;;;;;;;;
20210412T164406;16.92;;;;;;;;;;;;;;
20210412T164906;17.539;;;;;;;;;;;;;;
20210412T165406;18.158;;;;;;;;;;;;;;
20210412T165906;18.777;;;;;;;;;;;;;;
20210412T170406;19.349;;;;;;;;;;;;;;
20210412T170906;19.791;;;;;;;;;;;;;;
20210412T171406;20.41;;;;;;;;;;;;;;
20210412T171906;21.029;;;;;;;;;;;;;;
20210412T172406;21.647;;;;;;;;;;;;;;
20210412T172906;22.266;;;;;;;;;;;;;;
20210412T173406;22.885;;;;;;;;;;;;;;
20210412T173906;23.504;;;;;;;;;;;;;;
20210412T174406;24.122;;;;;;;;;;;;;;
20210412T174906;24.549;;;;;;;;;;;;;;
20210412T175406;25.13;;;;;;;;;;;;;;
20210412T175906;25.749;;;;;;;;;;;;;;
20210412T180406;26.363;;;;;;;;;;;;;;
20210412T180906;26.873;;;;;;;;;;;;;;
20210412T181406;27.375;;;;;;;;;;;;;;
20210412T181906;27.994;;;;;;;;;;;;;;
20210412T182406;28.613;;;;;;;;;;;;;;
20210412T182906;29.232;;;;;;;;;;;;;;
20210412T183406;29.851;;;;;;;;;;;;;;
20210412T183906;30.469;;;;;;;;;;;;;;
20210412T184406;31.088;;;;;;;;;;;;;;
20210412T184906;31.707;;;;;;;;;;;;;;
20210412T185406;32.327;;;;;;;;;;;;;;
20210412T185906;32.888;;;;;;;;;;;;;;
20210412T190406;33.227;;;;;;;;;;;;;;
20210412T190906;33.738;;;;;;;;;;;;;;
20210412T191406;34.358;;;;;;;;;;;;;;
20210412T191906;34.977;;;;;;;;;;;;;;
20210412T192406;35.519;;;;;;;;;;;;;;
20210412T192906;36.002;;;;;;;;;;;;;;
20210412T193406;36.621;;;;;;;;;;;;;;
20210412T193906;37.24;;;;;;;;;;;;;;
20210412T194406;37.859;;;;;;;;;;;;;;
20210412T194906;38.478;;;;;;;;;;;;;;
20210412T195406;39.097;;;;;;;;;;;;;;
20210412T195906;39.716;;;;;;;;;;;;;;
20210412T200406;40.335;;;;;;;;;;;;;;
20210412T200906;40.954;;;;;;;;;;;;;;
20210412T201406;41.573;;;;;;;;;;;;;;
20210412T201906;42.191;;;;;;;;;;;;;;
20210412T202406;42.81;;;;;;;;;;;;;;
20210412T202906;43.43;;;;;;;;;;;;;;
20210412T203406;44.048;;;;;;;;;;;;;;
20210412T203906;44.667;;;;;;;;;;;;;;
20210412T204406;45.286;;;;;;;;;;;;;;
20210412T204906;45.906;;;;;;;;;;;;;;
20210412T205406;46.524;;;;;;;;;;;;;;
20210412T205906;47.112;;;;;;;;;;;;;;
20210412T210406;47.597;;;;;;;;;;;;;;
20210412T210906;47.999;;;;;;;;;;;;;;
20210412T211406;48.341;;;;;;;;;;;;;;
20210412T211906;48.628;;;;;;;;;;;;;;
20210412T212406;48.875;;;;;;;;;;;;;;
20210412T212906;49.087;;;;;;;;;;;;;;
20210412T213406;49.272;;;;;;;;;;;;;;
20210412T213906;49.433;;;;;;;;;;;;;;
20210412T214406;49.577;;;;;;;;;;;;;;
20210412T214906;49.703;;;;;;;;;;;;;;
20210412T215406;49.818;;;;;;;;;;;;;;
20210412T215906;49.92;;;;;;;;;;;;;;
20210412T220406;50.015;;;;;;;;;;;;;;
20210412T220906;50.036;;;;;;;;;;;;;;
20210412T221406;50.036;;;;;;;;;;;;;;
20210412T221906;50.036;;;;;;;;;;;;;;
20210412T222406;50.036;;;;;;;;;;;;;;
20210412T222906;50.036;;;;;;;;;;;;;;
20210412T223406;50.036;;;;;;;;;;;;;;
20210412T223906;50.036;;;;;;;;;;;;;;
20210412T224406;50.036;;;;;;;;;;;;;;
20210412T224906;50.036;;;;;;;;;;;;;;
20210412T225406;50.036;;;;;;;;;;;;;;
20210412T225906;50.036;;;;;;;;;;;;;;
20210412T230406;50.036;;;;;;;;;;;;;;
20210412T230906;50.036;;;;;;;;;;;;;;
20210412T231406;50.036;;;;;;;;;;;;;;
20210412T231906;50.036;;;;;;;;;;;;;;
20210412T232406;50.036;;;;;;;;;;;;;;
20210412T232906;50.036;;;;;;;;;;;;;;
20210412T233406;50.036;;;;;;;;;;;;;;
20210412T233906;50.036;;;;;;;;;;;;;;
20210412T234406;50.036;;;;;;;;;;;;;;
20210412T234906;50.036;;;;;;;;;;;;;;
20210412T235406;50.036;;;;;;;;;;;;;;
20210412T235906;50.036;;;;;;;;;;;;;;
20210413T000406;50.036;;;;;;;;;;;;;;
20210413T000906;50.036;;;;;;;;;;;;;;
20210413T001406;50.036;;;;;;;;;;;;;;
20210413T001906;50.036;;;;;;;;;;;;;;
20210413T002406;50.036;;;;;;;;;;;;;;
20210413T002906;50.036;;;;;;;;;;;;;;
20210413T003406;50.036;;;;;;;;;;;;;;
20210413T003906;50.036;;;;;;;;;;;;;;
20210413T004406;50.036;;;;;;;;;;;;;;
20210413T004906;50.036;;;;;;;;;;;;;;
20210413T005406;50.036;;;;;;;;;;;;;;
20210413T005906;50.036;;;;;;;;;;;;;;
20210413T010406;50.036;;;;;;;;;;;;;;
20210413T010906;50.036;;;;;;;;;;;;;;
20210413T011406;50.036;;;;;;;;;;;;;;
20210413T011906;50.036;;;;;;;;;;;;;;
20210413T012406;50.036;;;;;;;;;;;;;;
20210413T012906;50.036;;;;;;;;;;;;;;
20210413T013406;50.036;;;;;;;;;;;;;;
20210413T013906;50.036;;;;;;;;;;;;;;
20210413T014406;50.036;;;;;;;;;;;;;;
20210413T014906;50.036;;;;;;;;;;;;;;
20210413T015406;50.036;;;;;;;;;;;;;;
20210413T015906;50.036;;;;;;;;;;;;;;
20210413T020406;50.036;;;;;;;;;;;;;;
20210413T020906;50.036;;;;;;;;;;;;;;
20210413T021406;50.036;;;;;;;;;;;;;;
20210413T021906;50.036;;;;;;;;;;;;;;
