CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;3629626902726577;20210426T154617;6052213ef95ccf583fa12525;20210426T154608;20210427T043108;50.0;100.0;0 days 12:45:00;;;;;V1.4(5);20.921
20210426T154608;0.0;;;;;;;;;;;;;;
20210426T155108;0.586;;;;;;;;;;;;;;
20210426T155608;1.204;;;;;;;;;;;;;;
20210426T160108;1.821;;;;;;;;;;;;;;
20210426T160608;2.438;;;;;;;;;;;;;;
20210426T161108;3.056;;;;;;;;;;;;;;
20210426T161608;3.674;;;;;;;;;;;;;;
20210426T162108;4.292;;;;;;;;;;;;;;
20210426T162608;4.91;;;;;;;;;;;;;;
20210426T163108;5.528;;;;;;;;;;;;;;
20210426T163608;6.145;;;;;;;;;;;;;;
20210426T164108;6.763;;;;;;;;;;;;;;
20210426T164608;7.263;;;;;;;;;;;;;;
20210426T165108;7.875;;;;;;;;;;;;;;
20210426T165608;8.493;;;;;;;;;;;;;;
20210426T170108;9.111;;;;;;;;;;;;;;
20210426T170608;9.728;;;;;;;;;;;;;;
20210426T171108;10.346;;;;;;;;;;;;;;
20210426T171608;10.964;;;;;;;;;;;;;;
20210426T172108;11.582;;;;;;;;;;;;;;
20210426T172608;12.2;;;;;;;;;;;;;;
20210426T173108;12.818;;;;;;;;;;;;;;
20210426T173608;13.436;;;;;;;;;;;;;;
20210426T174108;14.054;;;;;;;;;;;;;;
20210426T174608;14.672;;;;;;;;;;;;;;
20210426T175108;15.29;;;;;;;;;;;;;;
20210426T175608;15.908;;;;;;;;;;;;;;
20210426T180108;16.315;;;;;;;;;;;;;;
20210426T180608;16.933;;;;;;;;;;;;;;
20210426T181108;17.551;;;;;;;;;;;;;;
20210426T181608;18.17;;;;;;;;;;;;;;
20210426T182108;18.787;;;;;;;;;;;;;;
20210426T182608;19.406;;;;;;;;;;;;;;
20210426T183108;20.024;;;;;;;;;;;;;;
20210426T183608;20.642;;;;;;;;;;;;;;
20210426T184108;20.921;;;;;;;;;;;;;;
20210426T184608;20.921;;;;;;;;;;;;;;
20210426T185108;20.921;;;;;;;;;;;;;;
20210426T185608;20.921;;;;;;;;;;;;;;
20210426T190108;20.921;;;;;;;;;;;;;;
20210426T190608;20.921;;;;;;;;;;;;;;
20210426T191108;20.921;;;;;;;;;;;;;;
20210426T191608;20.921;;;;;;;;;;;;;;
20210426T192108;20.921;;;;;;;;;;;;;;
20210426T192608;20.921;;;;;;;;;;;;;;
20210426T193108;20.921;;;;;;;;;;;;;;
20210426T193608;20.921;;;;;;;;;;;;;;
20210426T194108;20.921;;;;;;;;;;;;;;
20210426T194608;20.921;;;;;;;;;;;;;;
20210426T195108;20.921;;;;;;;;;;;;;;
20210426T195608;20.921;;;;;;;;;;;;;;
20210426T200108;20.921;;;;;;;;;;;;;;
20210426T200608;20.921;;;;;;;;;;;;;;
20210426T201108;20.921;;;;;;;;;;;;;;
20210426T201608;20.921;;;;;;;;;;;;;;
20210426T202108;20.921;;;;;;;;;;;;;;
20210426T202608;20.921;;;;;;;;;;;;;;
20210426T203108;20.921;;;;;;;;;;;;;;
20210426T203608;20.921;;;;;;;;;;;;;;
20210426T204108;20.921;;;;;;;;;;;;;;
20210426T204608;20.921;;;;;;;;;;;;;;
20210426T205108;20.921;;;;;;;;;;;;;;
20210426T205608;20.921;;;;;;;;;;;;;;
20210426T210108;20.921;;;;;;;;;;;;;;
