CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;4966250695508178;20210428T201742;6052213ef95ccf583fa12525;20210428T201739;20210429T044239;19.0;100.0;0 days 08:25:00;;;;;V1.4(5);51.227
20210428T201739;0.0;;;;;;;;;;;;;;
20210428T202239;0.587;;;;;;;;;;;;;;
20210428T202739;1.205;;;;;;;;;;;;;;
20210428T203239;1.64;;;;;;;;;;;;;;
20210428T203739;2.232;;;;;;;;;;;;;;
20210428T204239;2.852;;;;;;;;;;;;;;
20210428T204739;3.471;;;;;;;;;;;;;;
20210428T205239;3.962;;;;;;;;;;;;;;
20210428T205739;4.498;;;;;;;;;;;;;;
20210428T210239;5.117;;;;;;;;;;;;;;
20210428T210739;5.736;;;;;;;;;;;;;;
20210428T211239;6.355;;;;;;;;;;;;;;
20210428T211739;6.973;;;;;;;;;;;;;;
20210428T212239;7.592;;;;;;;;;;;;;;
20210428T212739;8.212;;;;;;;;;;;;;;
20210428T213239;8.831;;;;;;;;;;;;;;
20210428T213739;9.45;;;;;;;;;;;;;;
20210428T213739;9.45;;;;;;;;;;;;;;
20210428T213739;9.45;;;;;;;;;;;;;;
20210428T214239;10.069;;;;;;;;;;;;;;
20210428T214739;10.688;;;;;;;;;;;;;;
20210428T215239;11.214;;;;;;;;;;;;;;
20210428T215739;11.686;;;;;;;;;;;;;;
20210428T220239;12.305;;;;;;;;;;;;;;
20210428T220739;12.924;;;;;;;;;;;;;;
20210428T221239;13.543;;;;;;;;;;;;;;
20210428T221739;14.162;;;;;;;;;;;;;;
20210428T222239;14.781;;;;;;;;;;;;;;
20210428T222739;15.4;;;;;;;;;;;;;;
20210428T223239;15.867;;;;;;;;;;;;;;
20210428T223739;16.427;;;;;;;;;;;;;;
20210428T224239;17.047;;;;;;;;;;;;;;
20210428T224739;17.667;;;;;;;;;;;;;;
20210428T225239;18.287;;;;;;;;;;;;;;
20210428T225739;18.906;;;;;;;;;;;;;;
20210428T230239;19.526;;;;;;;;;;;;;;
20210428T230739;20.145;;;;;;;;;;;;;;
20210428T231239;20.764;;;;;;;;;;;;;;
20210428T231739;21.383;;;;;;;;;;;;;;
20210428T232239;21.904;;;;;;;;;;;;;;
20210428T232739;22.402;;;;;;;;;;;;;;
20210428T233239;23.021;;;;;;;;;;;;;;
20210428T233739;23.64;;;;;;;;;;;;;;
20210428T234239;24.26;;;;;;;;;;;;;;
20210428T234739;24.711;;;;;;;;;;;;;;
20210428T235239;25.279;;;;;;;;;;;;;;
20210428T235739;25.899;;;;;;;;;;;;;;
20210429T000239;26.518;;;;;;;;;;;;;;
20210429T000739;27.137;;;;;;;;;;;;;;
20210429T001239;27.757;;;;;;;;;;;;;;
20210429T001739;28.164;;;;;;;;;;;;;;
20210429T002239;28.779;;;;;;;;;;;;;;
20210429T002739;29.398;;;;;;;;;;;;;;
20210429T003239;30.018;;;;;;;;;;;;;;
20210429T003739;30.545;;;;;;;;;;;;;;
20210429T004239;31.035;;;;;;;;;;;;;;
20210429T004739;31.655;;;;;;;;;;;;;;
20210429T005239;32.274;;;;;;;;;;;;;;
20210429T005739;32.894;;;;;;;;;;;;;;
20210429T010239;33.514;;;;;;;;;;;;;;
20210429T010739;34.133;;;;;;;;;;;;;;
20210429T011239;34.753;;;;;;;;;;;;;;
20210429T011739;35.373;;;;;;;;;;;;;;
20210429T012239;35.992;;;;;;;;;;;;;;
20210429T012739;36.612;;;;;;;;;;;;;;
20210429T013239;37.077;;;;;;;;;;;;;;
20210429T013739;37.63;;;;;;;;;;;;;;
20210429T014239;38.249;;;;;;;;;;;;;;
20210429T014739;38.869;;;;;;;;;;;;;;
20210429T015239;39.488;;;;;;;;;;;;;;
20210429T015739;40.107;;;;;;;;;;;;;;
20210429T020239;40.727;;;;;;;;;;;;;;
20210429T020739;41.347;;;;;;;;;;;;;;
20210429T021239;41.966;;;;;;;;;;;;;;
20210429T021739;42.586;;;;;;;;;;;;;;
20210429T022239;43.072;;;;;;;;;;;;;;
20210429T022739;43.611;;;;;;;;;;;;;;
20210429T023239;44.231;;;;;;;;;;;;;;
20210429T023739;44.851;;;;;;;;;;;;;;
20210429T024239;45.471;;;;;;;;;;;;;;
20210429T024739;45.879;;;;;;;;;;;;;;
20210429T025239;46.486;;;;;;;;;;;;;;
20210429T025739;47.106;;;;;;;;;;;;;;
20210429T030239;47.597;;;;;;;;;;;;;;
20210429T030739;48.126;;;;;;;;;;;;;;
20210429T031239;48.699;;;;;;;;;;;;;;
20210429T031739;49.153;;;;;;;;;;;;;;
20210429T032239;49.526;;;;;;;;;;;;;;
20210429T032739;49.837;;;;;;;;;;;;;;
20210429T033239;50.084;;;;;;;;;;;;;;
20210429T033739;50.311;;;;;;;;;;;;;;
20210429T034239;50.504;;;;;;;;;;;;;;
20210429T034739;50.67;;;;;;;;;;;;;;
20210429T035239;50.814;;;;;;;;;;;;;;
20210429T035739;50.939;;;;;;;;;;;;;;
20210429T040239;51.051;;;;;;;;;;;;;;
20210429T040739;51.15;;;;;;;;;;;;;;
20210429T041239;51.227;;;;;;;;;;;;;;
20210429T041739;51.227;;;;;;;;;;;;;;
20210429T042239;51.227;;;;;;;;;;;;;;
20210429T042739;51.227;;;;;;;;;;;;;;
20210429T043239;51.227;;;;;;;;;;;;;;
20210429T043739;51.227;;;;;;;;;;;;;;
20210429T044239;51.227;;;;;;;;;;;;;;
