CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;8626795765648702;20210319T132235;6050df4a7ae77b6ee7595856;20210319T132059;20210322T054059;50.0;100.0;2 days 16:20:00;;;;;V1.4(5);8.303
20210319T132059;0.0;;;;;;;;;;;;;;
20210319T132559;0.511;;;;;;;;;;;;;;
20210319T133059;1.027;;;;;;;;;;;;;;
20210319T133559;1.544;;;;;;;;;;;;;;
20210319T134059;2.06;;;;;;;;;;;;;;
20210319T134559;2.576;;;;;;;;;;;;;;
20210319T135059;3.092;;;;;;;;;;;;;;
20210319T135559;3.608;;;;;;;;;;;;;;
20210319T140059;4.126;;;;;;;;;;;;;;
20210319T140559;4.643;;;;;;;;;;;;;;
20210319T141059;5.161;;;;;;;;;;;;;;
20210319T141559;5.677;;;;;;;;;;;;;;
20210319T142059;6.192;;;;;;;;;;;;;;
20210319T142559;6.655;;;;;;;;;;;;;;
20210319T143059;7.051;;;;;;;;;;;;;;
20210319T143559;7.368;;;;;;;;;;;;;;
20210319T144059;7.58;;;;;;;;;;;;;;
20210319T144559;7.728;;;;;;;;;;;;;;
20210319T145059;7.842;;;;;;;;;;;;;;
20210319T145559;7.934;;;;;;;;;;;;;;
20210319T150059;8.009;;;;;;;;;;;;;;
20210319T150559;8.074;;;;;;;;;;;;;;
20210319T151059;8.125;;;;;;;;;;;;;;
20210319T151559;8.149;;;;;;;;;;;;;;
20210319T152059;8.198;;;;;;;;;;;;;;
20210319T152559;8.226;;;;;;;;;;;;;;
20210319T153059;8.256;;;;;;;;;;;;;;
20210319T153559;8.299;;;;;;;;;;;;;;
20210319T154059;8.303;;;;;;;;;;;;;;
20210319T154559;8.303;;;;;;;;;;;;;;
20210319T155059;8.303;;;;;;;;;;;;;;
20210319T155559;8.303;;;;;;;;;;;;;;
20210319T160059;8.303;;;;;;;;;;;;;;
20210319T160559;8.303;;;;;;;;;;;;;;
20210319T161059;8.303;;;;;;;;;;;;;;
20210319T161559;8.303;;;;;;;;;;;;;;
20210319T162059;8.303;;;;;;;;;;;;;;
20210319T162559;8.303;;;;;;;;;;;;;;
20210319T163059;8.303;;;;;;;;;;;;;;
20210319T163559;8.303;;;;;;;;;;;;;;
20210319T164059;8.303;;;;;;;;;;;;;;
20210319T164559;8.303;;;;;;;;;;;;;;
20210319T165059;8.303;;;;;;;;;;;;;;
20210319T165559;8.303;;;;;;;;;;;;;;
20210319T170059;8.303;;;;;;;;;;;;;;
20210319T170559;8.303;;;;;;;;;;;;;;
20210319T171059;8.303;;;;;;;;;;;;;;
20210319T171559;8.303;;;;;;;;;;;;;;
20210319T172059;8.303;;;;;;;;;;;;;;
20210319T172559;8.303;;;;;;;;;;;;;;
20210319T173059;8.303;;;;;;;;;;;;;;
20210319T173559;8.303;;;;;;;;;;;;;;
20210319T174059;8.303;;;;;;;;;;;;;;
20210319T174559;8.303;;;;;;;;;;;;;;
20210319T175059;8.303;;;;;;;;;;;;;;
20210319T175559;8.303;;;;;;;;;;;;;;
20210319T180059;8.303;;;;;;;;;;;;;;
20210319T180559;8.303;;;;;;;;;;;;;;
20210319T181059;8.303;;;;;;;;;;;;;;
20210319T181559;8.303;;;;;;;;;;;;;;
20210319T182059;8.303;;;;;;;;;;;;;;
20210319T182559;8.303;;;;;;;;;;;;;;
20210319T183059;8.303;;;;;;;;;;;;;;
20210319T183559;8.303;;;;;;;;;;;;;;
20210319T184059;8.303;;;;;;;;;;;;;;
20210319T184559;8.303;;;;;;;;;;;;;;
20210319T185059;8.303;;;;;;;;;;;;;;
20210319T185559;8.303;;;;;;;;;;;;;;
20210319T190059;8.303;;;;;;;;;;;;;;
20210319T190559;8.303;;;;;;;;;;;;;;
20210319T191059;8.303;;;;;;;;;;;;;;
20210319T191559;8.303;;;;;;;;;;;;;;
20210319T192059;8.303;;;;;;;;;;;;;;
20210319T192559;8.303;;;;;;;;;;;;;;
20210319T193059;8.303;;;;;;;;;;;;;;
20210319T193559;8.303;;;;;;;;;;;;;;
20210319T194059;8.303;;;;;;;;;;;;;;
20210319T194559;8.303;;;;;;;;;;;;;;
20210319T195059;8.303;;;;;;;;;;;;;;
20210319T195559;8.303;;;;;;;;;;;;;;
20210319T200059;8.303;;;;;;;;;;;;;;
20210319T200559;8.303;;;;;;;;;;;;;;
20210319T201059;8.303;;;;;;;;;;;;;;
20210319T201559;8.303;;;;;;;;;;;;;;
20210319T202059;8.303;;;;;;;;;;;;;;
20210319T202559;8.303;;;;;;;;;;;;;;
20210319T203059;8.303;;;;;;;;;;;;;;
20210319T203559;8.303;;;;;;;;;;;;;;
20210319T204059;8.303;;;;;;;;;;;;;;
20210319T204559;8.303;;;;;;;;;;;;;;
20210319T205059;8.303;;;;;;;;;;;;;;
20210319T205559;8.303;;;;;;;;;;;;;;
20210319T210059;8.303;;;;;;;;;;;;;;
20210319T210559;8.303;;;;;;;;;;;;;;
20210319T211059;8.303;;;;;;;;;;;;;;
20210319T211559;8.303;;;;;;;;;;;;;;
20210319T212059;8.303;;;;;;;;;;;;;;
20210319T212559;8.303;;;;;;;;;;;;;;
20210319T213059;8.303;;;;;;;;;;;;;;
20210319T213559;8.303;;;;;;;;;;;;;;
20210319T214059;8.303;;;;;;;;;;;;;;
20210319T214559;8.303;;;;;;;;;;;;;;
20210319T215059;8.303;;;;;;;;;;;;;;
20210319T215559;8.303;;;;;;;;;;;;;;
20210319T220059;8.303;;;;;;;;;;;;;;
20210319T220559;8.303;;;;;;;;;;;;;;
20210319T221059;8.303;;;;;;;;;;;;;;
20210319T221559;8.303;;;;;;;;;;;;;;
20210319T222059;8.303;;;;;;;;;;;;;;
20210319T222559;8.303;;;;;;;;;;;;;;
20210319T223059;8.303;;;;;;;;;;;;;;
20210319T223559;8.303;;;;;;;;;;;;;;
20210319T224059;8.303;;;;;;;;;;;;;;
20210319T224559;8.303;;;;;;;;;;;;;;
20210319T225059;8.303;;;;;;;;;;;;;;
20210319T225559;8.303;;;;;;;;;;;;;;
20210319T230059;8.303;;;;;;;;;;;;;;
20210319T230559;8.303;;;;;;;;;;;;;;
20210319T231059;8.303;;;;;;;;;;;;;;
20210319T231559;8.303;;;;;;;;;;;;;;
20210319T232059;8.303;;;;;;;;;;;;;;
20210319T232559;8.303;;;;;;;;;;;;;;
20210319T233059;8.303;;;;;;;;;;;;;;
20210319T233559;8.303;;;;;;;;;;;;;;
20210319T234059;8.303;;;;;;;;;;;;;;
20210319T234559;8.303;;;;;;;;;;;;;;
20210319T235059;8.303;;;;;;;;;;;;;;
20210319T235559;8.303;;;;;;;;;;;;;;
20210320T000059;8.303;;;;;;;;;;;;;;
20210320T000559;8.303;;;;;;;;;;;;;;
20210320T001059;8.303;;;;;;;;;;;;;;
20210320T001559;8.303;;;;;;;;;;;;;;
20210320T002059;8.303;;;;;;;;;;;;;;
20210320T002559;8.303;;;;;;;;;;;;;;
20210320T003059;8.303;;;;;;;;;;;;;;
20210320T003559;8.303;;;;;;;;;;;;;;
20210320T004059;8.303;;;;;;;;;;;;;;
20210320T004559;8.303;;;;;;;;;;;;;;
20210320T005059;8.303;;;;;;;;;;;;;;
20210320T005559;8.303;;;;;;;;;;;;;;
20210320T010059;8.303;;;;;;;;;;;;;;
20210320T010559;8.303;;;;;;;;;;;;;;
20210320T011059;8.303;;;;;;;;;;;;;;
20210320T011559;8.303;;;;;;;;;;;;;;
20210320T012059;8.303;;;;;;;;;;;;;;
20210320T012559;8.303;;;;;;;;;;;;;;
20210320T013059;8.303;;;;;;;;;;;;;;
20210320T013559;8.303;;;;;;;;;;;;;;
20210320T014059;8.303;;;;;;;;;;;;;;
20210320T014559;8.303;;;;;;;;;;;;;;
20210320T015059;8.303;;;;;;;;;;;;;;
20210320T015559;8.303;;;;;;;;;;;;;;
20210320T020059;8.303;;;;;;;;;;;;;;
20210320T020559;8.303;;;;;;;;;;;;;;
20210320T021059;8.303;;;;;;;;;;;;;;
20210320T021559;8.303;;;;;;;;;;;;;;
20210320T022059;8.303;;;;;;;;;;;;;;
20210320T022559;8.303;;;;;;;;;;;;;;
20210320T023059;8.303;;;;;;;;;;;;;;
20210320T023559;8.303;;;;;;;;;;;;;;
20210320T024059;8.303;;;;;;;;;;;;;;
20210320T024559;8.303;;;;;;;;;;;;;;
20210320T025059;8.303;;;;;;;;;;;;;;
20210320T025559;8.303;;;;;;;;;;;;;;
20210320T030059;8.303;;;;;;;;;;;;;;
20210320T030559;8.303;;;;;;;;;;;;;;
20210320T031559;8.303;;;;;;;;;;;;;;
20210320T032059;8.303;;;;;;;;;;;;;;
20210320T032559;8.303;;;;;;;;;;;;;;
20210320T033059;8.303;;;;;;;;;;;;;;
20210320T033559;8.303;;;;;;;;;;;;;;
20210320T034059;8.303;;;;;;;;;;;;;;
20210320T034559;8.303;;;;;;;;;;;;;;
20210320T035059;8.303;;;;;;;;;;;;;;
20210320T035559;8.303;;;;;;;;;;;;;;
20210320T040059;8.303;;;;;;;;;;;;;;
20210320T040559;8.303;;;;;;;;;;;;;;
20210320T041059;8.303;;;;;;;;;;;;;;
20210320T041559;8.303;;;;;;;;;;;;;;
20210320T042059;8.303;;;;;;;;;;;;;;
20210320T042559;8.303;;;;;;;;;;;;;;
20210320T043059;8.303;;;;;;;;;;;;;;
20210320T043559;8.303;;;;;;;;;;;;;;
20210320T044059;8.303;;;;;;;;;;;;;;
20210320T044559;8.303;;;;;;;;;;;;;;
20210320T045059;8.303;;;;;;;;;;;;;;
20210320T045559;8.303;;;;;;;;;;;;;;
20210320T050059;8.303;;;;;;;;;;;;;;
20210320T050559;8.303;;;;;;;;;;;;;;
20210320T051059;8.303;;;;;;;;;;;;;;
20210320T051559;8.303;;;;;;;;;;;;;;
20210320T052059;8.303;;;;;;;;;;;;;;
20210320T052559;8.303;;;;;;;;;;;;;;
20210320T053059;8.303;;;;;;;;;;;;;;
20210320T053559;8.303;;;;;;;;;;;;;;
20210320T054059;8.303;;;;;;;;;;;;;;
20210320T054559;8.303;;;;;;;;;;;;;;
20210320T055059;8.303;;;;;;;;;;;;;;
20210320T055559;8.303;;;;;;;;;;;;;;
20210320T060059;8.303;;;;;;;;;;;;;;
20210320T060559;8.303;;;;;;;;;;;;;;
20210320T061059;8.303;;;;;;;;;;;;;;
20210320T061559;8.303;;;;;;;;;;;;;;
20210320T062059;8.303;;;;;;;;;;;;;;
20210320T062559;8.303;;;;;;;;;;;;;;
20210320T063059;8.303;;;;;;;;;;;;;;
20210320T063559;8.303;;;;;;;;;;;;;;
20210320T064059;8.303;;;;;;;;;;;;;;
20210320T064559;8.303;;;;;;;;;;;;;;
20210320T065059;8.303;;;;;;;;;;;;;;
20210320T065559;8.303;;;;;;;;;;;;;;
20210320T070059;8.303;;;;;;;;;;;;;;
20210320T070559;8.303;;;;;;;;;;;;;;
20210320T071059;8.303;;;;;;;;;;;;;;
20210320T071559;8.303;;;;;;;;;;;;;;
20210320T072059;8.303;;;;;;;;;;;;;;
20210320T072559;8.303;;;;;;;;;;;;;;
20210320T073059;8.303;;;;;;;;;;;;;;
20210320T073559;8.303;;;;;;;;;;;;;;
20210320T074059;8.303;;;;;;;;;;;;;;
20210320T074559;8.303;;;;;;;;;;;;;;
20210320T075059;8.303;;;;;;;;;;;;;;
20210320T075559;8.303;;;;;;;;;;;;;;
20210320T080059;8.303;;;;;;;;;;;;;;
20210320T080559;8.303;;;;;;;;;;;;;;
20210320T081059;8.303;;;;;;;;;;;;;;
20210320T081559;8.303;;;;;;;;;;;;;;
20210320T082059;8.303;;;;;;;;;;;;;;
20210320T082559;8.303;;;;;;;;;;;;;;
20210320T083059;8.303;;;;;;;;;;;;;;
20210320T083559;8.303;;;;;;;;;;;;;;
20210320T084059;8.303;;;;;;;;;;;;;;
20210320T084559;8.303;;;;;;;;;;;;;;
20210320T085059;8.303;;;;;;;;;;;;;;
20210320T085559;8.303;;;;;;;;;;;;;;
20210320T090059;8.303;;;;;;;;;;;;;;
20210320T090559;8.303;;;;;;;;;;;;;;
20210320T091059;8.303;;;;;;;;;;;;;;
20210320T091559;8.303;;;;;;;;;;;;;;
20210320T092059;8.303;;;;;;;;;;;;;;
20210320T092559;8.303;;;;;;;;;;;;;;
20210320T093059;8.303;;;;;;;;;;;;;;
20210320T093559;8.303;;;;;;;;;;;;;;
20210320T094059;8.303;;;;;;;;;;;;;;
20210320T094559;8.303;;;;;;;;;;;;;;
20210320T095059;8.303;;;;;;;;;;;;;;
20210320T095559;8.303;;;;;;;;;;;;;;
20210320T100059;8.303;;;;;;;;;;;;;;
20210320T100559;8.303;;;;;;;;;;;;;;
20210320T101059;8.303;;;;;;;;;;;;;;
20210320T101559;8.303;;;;;;;;;;;;;;
20210320T102059;8.303;;;;;;;;;;;;;;
20210320T102559;8.303;;;;;;;;;;;;;;
20210320T103059;8.303;;;;;;;;;;;;;;
20210320T103559;8.303;;;;;;;;;;;;;;
20210320T104059;8.303;;;;;;;;;;;;;;
20210320T104559;8.303;;;;;;;;;;;;;;
20210320T105059;8.303;;;;;;;;;;;;;;
20210320T105559;8.303;;;;;;;;;;;;;;
20210320T110059;8.303;;;;;;;;;;;;;;
20210320T110559;8.303;;;;;;;;;;;;;;
20210320T111059;8.303;;;;;;;;;;;;;;
20210320T111559;8.303;;;;;;;;;;;;;;
20210320T112059;8.303;;;;;;;;;;;;;;
20210320T112559;8.303;;;;;;;;;;;;;;
20210320T113059;8.303;;;;;;;;;;;;;;
20210320T113559;8.303;;;;;;;;;;;;;;
20210320T114059;8.303;;;;;;;;;;;;;;
20210320T114559;8.303;;;;;;;;;;;;;;
20210320T115059;8.303;;;;;;;;;;;;;;
20210320T115559;8.303;;;;;;;;;;;;;;
20210320T120059;8.303;;;;;;;;;;;;;;
20210320T120559;8.303;;;;;;;;;;;;;;
20210320T121059;8.303;;;;;;;;;;;;;;
20210320T121559;8.303;;;;;;;;;;;;;;
20210320T122059;8.303;;;;;;;;;;;;;;
20210320T122559;8.303;;;;;;;;;;;;;;
20210320T123059;8.303;;;;;;;;;;;;;;
20210320T123559;8.303;;;;;;;;;;;;;;
20210320T124059;8.303;;;;;;;;;;;;;;
20210320T124559;8.303;;;;;;;;;;;;;;
20210320T125059;8.303;;;;;;;;;;;;;;
20210320T125559;8.303;;;;;;;;;;;;;;
20210320T130059;8.303;;;;;;;;;;;;;;
20210320T130559;8.303;;;;;;;;;;;;;;
20210320T131059;8.303;;;;;;;;;;;;;;
20210320T131559;8.303;;;;;;;;;;;;;;
20210320T132059;8.303;;;;;;;;;;;;;;
20210320T132559;8.303;;;;;;;;;;;;;;
20210320T133059;8.303;;;;;;;;;;;;;;
20210320T133559;8.303;;;;;;;;;;;;;;
20210320T134059;8.303;;;;;;;;;;;;;;
20210320T134559;8.303;;;;;;;;;;;;;;
20210320T135059;8.303;;;;;;;;;;;;;;
20210320T135559;8.303;;;;;;;;;;;;;;
20210320T140059;8.303;;;;;;;;;;;;;;
20210320T140559;8.303;;;;;;;;;;;;;;
20210320T141059;8.303;;;;;;;;;;;;;;
20210320T141559;8.303;;;;;;;;;;;;;;
