CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
7b4e3fd3;P1D1L1;8506092278532938;20210512T171604;5ff7435c2a485347f4890ca7;20210512T164413;20210513T152913;65.0;90.0;0 days 22:45:00;;;;;V1.4(5);11.536
20210512T164413;0.0;;;;;;;;;;;;;;
20210512T164913;0.585;;;;;;;;;;;;;;
20210512T165413;1.178;;;;;;;;;;;;;;
20210512T165913;1.769;;;;;;;;;;;;;;
20210512T170413;2.36;;;;;;;;;;;;;;
20210512T170913;2.95;;;;;;;;;;;;;;
20210512T171413;3.539;;;;;;;;;;;;;;
20210512T171913;4.129;;;;;;;;;;;;;;
20210512T172413;4.718;;;;;;;;;;;;;;
20210512T172913;5.306;;;;;;;;;;;;;;
20210512T173413;5.895;;;;;;;;;;;;;;
20210512T173913;6.483;;;;;;;;;;;;;;
20210512T174413;7.072;;;;;;;;;;;;;;
20210512T174913;7.661;;;;;;;;;;;;;;
20210512T175413;8.249;;;;;;;;;;;;;;
20210512T175913;8.824;;;;;;;;;;;;;;
20210512T180413;9.229;;;;;;;;;;;;;;
20210512T180913;9.503;;;;;;;;;;;;;;
20210512T181413;9.699;;;;;;;;;;;;;;
20210512T181913;9.846;;;;;;;;;;;;;;
20210512T182413;9.986;;;;;;;;;;;;;;
20210512T182913;10.146;;;;;;;;;;;;;;
20210512T183413;10.269;;;;;;;;;;;;;;
20210512T183913;10.301;;;;;;;;;;;;;;
20210512T184413;10.301;;;;;;;;;;;;;;
20210512T184913;10.301;;;;;;;;;;;;;;
20210512T185413;10.301;;;;;;;;;;;;;;
20210512T185913;10.301;;;;;;;;;;;;;;
20210512T190413;10.301;;;;;;;;;;;;;;
20210512T190913;10.301;;;;;;;;;;;;;;
20210512T191413;10.373;;;;;;;;;;;;;;
20210512T191913;10.477;;;;;;;;;;;;;;
20210512T192413;10.581;;;;;;;;;;;;;;
20210512T192913;10.625;;;;;;;;;;;;;;
20210512T193413;10.625;;;;;;;;;;;;;;
20210512T193913;10.625;;;;;;;;;;;;;;
20210512T194413;10.625;;;;;;;;;;;;;;
20210512T194913;10.625;;;;;;;;;;;;;;
20210512T195413;10.625;;;;;;;;;;;;;;
20210512T195913;10.625;;;;;;;;;;;;;;
20210512T200413;10.68;;;;;;;;;;;;;;
20210512T200913;10.715;;;;;;;;;;;;;;
20210512T201413;10.715;;;;;;;;;;;;;;
20210512T201913;10.715;;;;;;;;;;;;;;
20210512T202413;10.715;;;;;;;;;;;;;;
20210512T202913;10.715;;;;;;;;;;;;;;
20210512T203413;10.715;;;;;;;;;;;;;;
20210512T203913;10.715;;;;;;;;;;;;;;
20210512T204413;10.768;;;;;;;;;;;;;;
20210512T204913;10.768;;;;;;;;;;;;;;
20210512T205413;10.768;;;;;;;;;;;;;;
20210512T205913;10.768;;;;;;;;;;;;;;
20210512T210413;10.768;;;;;;;;;;;;;;
20210512T210913;10.768;;;;;;;;;;;;;;
20210512T211413;10.768;;;;;;;;;;;;;;
20210512T211913;10.778;;;;;;;;;;;;;;
20210512T212413;10.816;;;;;;;;;;;;;;
20210512T212913;10.816;;;;;;;;;;;;;;
20210512T213413;10.816;;;;;;;;;;;;;;
20210512T213913;10.816;;;;;;;;;;;;;;
20210512T214413;10.816;;;;;;;;;;;;;;
20210512T214913;10.816;;;;;;;;;;;;;;
20210512T215413;10.816;;;;;;;;;;;;;;
20210512T215913;10.853;;;;;;;;;;;;;;
20210512T220413;10.853;;;;;;;;;;;;;;
20210512T220913;10.853;;;;;;;;;;;;;;
20210512T221413;10.853;;;;;;;;;;;;;;
20210512T221913;10.853;;;;;;;;;;;;;;
20210512T222413;10.853;;;;;;;;;;;;;;
20210512T222913;10.853;;;;;;;;;;;;;;
20210512T223413;10.872;;;;;;;;;;;;;;
20210512T223913;10.879;;;;;;;;;;;;;;
20210512T224413;10.879;;;;;;;;;;;;;;
20210512T224913;10.879;;;;;;;;;;;;;;
20210512T225413;10.879;;;;;;;;;;;;;;
20210512T225913;10.879;;;;;;;;;;;;;;
