CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
7b4e3fd3;P1D1L1;1766169160666817;20210410T160919;5ff7435c2a485347f4890ca7;20210410T160816;20210411T160316;70.0;95.0;0 days 23:55:00;;;;;V1.4(5);19.387
20210410T160816;0.0;;;;;;;;;;;;;;
20210410T161316;0.585;;;;;;;;;;;;;;
20210410T161816;1.18;;;;;;;;;;;;;;
20210410T162316;1.773;;;;;;;;;;;;;;
20210410T162816;2.367;;;;;;;;;;;;;;
20210410T163316;2.959;;;;;;;;;;;;;;
20210410T163816;3.551;;;;;;;;;;;;;;
20210410T164316;4.143;;;;;;;;;;;;;;
20210410T164816;4.734;;;;;;;;;;;;;;
20210410T165316;5.325;;;;;;;;;;;;;;
20210410T165816;5.915;;;;;;;;;;;;;;
20210410T170316;6.506;;;;;;;;;;;;;;
20210410T170816;7.096;;;;;;;;;;;;;;
20210410T171316;7.686;;;;;;;;;;;;;;
20210410T171816;8.276;;;;;;;;;;;;;;
20210410T172316;8.866;;;;;;;;;;;;;;
20210410T172816;9.456;;;;;;;;;;;;;;
20210410T173316;10.045;;;;;;;;;;;;;;
20210410T173816;10.635;;;;;;;;;;;;;;
20210410T174316;11.225;;;;;;;;;;;;;;
20210410T174816;11.815;;;;;;;;;;;;;;
20210410T175316;12.404;;;;;;;;;;;;;;
20210410T175816;12.993;;;;;;;;;;;;;;
20210410T180316;13.583;;;;;;;;;;;;;;
20210410T180816;14.173;;;;;;;;;;;;;;
20210410T181316;14.669;;;;;;;;;;;;;;
20210410T181816;15.029;;;;;;;;;;;;;;
20210410T182316;15.305;;;;;;;;;;;;;;
20210410T182816;15.519;;;;;;;;;;;;;;
20210410T183316;15.69;;;;;;;;;;;;;;
20210410T183816;15.812;;;;;;;;;;;;;;
20210410T184316;15.979;;;;;;;;;;;;;;
20210410T184816;16.149;;;;;;;;;;;;;;
20210410T185316;16.315;;;;;;;;;;;;;;
20210410T185816;16.456;;;;;;;;;;;;;;
20210410T190316;16.586;;;;;;;;;;;;;;
20210410T190816;16.706;;;;;;;;;;;;;;
20210410T191316;16.797;;;;;;;;;;;;;;
20210410T191816;16.797;;;;;;;;;;;;;;
20210410T192316;16.797;;;;;;;;;;;;;;
20210410T192816;16.797;;;;;;;;;;;;;;
20210410T193316;16.797;;;;;;;;;;;;;;
20210410T193816;16.797;;;;;;;;;;;;;;
20210410T194316;16.797;;;;;;;;;;;;;;
20210410T194816;16.813;;;;;;;;;;;;;;
20210410T195316;16.917;;;;;;;;;;;;;;
20210410T195816;17.021;;;;;;;;;;;;;;
20210410T200316;17.125;;;;;;;;;;;;;;
20210410T200816;17.229;;;;;;;;;;;;;;
20210410T201316;17.333;;;;;;;;;;;;;;
20210410T201816;17.344;;;;;;;;;;;;;;
20210410T202316;17.344;;;;;;;;;;;;;;
20210410T202816;17.344;;;;;;;;;;;;;;
20210410T203316;17.344;;;;;;;;;;;;;;
20210410T203816;17.344;;;;;;;;;;;;;;
20210410T204316;17.344;;;;;;;;;;;;;;
20210410T204816;17.344;;;;;;;;;;;;;;
20210410T205316;17.433;;;;;;;;;;;;;;
20210410T205816;17.451;;;;;;;;;;;;;;
20210410T210316;17.451;;;;;;;;;;;;;;
20210410T210816;17.451;;;;;;;;;;;;;;
20210410T211316;17.451;;;;;;;;;;;;;;
20210410T211816;17.451;;;;;;;;;;;;;;
20210410T212316;17.451;;;;;;;;;;;;;;
20210410T212816;17.451;;;;;;;;;;;;;;
20210410T213316;17.523;;;;;;;;;;;;;;
20210410T213816;17.523;;;;;;;;;;;;;;
20210410T214316;17.523;;;;;;;;;;;;;;
20210410T214816;17.523;;;;;;;;;;;;;;
20210410T215316;17.523;;;;;;;;;;;;;;
20210410T215816;17.523;;;;;;;;;;;;;;
20210410T220316;17.523;;;;;;;;;;;;;;
20210410T220816;17.527;;;;;;;;;;;;;;
20210410T221316;17.562;;;;;;;;;;;;;;
20210410T221816;17.562;;;;;;;;;;;;;;
20210410T222316;17.562;;;;;;;;;;;;;;
20210410T222816;17.562;;;;;;;;;;;;;;
20210410T223316;17.562;;;;;;;;;;;;;;
20210410T223816;17.562;;;;;;;;;;;;;;
20210410T224316;17.562;;;;;;;;;;;;;;
20210410T224816;17.597;;;;;;;;;;;;;;
20210410T225316;17.597;;;;;;;;;;;;;;
20210410T225816;17.597;;;;;;;;;;;;;;
20210410T230316;17.597;;;;;;;;;;;;;;
20210410T230816;17.597;;;;;;;;;;;;;;
20210410T231316;17.597;;;;;;;;;;;;;;
20210410T231816;17.597;;;;;;;;;;;;;;
20210410T232316;17.619;;;;;;;;;;;;;;
20210410T232816;17.619;;;;;;;;;;;;;;
20210410T233316;17.619;;;;;;;;;;;;;;
20210410T233816;17.619;;;;;;;;;;;;;;
20210410T234316;17.619;;;;;;;;;;;;;;
20210410T234816;17.619;;;;;;;;;;;;;;
20210410T235316;17.619;;;;;;;;;;;;;;
20210410T235816;17.621;;;;;;;;;;;;;;
20210411T000316;17.641;;;;;;;;;;;;;;
20210411T000816;17.641;;;;;;;;;;;;;;
20210411T001316;17.641;;;;;;;;;;;;;;
20210411T001816;17.641;;;;;;;;;;;;;;
20210411T002316;17.641;;;;;;;;;;;;;;
20210411T002816;17.641;;;;;;;;;;;;;;
20210411T003316;17.641;;;;;;;;;;;;;;
20210411T003816;17.654;;;;;;;;;;;;;;
20210411T004316;17.654;;;;;;;;;;;;;;
20210411T004816;17.654;;;;;;;;;;;;;;
20210411T005316;17.654;;;;;;;;;;;;;;
20210411T005816;17.654;;;;;;;;;;;;;;
20210411T010316;17.654;;;;;;;;;;;;;;
20210411T010816;17.654;;;;;;;;;;;;;;
20210411T011316;17.672;;;;;;;;;;;;;;
20210411T011816;17.672;;;;;;;;;;;;;;
20210411T012316;17.672;;;;;;;;;;;;;;
20210411T012816;17.672;;;;;;;;;;;;;;
20210411T013316;17.672;;;;;;;;;;;;;;
20210411T013816;17.672;;;;;;;;;;;;;;
20210411T014316;17.672;;;;;;;;;;;;;;
20210411T014816;17.681;;;;;;;;;;;;;;
20210411T015316;17.681;;;;;;;;;;;;;;
20210411T015816;17.681;;;;;;;;;;;;;;
20210411T020316;17.681;;;;;;;;;;;;;;
20210411T020816;17.681;;;;;;;;;;;;;;
20210411T021316;17.681;;;;;;;;;;;;;;
20210411T021816;17.681;;;;;;;;;;;;;;
20210411T022316;17.693;;;;;;;;;;;;;;
20210411T022816;17.693;;;;;;;;;;;;;;
20210411T023316;17.693;;;;;;;;;;;;;;
20210411T023816;17.693;;;;;;;;;;;;;;
20210411T024316;17.693;;;;;;;;;;;;;;
20210411T024816;17.693;;;;;;;;;;;;;;
20210411T025316;17.693;;;;;;;;;;;;;;
20210411T025816;17.7;;;;;;;;;;;;;;
20210411T030316;17.7;;;;;;;;;;;;;;
20210411T030816;17.7;;;;;;;;;;;;;;
20210411T031316;17.7;;;;;;;;;;;;;;
20210411T031816;17.7;;;;;;;;;;;;;;
20210411T032316;17.7;;;;;;;;;;;;;;
20210411T032816;17.7;;;;;;;;;;;;;;
20210411T033316;17.7;;;;;;;;;;;;;;
20210411T033816;17.706;;;;;;;;;;;;;;
20210411T034316;17.706;;;;;;;;;;;;;;
20210411T034816;17.706;;;;;;;;;;;;;;
20210411T035316;17.706;;;;;;;;;;;;;;
20210411T035816;17.706;;;;;;;;;;;;;;
20210411T040316;17.706;;;;;;;;;;;;;;
20210411T040816;17.706;;;;;;;;;;;;;;
20210411T041316;17.714;;;;;;;;;;;;;;
20210411T041816;17.714;;;;;;;;;;;;;;
20210411T042316;17.714;;;;;;;;;;;;;;
20210411T042816;17.714;;;;;;;;;;;;;;
20210411T043316;17.714;;;;;;;;;;;;;;
20210411T043816;17.714;;;;;;;;;;;;;;
20210411T044316;17.714;;;;;;;;;;;;;;
20210411T044816;17.723;;;;;;;;;;;;;;
20210411T045316;17.723;;;;;;;;;;;;;;
20210411T045816;17.723;;;;;;;;;;;;;;
20210411T050316;17.723;;;;;;;;;;;;;;
20210411T050816;17.723;;;;;;;;;;;;;;
20210411T051316;17.723;;;;;;;;;;;;;;
20210411T051816;17.723;;;;;;;;;;;;;;
20210411T052316;17.731;;;;;;;;;;;;;;
20210411T052816;17.731;;;;;;;;;;;;;;
20210411T053316;17.731;;;;;;;;;;;;;;
20210411T053816;17.731;;;;;;;;;;;;;;
20210411T054316;17.731;;;;;;;;;;;;;;
20210411T054816;17.731;;;;;;;;;;;;;;
20210411T055316;17.731;;;;;;;;;;;;;;
20210411T055816;17.738;;;;;;;;;;;;;;
20210411T060316;17.738;;;;;;;;;;;;;;
20210411T060816;17.738;;;;;;;;;;;;;;
20210411T061316;17.738;;;;;;;;;;;;;;
20210411T061816;17.738;;;;;;;;;;;;;;
20210411T062316;17.738;;;;;;;;;;;;;;
20210411T062816;17.738;;;;;;;;;;;;;;
20210411T063316;17.742;;;;;;;;;;;;;;
20210411T063816;17.742;;;;;;;;;;;;;;
20210411T064316;17.742;;;;;;;;;;;;;;
20210411T064816;17.742;;;;;;;;;;;;;;
20210411T065316;17.742;;;;;;;;;;;;;;
20210411T065816;17.742;;;;;;;;;;;;;;
20210411T070316;17.742;;;;;;;;;;;;;;
20210411T070816;17.746;;;;;;;;;;;;;;
20210411T071316;17.746;;;;;;;;;;;;;;
20210411T071816;17.746;;;;;;;;;;;;;;
20210411T072316;17.746;;;;;;;;;;;;;;
20210411T072816;17.746;;;;;;;;;;;;;;
20210411T073316;17.746;;;;;;;;;;;;;;
20210411T073816;17.746;;;;;;;;;;;;;;
20210411T074316;17.75;;;;;;;;;;;;;;
20210411T074816;17.75;;;;;;;;;;;;;;
20210411T075316;17.75;;;;;;;;;;;;;;
20210411T075816;17.75;;;;;;;;;;;;;;
20210411T080316;17.75;;;;;;;;;;;;;;
20210411T080816;17.75;;;;;;;;;;;;;;
20210411T081316;17.75;;;;;;;;;;;;;;
20210411T081816;17.754;;;;;;;;;;;;;;
20210411T082316;17.754;;;;;;;;;;;;;;
20210411T082816;17.754;;;;;;;;;;;;;;
20210411T083316;17.754;;;;;;;;;;;;;;
20210411T083816;17.754;;;;;;;;;;;;;;
20210411T084316;17.754;;;;;;;;;;;;;;
20210411T084816;17.754;;;;;;;;;;;;;;
20210411T085316;17.759;;;;;;;;;;;;;;
20210411T085816;17.759;;;;;;;;;;;;;;
20210411T090316;17.759;;;;;;;;;;;;;;
20210411T090816;17.759;;;;;;;;;;;;;;
20210411T091316;17.759;;;;;;;;;;;;;;
20210411T091816;17.759;;;;;;;;;;;;;;
20210411T092316;17.759;;;;;;;;;;;;;;
20210411T092816;17.763;;;;;;;;;;;;;;
20210411T093316;17.763;;;;;;;;;;;;;;
20210411T093816;17.763;;;;;;;;;;;;;;
20210411T094316;17.763;;;;;;;;;;;;;;
20210411T094816;17.763;;;;;;;;;;;;;;
20210411T095316;17.763;;;;;;;;;;;;;;
20210411T095816;17.763;;;;;;;;;;;;;;
20210411T100316;17.763;;;;;;;;;;;;;;
20210411T100816;17.767;;;;;;;;;;;;;;
20210411T101316;17.836;;;;;;;;;;;;;;
20210411T101816;17.892;;;;;;;;;;;;;;
20210411T102316;17.936;;;;;;;;;;;;;;
20210411T102816;17.974;;;;;;;;;;;;;;
20210411T103316;18.008;;;;;;;;;;;;;;
20210411T103816;18.037;;;;;;;;;;;;;;
20210411T104316;18.062;;;;;;;;;;;;;;
20210411T104816;18.086;;;;;;;;;;;;;;
20210411T105316;18.111;;;;;;;;;;;;;;
20210411T105816;18.134;;;;;;;;;;;;;;
20210411T110316;18.154;;;;;;;;;;;;;;
20210411T110816;18.174;;;;;;;;;;;;;;
20210411T111316;18.196;;;;;;;;;;;;;;
20210411T111816;18.218;;;;;;;;;;;;;;
20210411T112316;18.238;;;;;;;;;;;;;;
20210411T112816;18.259;;;;;;;;;;;;;;
20210411T113316;18.279;;;;;;;;;;;;;;
20210411T113816;18.299;;;;;;;;;;;;;;
20210411T114316;18.319;;;;;;;;;;;;;;
20210411T114816;18.339;;;;;;;;;;;;;;
20210411T115316;18.359;;;;;;;;;;;;;;
20210411T115816;18.38;;;;;;;;;;;;;;
20210411T120316;18.399;;;;;;;;;;;;;;
20210411T120816;18.419;;;;;;;;;;;;;;
20210411T121316;18.44;;;;;;;;;;;;;;
20210411T121816;18.46;;;;;;;;;;;;;;
20210411T122316;18.48;;;;;;;;;;;;;;
20210411T122816;18.5;;;;;;;;;;;;;;
20210411T123316;18.52;;;;;;;;;;;;;;
20210411T123816;18.54;;;;;;;;;;;;;;
20210411T124316;18.561;;;;;;;;;;;;;;
20210411T124816;18.582;;;;;;;;;;;;;;
20210411T125316;18.605;;;;;;;;;;;;;;
20210411T125816;18.625;;;;;;;;;;;;;;
20210411T130316;18.645;;;;;;;;;;;;;;
20210411T130816;18.652;;;;;;;;;;;;;;
20210411T131316;18.652;;;;;;;;;;;;;;
20210411T131816;18.715;;;;;;;;;;;;;;
20210411T132316;18.801;;;;;;;;;;;;;;
20210411T132816;18.876;;;;;;;;;;;;;;
20210411T133316;18.949;;;;;;;;;;;;;;
20210411T133816;19.01;;;;;;;;;;;;;;
20210411T134316;19.071;;;;;;;;;;;;;;
