CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;6942953895184815;20210317T161618;6050df4a7ae77b6ee7595856;20210317T155257;20210318T054257;41.0;100.0;0 days 13:50:00;;;;;V1.4(5);21.407
20210317T155257;0.121;;;;;;;;;;;;;;
20210317T155757;0.293;;;;;;;;;;;;;;
20210317T160257;0.466;;;;;;;;;;;;;;
20210317T160757;0.638;;;;;;;;;;;;;;
20210317T161257;0.81;;;;;;;;;;;;;;
20210317T161757;0.982;;;;;;;;;;;;;;
20210317T162257;1.154;;;;;;;;;;;;;;
20210317T162757;1.326;;;;;;;;;;;;;;
20210317T163257;1.5;;;;;;;;;;;;;;
20210317T163757;1.673;;;;;;;;;;;;;;
20210317T164257;1.847;;;;;;;;;;;;;;
20210317T164757;2.021;;;;;;;;;;;;;;
20210317T165257;2.194;;;;;;;;;;;;;;
20210317T165757;2.368;;;;;;;;;;;;;;
20210317T170257;2.542;;;;;;;;;;;;;;
20210317T170757;2.716;;;;;;;;;;;;;;
20210317T171257;2.89;;;;;;;;;;;;;;
20210317T171757;3.063;;;;;;;;;;;;;;
20210317T172257;3.236;;;;;;;;;;;;;;
20210317T172757;3.41;;;;;;;;;;;;;;
20210317T173257;3.583;;;;;;;;;;;;;;
20210317T173757;3.756;;;;;;;;;;;;;;
20210317T174257;3.93;;;;;;;;;;;;;;
20210317T174757;4.103;;;;;;;;;;;;;;
20210317T175257;4.277;;;;;;;;;;;;;;
20210317T175757;4.451;;;;;;;;;;;;;;
20210317T180257;4.624;;;;;;;;;;;;;;
20210317T180757;4.797;;;;;;;;;;;;;;
20210317T181257;4.97;;;;;;;;;;;;;;
20210317T181757;5.143;;;;;;;;;;;;;;
20210317T182257;5.316;;;;;;;;;;;;;;
20210317T182757;5.489;;;;;;;;;;;;;;
20210317T183257;5.661;;;;;;;;;;;;;;
20210317T183757;5.833;;;;;;;;;;;;;;
20210317T184257;6.006;;;;;;;;;;;;;;
20210317T184757;6.178;;;;;;;;;;;;;;
20210317T185257;6.351;;;;;;;;;;;;;;
20210317T185757;6.524;;;;;;;;;;;;;;
20210317T190257;6.696;;;;;;;;;;;;;;
20210317T190757;6.867;;;;;;;;;;;;;;
20210317T191257;7.038;;;;;;;;;;;;;;
20210317T191757;7.21;;;;;;;;;;;;;;
20210317T192257;7.381;;;;;;;;;;;;;;
20210317T192757;7.552;;;;;;;;;;;;;;
20210317T193257;7.723;;;;;;;;;;;;;;
20210317T193757;7.894;;;;;;;;;;;;;;
20210317T194257;8.065;;;;;;;;;;;;;;
20210317T194757;8.235;;;;;;;;;;;;;;
20210317T195257;8.406;;;;;;;;;;;;;;
20210317T195757;8.577;;;;;;;;;;;;;;
20210317T200257;8.749;;;;;;;;;;;;;;
20210317T200757;8.921;;;;;;;;;;;;;;
20210317T201257;9.072;;;;;;;;;;;;;;
20210317T201757;9.245;;;;;;;;;;;;;;
20210317T202257;9.418;;;;;;;;;;;;;;
20210317T202757;9.59;;;;;;;;;;;;;;
20210317T203257;9.763;;;;;;;;;;;;;;
20210317T203757;9.935;;;;;;;;;;;;;;
20210317T204257;10.107;;;;;;;;;;;;;;
20210317T204757;10.278;;;;;;;;;;;;;;
20210317T205257;10.45;;;;;;;;;;;;;;
20210317T205757;10.621;;;;;;;;;;;;;;
20210317T210257;10.792;;;;;;;;;;;;;;
20210317T210757;10.962;;;;;;;;;;;;;;
20210317T211257;11.132;;;;;;;;;;;;;;
20210317T211757;11.301;;;;;;;;;;;;;;
20210317T212257;11.472;;;;;;;;;;;;;;
20210317T212757;11.628;;;;;;;;;;;;;;
20210317T213257;11.791;;;;;;;;;;;;;;
20210317T213757;11.963;;;;;;;;;;;;;;
20210317T214257;12.134;;;;;;;;;;;;;;
20210317T214757;12.305;;;;;;;;;;;;;;
20210317T215257;12.477;;;;;;;;;;;;;;
20210317T215757;12.648;;;;;;;;;;;;;;
20210317T220257;12.819;;;;;;;;;;;;;;
20210317T220757;12.99;;;;;;;;;;;;;;
20210317T221257;13.161;;;;;;;;;;;;;;
20210317T221757;13.331;;;;;;;;;;;;;;
20210317T222257;13.501;;;;;;;;;;;;;;
20210317T222757;13.671;;;;;;;;;;;;;;
20210317T223257;13.842;;;;;;;;;;;;;;
20210317T223757;14.014;;;;;;;;;;;;;;
20210317T224257;14.186;;;;;;;;;;;;;;
20210317T224757;14.357;;;;;;;;;;;;;;
20210317T225257;14.529;;;;;;;;;;;;;;
20210317T225757;14.699;;;;;;;;;;;;;;
20210317T230257;14.87;;;;;;;;;;;;;;
20210317T230757;15.04;;;;;;;;;;;;;;
20210317T231257;15.21;;;;;;;;;;;;;;
20210317T231757;15.379;;;;;;;;;;;;;;
20210317T232257;15.549;;;;;;;;;;;;;;
20210317T232757;15.718;;;;;;;;;;;;;;
20210317T233257;15.888;;;;;;;;;;;;;;
20210317T233757;16.057;;;;;;;;;;;;;;
20210317T234257;16.228;;;;;;;;;;;;;;
20210317T234757;16.399;;;;;;;;;;;;;;
20210317T235257;16.57;;;;;;;;;;;;;;
20210317T235757;16.741;;;;;;;;;;;;;;
20210318T000257;16.913;;;;;;;;;;;;;;
20210318T000757;17.085;;;;;;;;;;;;;;
20210318T001257;17.257;;;;;;;;;;;;;;
20210318T001757;17.428;;;;;;;;;;;;;;
20210318T002257;17.6;;;;;;;;;;;;;;
20210318T002757;17.771;;;;;;;;;;;;;;
20210318T003257;17.943;;;;;;;;;;;;;;
20210318T003757;18.114;;;;;;;;;;;;;;
20210318T004257;18.285;;;;;;;;;;;;;;
20210318T004757;18.457;;;;;;;;;;;;;;
20210318T005257;18.628;;;;;;;;;;;;;;
20210318T005757;18.8;;;;;;;;;;;;;;
20210318T010257;18.971;;;;;;;;;;;;;;
20210318T010757;19.143;;;;;;;;;;;;;;
20210318T011257;19.315;;;;;;;;;;;;;;
20210318T011757;19.464;;;;;;;;;;;;;;
20210318T012257;19.636;;;;;;;;;;;;;;
20210318T012757;19.808;;;;;;;;;;;;;;
20210318T013257;19.981;;;;;;;;;;;;;;
20210318T013757;20.153;;;;;;;;;;;;;;
20210318T014257;20.325;;;;;;;;;;;;;;
20210318T014757;20.497;;;;;;;;;;;;;;
20210318T015257;20.669;;;;;;;;;;;;;;
20210318T015757;20.84;;;;;;;;;;;;;;
20210318T020257;20.964;;;;;;;;;;;;;;
20210318T020757;21.063;;;;;;;;;;;;;;
20210318T021257;21.147;;;;;;;;;;;;;;
20210318T021757;21.218;;;;;;;;;;;;;;
20210318T022257;21.283;;;;;;;;;;;;;;
20210318T022757;21.335;;;;;;;;;;;;;;
20210318T023257;21.356;;;;;;;;;;;;;;
20210318T023757;21.413;;;;;;;;;;;;;;
20210318T024257;21.435;;;;;;;;;;;;;;
20210318T024757;21.477;;;;;;;;;;;;;;
20210318T025257;21.51;;;;;;;;;;;;;;
20210318T025757;21.528;;;;;;;;;;;;;;
20210318T030257;21.528;;;;;;;;;;;;;;
20210318T030757;21.528;;;;;;;;;;;;;;
20210318T031257;21.528;;;;;;;;;;;;;;
20210318T031757;21.528;;;;;;;;;;;;;;
20210318T032257;21.528;;;;;;;;;;;;;;
20210318T032757;21.528;;;;;;;;;;;;;;
20210318T033257;21.528;;;;;;;;;;;;;;
20210318T033757;21.528;;;;;;;;;;;;;;
20210318T034257;21.528;;;;;;;;;;;;;;
20210318T034757;21.528;;;;;;;;;;;;;;
20210318T035257;21.528;;;;;;;;;;;;;;
20210318T035757;21.528;;;;;;;;;;;;;;
20210318T040257;21.528;;;;;;;;;;;;;;
20210318T040757;21.528;;;;;;;;;;;;;;
20210318T041257;21.528;;;;;;;;;;;;;;
20210318T041757;21.528;;;;;;;;;;;;;;
20210318T042257;21.528;;;;;;;;;;;;;;
20210318T042757;21.528;;;;;;;;;;;;;;
20210318T043257;21.528;;;;;;;;;;;;;;
20210318T043757;21.528;;;;;;;;;;;;;;
20210318T044257;21.528;;;;;;;;;;;;;;
20210318T044757;21.528;;;;;;;;;;;;;;
20210318T045257;21.528;;;;;;;;;;;;;;
20210318T045757;21.528;;;;;;;;;;;;;;
20210318T050257;21.528;;;;;;;;;;;;;;
20210318T050757;21.528;;;;;;;;;;;;;;
20210318T051257;21.528;;;;;;;;;;;;;;
20210318T051757;21.528;;;;;;;;;;;;;;
20210318T052257;21.528;;;;;;;;;;;;;;
20210318T052757;21.528;;;;;;;;;;;;;;
20210318T053257;21.528;;;;;;;;;;;;;;
20210318T053757;21.528;;;;;;;;;;;;;;
20210318T054257;21.528;;;;;;;;;;;;;;
