CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;7294912006473636;20210520T054733;6052213ef95ccf583fa12525;20210520T054719;20210520T081719;76.0;100.0;0 days 02:30:00;;;;;V1.4(5);13.882
20210520T054719;0.0;;;;;;;;;;;;;;
20210520T055219;0.591;;;;;;;;;;;;;;
20210520T055719;1.21;;;;;;;;;;;;;;
20210520T060219;1.831;;;;;;;;;;;;;;
20210520T060719;2.396;;;;;;;;;;;;;;
20210520T061219;2.396;;;;;;;;;;;;;;
20210520T061719;2.396;;;;;;;;;;;;;;
20210520T062219;2.396;;;;;;;;;;;;;;
20210520T062719;2.396;;;;;;;;;;;;;;
20210520T063219;2.396;;;;;;;;;;;;;;
20210520T063719;2.396;;;;;;;;;;;;;;
20210520T064219;2.399;;;;;;;;;;;;;;
20210520T064719;2.884;;;;;;;;;;;;;;
20210520T065219;3.505;;;;;;;;;;;;;;
20210520T065719;4.125;;;;;;;;;;;;;;
20210520T070219;4.745;;;;;;;;;;;;;;
20210520T070719;5.365;;;;;;;;;;;;;;
20210520T071219;5.985;;;;;;;;;;;;;;
20210520T071719;6.605;;;;;;;;;;;;;;
20210520T072219;7.226;;;;;;;;;;;;;;
20210520T072719;7.846;;;;;;;;;;;;;;
20210520T073219;8.466;;;;;;;;;;;;;;
20210520T073719;9.087;;;;;;;;;;;;;;
20210520T074219;9.708;;;;;;;;;;;;;;
20210520T074719;10.328;;;;;;;;;;;;;;
20210520T075219;10.949;;;;;;;;;;;;;;
20210520T075719;11.57;;;;;;;;;;;;;;
20210520T080219;12.19;;;;;;;;;;;;;;
20210520T080719;12.81;;;;;;;;;;;;;;
20210520T081219;13.431;;;;;;;;;;;;;;
20210520T081719;13.882;;;;;;;;;;;;;;
