CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;8977979261797618;20210322T144335;6050df4a7ae77b6ee7595856;20210322T144220;20210323T054220;33.0;100.0;0 days 15:00:00;;;;;V1.4(5);22.921
20210322T144220;0.0;;;;;;;;;;;;;;
20210322T144720;0.507;;;;;;;;;;;;;;
20210322T145220;1.02;;;;;;;;;;;;;;
20210322T145720;1.533;;;;;;;;;;;;;;
20210322T150220;2.046;;;;;;;;;;;;;;
20210322T150720;2.56;;;;;;;;;;;;;;
20210322T151220;3.075;;;;;;;;;;;;;;
20210322T151720;3.588;;;;;;;;;;;;;;
20210322T152220;4.102;;;;;;;;;;;;;;
20210322T152720;4.616;;;;;;;;;;;;;;
20210322T153220;5.131;;;;;;;;;;;;;;
20210322T153720;5.647;;;;;;;;;;;;;;
20210322T154220;6.163;;;;;;;;;;;;;;
20210322T154720;6.679;;;;;;;;;;;;;;
20210322T155220;7.196;;;;;;;;;;;;;;
20210322T155720;7.713;;;;;;;;;;;;;;
20210322T160220;8.229;;;;;;;;;;;;;;
20210322T160720;8.745;;;;;;;;;;;;;;
20210322T161220;9.26;;;;;;;;;;;;;;
20210322T161720;9.774;;;;;;;;;;;;;;
20210322T162220;10.288;;;;;;;;;;;;;;
20210322T162720;10.802;;;;;;;;;;;;;;
20210322T163220;11.316;;;;;;;;;;;;;;
20210322T163720;11.831;;;;;;;;;;;;;;
20210322T164220;12.346;;;;;;;;;;;;;;
20210322T164720;12.862;;;;;;;;;;;;;;
20210322T165220;13.376;;;;;;;;;;;;;;
20210322T165720;13.891;;;;;;;;;;;;;;
20210322T170220;14.406;;;;;;;;;;;;;;
20210322T170720;14.921;;;;;;;;;;;;;;
20210322T171220;15.435;;;;;;;;;;;;;;
20210322T171720;15.95;;;;;;;;;;;;;;
20210322T172220;16.465;;;;;;;;;;;;;;
20210322T172720;16.98;;;;;;;;;;;;;;
20210322T173220;17.495;;;;;;;;;;;;;;
20210322T173720;18.012;;;;;;;;;;;;;;
20210322T174220;18.531;;;;;;;;;;;;;;
20210322T174720;19.05;;;;;;;;;;;;;;
20210322T175220;19.57;;;;;;;;;;;;;;
20210322T175720;20.09;;;;;;;;;;;;;;
20210322T180220;20.609;;;;;;;;;;;;;;
20210322T180720;21.093;;;;;;;;;;;;;;
20210322T181220;21.497;;;;;;;;;;;;;;
20210322T181720;21.83;;;;;;;;;;;;;;
20210322T182220;22.06;;;;;;;;;;;;;;
20210322T182720;22.228;;;;;;;;;;;;;;
20210322T183220;22.354;;;;;;;;;;;;;;
20210322T183720;22.458;;;;;;;;;;;;;;
20210322T184220;22.546;;;;;;;;;;;;;;
20210322T184720;22.62;;;;;;;;;;;;;;
20210322T185220;22.685;;;;;;;;;;;;;;
20210322T185720;22.733;;;;;;;;;;;;;;
20210322T190220;22.763;;;;;;;;;;;;;;
20210322T190720;22.811;;;;;;;;;;;;;;
20210322T191220;22.841;;;;;;;;;;;;;;
20210322T191720;22.873;;;;;;;;;;;;;;
20210322T192220;22.915;;;;;;;;;;;;;;
20210322T192720;22.921;;;;;;;;;;;;;;
20210322T193220;22.921;;;;;;;;;;;;;;
20210322T193720;22.921;;;;;;;;;;;;;;
20210322T194220;22.921;;;;;;;;;;;;;;
20210322T194720;22.921;;;;;;;;;;;;;;
20210322T195220;22.921;;;;;;;;;;;;;;
20210322T195720;22.921;;;;;;;;;;;;;;
20210322T200220;22.921;;;;;;;;;;;;;;
20210322T200720;22.921;;;;;;;;;;;;;;
20210322T201220;22.921;;;;;;;;;;;;;;
20210322T201720;22.921;;;;;;;;;;;;;;
20210322T202220;22.921;;;;;;;;;;;;;;
20210322T202720;22.921;;;;;;;;;;;;;;
20210322T203220;22.921;;;;;;;;;;;;;;
20210322T203720;22.921;;;;;;;;;;;;;;
20210322T204220;22.921;;;;;;;;;;;;;;
20210322T204720;22.921;;;;;;;;;;;;;;
20210322T205220;22.921;;;;;;;;;;;;;;
20210322T205720;22.921;;;;;;;;;;;;;;
20210322T210220;22.921;;;;;;;;;;;;;;
20210322T210720;22.921;;;;;;;;;;;;;;
20210322T211220;22.921;;;;;;;;;;;;;;
20210322T211720;22.921;;;;;;;;;;;;;;
20210322T212220;22.921;;;;;;;;;;;;;;
20210322T212720;22.921;;;;;;;;;;;;;;
20210322T213220;22.921;;;;;;;;;;;;;;
20210322T213720;22.921;;;;;;;;;;;;;;
20210322T214220;22.921;;;;;;;;;;;;;;
20210322T214720;22.921;;;;;;;;;;;;;;
20210322T215220;22.921;;;;;;;;;;;;;;
20210322T215720;22.921;;;;;;;;;;;;;;
20210322T220220;22.921;;;;;;;;;;;;;;
20210322T220720;22.921;;;;;;;;;;;;;;
20210322T221220;22.921;;;;;;;;;;;;;;
20210322T221720;22.921;;;;;;;;;;;;;;
20210322T222220;22.921;;;;;;;;;;;;;;
20210322T222720;22.921;;;;;;;;;;;;;;
20210322T223220;22.921;;;;;;;;;;;;;;
20210322T223720;22.921;;;;;;;;;;;;;;
20210322T224220;22.921;;;;;;;;;;;;;;
20210322T224720;22.921;;;;;;;;;;;;;;
20210322T225220;22.921;;;;;;;;;;;;;;
20210322T225720;22.921;;;;;;;;;;;;;;
20210322T230220;22.921;;;;;;;;;;;;;;
20210322T230720;22.921;;;;;;;;;;;;;;
20210322T231220;22.921;;;;;;;;;;;;;;
20210322T231720;22.921;;;;;;;;;;;;;;
20210322T232220;22.921;;;;;;;;;;;;;;
20210322T232720;22.921;;;;;;;;;;;;;;
20210322T233220;22.921;;;;;;;;;;;;;;
20210322T233720;22.921;;;;;;;;;;;;;;
20210322T234220;22.921;;;;;;;;;;;;;;
20210322T234720;22.921;;;;;;;;;;;;;;
20210322T235220;22.921;;;;;;;;;;;;;;
20210322T235720;22.921;;;;;;;;;;;;;;
20210323T000220;22.921;;;;;;;;;;;;;;
20210323T000720;22.921;;;;;;;;;;;;;;
20210323T001220;22.921;;;;;;;;;;;;;;
20210323T001720;22.921;;;;;;;;;;;;;;
20210323T002220;22.921;;;;;;;;;;;;;;
20210323T002720;22.921;;;;;;;;;;;;;;
20210323T003220;22.921;;;;;;;;;;;;;;
20210323T003720;22.921;;;;;;;;;;;;;;
20210323T004220;22.921;;;;;;;;;;;;;;
20210323T004720;22.921;;;;;;;;;;;;;;
20210323T005220;22.921;;;;;;;;;;;;;;
20210323T005720;22.921;;;;;;;;;;;;;;
20210323T010220;22.921;;;;;;;;;;;;;;
20210323T010720;22.921;;;;;;;;;;;;;;
20210323T011220;22.921;;;;;;;;;;;;;;
20210323T011720;22.921;;;;;;;;;;;;;;
20210323T012220;22.921;;;;;;;;;;;;;;
20210323T012720;22.921;;;;;;;;;;;;;;
20210323T013220;22.921;;;;;;;;;;;;;;
20210323T013720;22.921;;;;;;;;;;;;;;
20210323T014220;22.921;;;;;;;;;;;;;;
20210323T014720;22.921;;;;;;;;;;;;;;
20210323T015220;22.921;;;;;;;;;;;;;;
20210323T015720;22.921;;;;;;;;;;;;;;
20210323T020220;22.921;;;;;;;;;;;;;;
20210323T020720;22.921;;;;;;;;;;;;;;
20210323T021220;22.921;;;;;;;;;;;;;;
20210323T021720;22.921;;;;;;;;;;;;;;
20210323T022220;22.921;;;;;;;;;;;;;;
20210323T022720;22.921;;;;;;;;;;;;;;
20210323T023220;22.921;;;;;;;;;;;;;;
20210323T023720;22.921;;;;;;;;;;;;;;
20210323T024220;22.921;;;;;;;;;;;;;;
20210323T024720;22.921;;;;;;;;;;;;;;
20210323T025220;22.921;;;;;;;;;;;;;;
20210323T025720;22.921;;;;;;;;;;;;;;
20210323T030220;22.921;;;;;;;;;;;;;;
20210323T030720;22.921;;;;;;;;;;;;;;
20210323T031220;22.921;;;;;;;;;;;;;;
20210323T031720;22.921;;;;;;;;;;;;;;
20210323T032220;22.921;;;;;;;;;;;;;;
20210323T032720;22.921;;;;;;;;;;;;;;
20210323T033220;22.921;;;;;;;;;;;;;;
20210323T033720;22.921;;;;;;;;;;;;;;
20210323T034220;22.921;;;;;;;;;;;;;;
20210323T034720;22.921;;;;;;;;;;;;;;
20210323T035220;22.921;;;;;;;;;;;;;;
20210323T035720;22.921;;;;;;;;;;;;;;
20210323T040220;22.921;;;;;;;;;;;;;;
20210323T040720;22.921;;;;;;;;;;;;;;
20210323T041220;22.921;;;;;;;;;;;;;;
20210323T041720;22.921;;;;;;;;;;;;;;
20210323T042220;22.921;;;;;;;;;;;;;;
20210323T042720;22.921;;;;;;;;;;;;;;
20210323T043220;22.921;;;;;;;;;;;;;;
20210323T043720;22.921;;;;;;;;;;;;;;
20210323T044220;22.921;;;;;;;;;;;;;;
20210323T044720;22.921;;;;;;;;;;;;;;
20210323T045220;22.921;;;;;;;;;;;;;;
20210323T045720;22.921;;;;;;;;;;;;;;
20210323T050220;22.921;;;;;;;;;;;;;;
20210323T050720;22.921;;;;;;;;;;;;;;
20210323T051220;22.921;;;;;;;;;;;;;;
20210323T051720;22.921;;;;;;;;;;;;;;
20210323T052220;22.921;;;;;;;;;;;;;;
20210323T052720;22.921;;;;;;;;;;;;;;
20210323T053220;22.921;;;;;;;;;;;;;;
20210323T053720;22.921;;;;;;;;;;;;;;
20210323T054220;22.921;;;;;;;;;;;;;;
