CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;6680842396189191;20210329T180323;6052213ef95ccf583fa12525;20210329T180251;20210330T050251;23.0;100.0;0 days 11:00:00;;;;;V1.4(5);61.397
20210329T180251;0.0;;;;;;;;;;;;;;
20210329T180751;0.586;;;;;;;;;;;;;;
20210329T181251;1.202;;;;;;;;;;;;;;
20210329T181751;1.818;;;;;;;;;;;;;;
20210329T182251;2.435;;;;;;;;;;;;;;
20210329T182751;3.051;;;;;;;;;;;;;;
20210329T183251;3.597;;;;;;;;;;;;;;
20210329T183751;4.161;;;;;;;;;;;;;;
20210329T184251;4.778;;;;;;;;;;;;;;
20210329T184751;5.395;;;;;;;;;;;;;;
20210329T185251;5.905;;;;;;;;;;;;;;
20210329T185751;6.417;;;;;;;;;;;;;;
20210329T190251;7.035;;;;;;;;;;;;;;
20210329T190751;7.652;;;;;;;;;;;;;;
20210329T191251;8.111;;;;;;;;;;;;;;
20210329T191751;8.672;;;;;;;;;;;;;;
20210329T192251;9.29;;;;;;;;;;;;;;
20210329T192751;9.907;;;;;;;;;;;;;;
20210329T193251;10.524;;;;;;;;;;;;;;
20210329T193751;11.141;;;;;;;;;;;;;;
20210329T194251;11.759;;;;;;;;;;;;;;
20210329T194751;12.376;;;;;;;;;;;;;;
20210329T195251;12.994;;;;;;;;;;;;;;
20210329T195751;13.485;;;;;;;;;;;;;;
20210329T200251;14.016;;;;;;;;;;;;;;
20210329T200751;14.634;;;;;;;;;;;;;;
20210329T201251;15.251;;;;;;;;;;;;;;
20210329T201751;15.672;;;;;;;;;;;;;;
20210329T202251;16.274;;;;;;;;;;;;;;
20210329T202751;16.892;;;;;;;;;;;;;;
20210329T203251;17.509;;;;;;;;;;;;;;
20210329T203751;17.916;;;;;;;;;;;;;;
20210329T204251;18.534;;;;;;;;;;;;;;
20210329T204751;19.151;;;;;;;;;;;;;;
20210329T205251;19.769;;;;;;;;;;;;;;
20210329T205751;20.387;;;;;;;;;;;;;;
20210329T210251;21.005;;;;;;;;;;;;;;
20210329T210751;21.533;;;;;;;;;;;;;;
20210329T211251;22.029;;;;;;;;;;;;;;
20210329T211751;22.646;;;;;;;;;;;;;;
20210329T212251;23.264;;;;;;;;;;;;;;
