CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;986412040996465;20210415T182204;;20210415T182131;20210416T043131;27.0;100.0;0 days 10:10:00;;;;;V1.4(5);45.849
20210415T182131;0.0;;;;;;;;;;;;;;
20210415T182631;0.585;;;;;;;;;;;;;;
20210415T183131;1.201;;;;;;;;;;;;;;
20210415T183631;1.818;;;;;;;;;;;;;;
20210415T184131;2.434;;;;;;;;;;;;;;
20210415T184631;3.051;;;;;;;;;;;;;;
20210415T185131;3.668;;;;;;;;;;;;;;
20210415T185631;4.285;;;;;;;;;;;;;;
20210415T190131;4.902;;;;;;;;;;;;;;
20210415T190631;5.519;;;;;;;;;;;;;;
20210415T191131;6.136;;;;;;;;;;;;;;
20210415T191631;6.754;;;;;;;;;;;;;;
20210415T192131;7.371;;;;;;;;;;;;;;
20210415T192631;7.988;;;;;;;;;;;;;;
20210415T193131;8.605;;;;;;;;;;;;;;
20210415T193631;9.107;;;;;;;;;;;;;;
20210415T194131;9.716;;;;;;;;;;;;;;
20210415T194631;10.333;;;;;;;;;;;;;;
20210415T195131;10.95;;;;;;;;;;;;;;
20210415T195631;11.567;;;;;;;;;;;;;;
20210415T200131;12.185;;;;;;;;;;;;;;
20210415T200631;12.802;;;;;;;;;;;;;;
20210415T201131;13.419;;;;;;;;;;;;;;
20210415T201631;14.037;;;;;;;;;;;;;;
20210415T202131;14.654;;;;;;;;;;;;;;
20210415T202631;15.272;;;;;;;;;;;;;;
20210415T203131;15.89;;;;;;;;;;;;;;
20210415T203631;16.508;;;;;;;;;;;;;;
20210415T204131;17.125;;;;;;;;;;;;;;
20210415T204631;17.743;;;;;;;;;;;;;;
20210415T205131;18.361;;;;;;;;;;;;;;
20210415T205631;18.978;;;;;;;;;;;;;;
20210415T210131;19.596;;;;;;;;;;;;;;
20210415T210631;20.214;;;;;;;;;;;;;;
20210415T211131;20.831;;;;;;;;;;;;;;
20210415T211631;21.448;;;;;;;;;;;;;;
20210415T212131;22.066;;;;;;;;;;;;;;
20210415T212631;22.683;;;;;;;;;;;;;;
20210415T213131;23.3;;;;;;;;;;;;;;
20210415T213631;23.918;;;;;;;;;;;;;;
20210415T214131;24.536;;;;;;;;;;;;;;
20210415T214631;25.153;;;;;;;;;;;;;;
20210415T214631;25.153;;;;;;;;;;;;;;
20210415T215131;25.771;;;;;;;;;;;;;;
20210415T215631;26.388;;;;;;;;;;;;;;
20210415T220131;27.006;;;;;;;;;;;;;;
20210415T220631;27.623;;;;;;;;;;;;;;
20210415T221131;28.24;;;;;;;;;;;;;;
20210415T221631;28.858;;;;;;;;;;;;;;
20210415T222131;29.476;;;;;;;;;;;;;;
20210415T222631;30.093;;;;;;;;;;;;;;
20210415T223131;30.712;;;;;;;;;;;;;;
20210415T223631;31.33;;;;;;;;;;;;;;
20210415T224131;31.947;;;;;;;;;;;;;;
20210415T224631;32.566;;;;;;;;;;;;;;
20210415T225131;33.184;;;;;;;;;;;;;;
20210415T225631;33.802;;;;;;;;;;;;;;
20210415T230131;34.42;;;;;;;;;;;;;;
20210415T230631;35.038;;;;;;;;;;;;;;
20210415T231131;35.655;;;;;;;;;;;;;;
20210415T231631;36.273;;;;;;;;;;;;;;
20210415T232131;36.891;;;;;;;;;;;;;;
20210415T232631;37.509;;;;;;;;;;;;;;
20210415T233131;38.127;;;;;;;;;;;;;;
20210415T233631;38.745;;;;;;;;;;;;;;
20210415T234131;39.363;;;;;;;;;;;;;;
20210415T234631;39.981;;;;;;;;;;;;;;
20210415T235131;40.599;;;;;;;;;;;;;;
20210415T235631;41.217;;;;;;;;;;;;;;
20210416T000131;41.835;;;;;;;;;;;;;;
20210416T000631;42.454;;;;;;;;;;;;;;
20210416T001131;43.071;;;;;;;;;;;;;;
20210416T001631;43.599;;;;;;;;;;;;;;
20210416T002131;44.024;;;;;;;;;;;;;;
20210416T002631;44.373;;;;;;;;;;;;;;
20210416T003131;44.66;;;;;;;;;;;;;;
20210416T003631;44.899;;;;;;;;;;;;;;
20210416T004131;45.104;;;;;;;;;;;;;;
20210416T004631;45.275;;;;;;;;;;;;;;
20210416T005131;45.425;;;;;;;;;;;;;;
20210416T005631;45.553;;;;;;;;;;;;;;
20210416T010131;45.667;;;;;;;;;;;;;;
20210416T010631;45.766;;;;;;;;;;;;;;
20210416T011131;45.849;;;;;;;;;;;;;;
20210416T011631;45.849;;;;;;;;;;;;;;
20210416T012131;45.849;;;;;;;;;;;;;;
20210416T012631;45.849;;;;;;;;;;;;;;
20210416T013131;45.849;;;;;;;;;;;;;;
20210416T013631;45.849;;;;;;;;;;;;;;
20210416T014131;45.849;;;;;;;;;;;;;;
20210416T014631;45.849;;;;;;;;;;;;;;
20210416T015131;45.849;;;;;;;;;;;;;;
20210416T015631;45.849;;;;;;;;;;;;;;
20210416T020131;45.849;;;;;;;;;;;;;;
20210416T020631;45.849;;;;;;;;;;;;;;
20210416T021131;45.849;;;;;;;;;;;;;;
20210416T021631;45.849;;;;;;;;;;;;;;
