CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
7b4e3fd3;P1D1L1;1804331847010497;20210303T081033;5ff7435c2a485347f4890ca7;20210303T082330;20210304T130330;28.0;81.0;1 days 04:40:00;;;;;V1.4(5);27.34
20210303T082330;0.0;;;;;;;;;;;;;;
20210303T082830;0.545;;;;;;;;;;;;;;
20210303T083330;1.141;;;;;;;;;;;;;;
20210303T083830;1.735;;;;;;;;;;;;;;
20210303T084330;2.329;;;;;;;;;;;;;;
20210303T084830;2.922;;;;;;;;;;;;;;
20210303T085330;3.516;;;;;;;;;;;;;;
20210303T085830;3.959;;;;;;;;;;;;;;
20210303T090330;4.498;;;;;;;;;;;;;;
20210303T090830;5.093;;;;;;;;;;;;;;
20210303T091330;5.685;;;;;;;;;;;;;;
20210303T091830;6.276;;;;;;;;;;;;;;
20210303T092330;6.868;;;;;;;;;;;;;;
20210303T092830;7.459;;;;;;;;;;;;;;
20210303T093330;8.01;;;;;;;;;;;;;;
20210303T093830;8.419;;;;;;;;;;;;;;
20210303T094330;9.011;;;;;;;;;;;;;;
20210303T094830;9.603;;;;;;;;;;;;;;
20210303T095330;10.194;;;;;;;;;;;;;;
20210303T095830;10.785;;;;;;;;;;;;;;
20210303T100330;11.378;;;;;;;;;;;;;;
20210303T100830;11.972;;;;;;;;;;;;;;
20210303T101330;12.565;;;;;;;;;;;;;;
20210303T101830;13.158;;;;;;;;;;;;;;
20210303T102330;13.529;;;;;;;;;;;;;;
20210303T102830;14.113;;;;;;;;;;;;;;
20210303T103330;14.707;;;;;;;;;;;;;;
20210303T103830;15.299;;;;;;;;;;;;;;
20210303T104330;15.892;;;;;;;;;;;;;;
20210303T104830;16.484;;;;;;;;;;;;;;
20210303T105330;17.076;;;;;;;;;;;;;;
20210303T105830;17.668;;;;;;;;;;;;;;
20210303T110330;18.26;;;;;;;;;;;;;;
20210303T110830;18.852;;;;;;;;;;;;;;
20210303T111330;19.444;;;;;;;;;;;;;;
20210303T111830;20.035;;;;;;;;;;;;;;
20210303T112330;20.626;;;;;;;;;;;;;;
20210303T112830;21.215;;;;;;;;;;;;;;
20210303T113330;21.805;;;;;;;;;;;;;;
20210303T113830;22.394;;;;;;;;;;;;;;
20210303T114330;22.983;;;;;;;;;;;;;;
20210303T114830;23.477;;;;;;;;;;;;;;
20210303T115330;23.811;;;;;;;;;;;;;;
20210303T115830;24.056;;;;;;;;;;;;;;
20210303T120330;24.239;;;;;;;;;;;;;;
20210303T120830;24.368;;;;;;;;;;;;;;
20210303T121330;24.368;;;;;;;;;;;;;;
20210303T121830;24.368;;;;;;;;;;;;;;
20210303T122330;24.368;;;;;;;;;;;;;;
20210303T122830;24.368;;;;;;;;;;;;;;
20210303T123330;24.368;;;;;;;;;;;;;;
20210303T123830;24.368;;;;;;;;;;;;;;
20210303T124330;24.376;;;;;;;;;;;;;;
20210303T124830;24.481;;;;;;;;;;;;;;
20210303T125330;24.585;;;;;;;;;;;;;;
20210303T125830;24.613;;;;;;;;;;;;;;
20210303T130330;24.613;;;;;;;;;;;;;;
20210303T130830;24.613;;;;;;;;;;;;;;
20210303T131330;24.613;;;;;;;;;;;;;;
20210303T131830;24.613;;;;;;;;;;;;;;
20210303T132330;24.613;;;;;;;;;;;;;;
20210303T132830;24.613;;;;;;;;;;;;;;
20210303T133330;24.684;;;;;;;;;;;;;;
20210303T133830;24.73;;;;;;;;;;;;;;
20210303T134330;24.73;;;;;;;;;;;;;;
20210303T134830;24.73;;;;;;;;;;;;;;
20210303T135330;24.73;;;;;;;;;;;;;;
20210303T135830;24.73;;;;;;;;;;;;;;
20210303T140330;24.73;;;;;;;;;;;;;;
20210303T140830;24.73;;;;;;;;;;;;;;
20210303T141330;24.783;;;;;;;;;;;;;;
20210303T141830;24.834;;;;;;;;;;;;;;
20210303T142330;24.834;;;;;;;;;;;;;;
20210303T142830;24.834;;;;;;;;;;;;;;
20210303T143330;24.834;;;;;;;;;;;;;;
20210303T143830;24.834;;;;;;;;;;;;;;
20210303T144330;24.834;;;;;;;;;;;;;;
20210303T144830;24.834;;;;;;;;;;;;;;
20210303T145330;24.882;;;;;;;;;;;;;;
20210303T145830;24.887;;;;;;;;;;;;;;
20210303T150330;24.887;;;;;;;;;;;;;;
20210303T150830;24.887;;;;;;;;;;;;;;
20210303T151330;24.887;;;;;;;;;;;;;;
20210303T151830;24.887;;;;;;;;;;;;;;
20210303T152330;24.887;;;;;;;;;;;;;;
20210303T152830;24.887;;;;;;;;;;;;;;
20210303T153330;24.927;;;;;;;;;;;;;;
20210303T153830;24.927;;;;;;;;;;;;;;
20210303T154330;24.927;;;;;;;;;;;;;;
20210303T154830;24.927;;;;;;;;;;;;;;
20210303T155330;24.927;;;;;;;;;;;;;;
20210303T155830;24.927;;;;;;;;;;;;;;
20210303T160330;24.927;;;;;;;;;;;;;;
20210303T160830;24.958;;;;;;;;;;;;;;
20210303T161330;24.958;;;;;;;;;;;;;;
20210303T161830;24.958;;;;;;;;;;;;;;
20210303T162330;24.958;;;;;;;;;;;;;;
20210303T162830;24.958;;;;;;;;;;;;;;
20210303T163330;24.958;;;;;;;;;;;;;;
20210303T163830;24.958;;;;;;;;;;;;;;
20210303T164330;24.973;;;;;;;;;;;;;;
20210303T164830;24.983;;;;;;;;;;;;;;
20210303T165330;24.983;;;;;;;;;;;;;;
20210303T165830;24.983;;;;;;;;;;;;;;
20210303T170330;24.983;;;;;;;;;;;;;;
20210303T170830;24.983;;;;;;;;;;;;;;
20210303T171330;24.983;;;;;;;;;;;;;;
20210303T171830;24.983;;;;;;;;;;;;;;
20210303T172330;25.002;;;;;;;;;;;;;;
20210303T172830;25.002;;;;;;;;;;;;;;
20210303T173330;25.002;;;;;;;;;;;;;;
20210303T173830;25.002;;;;;;;;;;;;;;
20210303T174330;25.002;;;;;;;;;;;;;;
20210303T174830;25.002;;;;;;;;;;;;;;
20210303T175330;25.002;;;;;;;;;;;;;;
20210303T175830;25.017;;;;;;;;;;;;;;
20210303T180330;25.017;;;;;;;;;;;;;;
20210303T180830;25.017;;;;;;;;;;;;;;
20210303T181330;25.017;;;;;;;;;;;;;;
20210303T181830;25.017;;;;;;;;;;;;;;
20210303T182330;25.017;;;;;;;;;;;;;;
20210303T182830;25.017;;;;;;;;;;;;;;
20210303T183330;25.03;;;;;;;;;;;;;;
20210303T183830;25.03;;;;;;;;;;;;;;
20210303T184330;25.03;;;;;;;;;;;;;;
20210303T184830;25.03;;;;;;;;;;;;;;
20210303T185330;25.03;;;;;;;;;;;;;;
20210303T185830;25.03;;;;;;;;;;;;;;
20210303T190330;25.03;;;;;;;;;;;;;;
20210303T190830;25.043;;;;;;;;;;;;;;
20210303T191330;25.043;;;;;;;;;;;;;;
20210303T191830;25.043;;;;;;;;;;;;;;
20210303T192330;25.043;;;;;;;;;;;;;;
20210303T192830;25.043;;;;;;;;;;;;;;
20210303T193330;25.043;;;;;;;;;;;;;;
20210303T193830;25.043;;;;;;;;;;;;;;
20210303T194330;25.052;;;;;;;;;;;;;;
20210303T194830;25.052;;;;;;;;;;;;;;
20210303T195330;25.052;;;;;;;;;;;;;;
