CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;4863078477153867;20210416T114543;6050df4a7ae77b6ee7595856;20210416T114437;20210419T043937;40.0;100.0;2 days 16:55:00;;;;;V1.4(5);22.016
20210416T114437;0.0;;;;;;;;;;;;;;
20210416T114937;0.502;;;;;;;;;;;;;;
20210416T115437;1.01;;;;;;;;;;;;;;
20210416T115937;1.519;;;;;;;;;;;;;;
20210416T120437;2.027;;;;;;;;;;;;;;
20210416T120937;2.535;;;;;;;;;;;;;;
20210416T121437;3.044;;;;;;;;;;;;;;
20210416T121937;3.552;;;;;;;;;;;;;;
20210416T122437;4.059;;;;;;;;;;;;;;
20210416T122937;4.567;;;;;;;;;;;;;;
20210416T123437;5.075;;;;;;;;;;;;;;
20210416T123937;5.584;;;;;;;;;;;;;;
20210416T124437;6.095;;;;;;;;;;;;;;
20210416T124937;6.605;;;;;;;;;;;;;;
20210416T125437;7.115;;;;;;;;;;;;;;
20210416T125937;7.625;;;;;;;;;;;;;;
20210416T130437;8.135;;;;;;;;;;;;;;
20210416T130937;8.646;;;;;;;;;;;;;;
20210416T131437;9.156;;;;;;;;;;;;;;
20210416T131937;9.667;;;;;;;;;;;;;;
20210416T132437;10.177;;;;;;;;;;;;;;
20210416T132937;10.688;;;;;;;;;;;;;;
20210416T133437;11.198;;;;;;;;;;;;;;
20210416T133937;11.708;;;;;;;;;;;;;;
20210416T134437;12.218;;;;;;;;;;;;;;
20210416T134937;12.727;;;;;;;;;;;;;;
20210416T135437;13.237;;;;;;;;;;;;;;
20210416T135937;13.746;;;;;;;;;;;;;;
20210416T140437;14.254;;;;;;;;;;;;;;
20210416T140937;14.763;;;;;;;;;;;;;;
20210416T141437;15.271;;;;;;;;;;;;;;
20210416T141937;15.78;;;;;;;;;;;;;;
20210416T142437;16.288;;;;;;;;;;;;;;
20210416T142937;16.797;;;;;;;;;;;;;;
20210416T143437;17.306;;;;;;;;;;;;;;
20210416T143937;17.815;;;;;;;;;;;;;;
20210416T144437;18.324;;;;;;;;;;;;;;
20210416T144937;18.833;;;;;;;;;;;;;;
20210416T145437;19.343;;;;;;;;;;;;;;
20210416T145937;19.852;;;;;;;;;;;;;;
20210416T150437;20.33;;;;;;;;;;;;;;
20210416T150937;20.719;;;;;;;;;;;;;;
20210416T151437;21.021;;;;;;;;;;;;;;
20210416T151937;21.232;;;;;;;;;;;;;;
20210416T152437;21.382;;;;;;;;;;;;;;
20210416T152937;21.5;;;;;;;;;;;;;;
20210416T153437;21.598;;;;;;;;;;;;;;
20210416T153937;21.68;;;;;;;;;;;;;;
20210416T154437;21.75;;;;;;;;;;;;;;
20210416T154937;21.811;;;;;;;;;;;;;;
20210416T155437;21.837;;;;;;;;;;;;;;
20210416T155937;21.89;;;;;;;;;;;;;;
20210416T160437;21.912;;;;;;;;;;;;;;
20210416T160937;21.964;;;;;;;;;;;;;;
20210416T161437;21.974;;;;;;;;;;;;;;
20210416T161937;22.016;;;;;;;;;;;;;;
20210416T162437;22.016;;;;;;;;;;;;;;
20210416T162937;22.016;;;;;;;;;;;;;;
20210416T163437;22.016;;;;;;;;;;;;;;
20210416T163937;22.016;;;;;;;;;;;;;;
20210416T164437;22.016;;;;;;;;;;;;;;
20210416T164937;22.016;;;;;;;;;;;;;;
20210416T165437;22.016;;;;;;;;;;;;;;
20210416T165937;22.016;;;;;;;;;;;;;;
20210416T170437;22.016;;;;;;;;;;;;;;
20210416T170937;22.016;;;;;;;;;;;;;;
20210416T171437;22.016;;;;;;;;;;;;;;
20210416T171937;22.016;;;;;;;;;;;;;;
20210416T172437;22.016;;;;;;;;;;;;;;
20210416T172937;22.016;;;;;;;;;;;;;;
20210416T173437;22.016;;;;;;;;;;;;;;
20210416T173937;22.016;;;;;;;;;;;;;;
20210416T174437;22.016;;;;;;;;;;;;;;
20210416T174937;22.016;;;;;;;;;;;;;;
20210416T175437;22.016;;;;;;;;;;;;;;
20210416T175937;22.016;;;;;;;;;;;;;;
20210416T180437;22.016;;;;;;;;;;;;;;
20210416T180937;22.016;;;;;;;;;;;;;;
20210416T181437;22.016;;;;;;;;;;;;;;
20210416T181937;22.016;;;;;;;;;;;;;;
20210416T182437;22.016;;;;;;;;;;;;;;
20210416T182937;22.016;;;;;;;;;;;;;;
20210416T183437;22.016;;;;;;;;;;;;;;
20210416T183937;22.016;;;;;;;;;;;;;;
20210416T184437;22.016;;;;;;;;;;;;;;
20210416T184937;22.016;;;;;;;;;;;;;;
20210416T185437;22.016;;;;;;;;;;;;;;
20210416T185937;22.016;;;;;;;;;;;;;;
20210416T190437;22.016;;;;;;;;;;;;;;
20210416T190937;22.016;;;;;;;;;;;;;;
20210416T191437;22.016;;;;;;;;;;;;;;
20210416T191937;22.016;;;;;;;;;;;;;;
20210416T192437;22.016;;;;;;;;;;;;;;
20210416T192937;22.016;;;;;;;;;;;;;;
20210416T193437;22.016;;;;;;;;;;;;;;
