CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;6513551447113813;20210415T152832;6050df4a7ae77b6ee7595856;20210415T152750;20210416T044250;60.0;100.0;0 days 13:15:00;;;;;V1.4(5);14.126
20210415T152750;0.0;;;;;;;;;;;;;;
20210415T153250;0.508;;;;;;;;;;;;;;
20210415T153750;1.022;;;;;;;;;;;;;;
20210415T154250;1.535;;;;;;;;;;;;;;
20210415T154750;2.048;;;;;;;;;;;;;;
20210415T155250;2.562;;;;;;;;;;;;;;
20210415T155750;3.077;;;;;;;;;;;;;;
20210415T160250;3.59;;;;;;;;;;;;;;
20210415T160750;4.102;;;;;;;;;;;;;;
20210415T161250;4.615;;;;;;;;;;;;;;
20210415T161750;5.128;;;;;;;;;;;;;;
20210415T162250;5.641;;;;;;;;;;;;;;
20210415T162750;6.154;;;;;;;;;;;;;;
20210415T163250;6.667;;;;;;;;;;;;;;
20210415T163750;7.18;;;;;;;;;;;;;;
20210415T164250;7.693;;;;;;;;;;;;;;
20210415T164750;8.206;;;;;;;;;;;;;;
20210415T165250;8.719;;;;;;;;;;;;;;
20210415T165750;9.233;;;;;;;;;;;;;;
20210415T170250;9.745;;;;;;;;;;;;;;
20210415T170750;10.258;;;;;;;;;;;;;;
20210415T171250;10.771;;;;;;;;;;;;;;
20210415T171750;11.283;;;;;;;;;;;;;;
20210415T172250;11.794;;;;;;;;;;;;;;
20210415T172750;12.254;;;;;;;;;;;;;;
20210415T173250;12.651;;;;;;;;;;;;;;
20210415T173750;12.992;;;;;;;;;;;;;;
20210415T174250;13.235;;;;;;;;;;;;;;
20210415T174750;13.409;;;;;;;;;;;;;;
20210415T175250;13.54;;;;;;;;;;;;;;
20210415T175750;13.648;;;;;;;;;;;;;;
20210415T180250;13.737;;;;;;;;;;;;;;
20210415T180750;13.812;;;;;;;;;;;;;;
20210415T181250;13.878;;;;;;;;;;;;;;
20210415T181750;13.938;;;;;;;;;;;;;;
20210415T182250;13.947;;;;;;;;;;;;;;
20210415T182750;14.015;;;;;;;;;;;;;;
20210415T183250;14.025;;;;;;;;;;;;;;
20210415T183750;14.077;;;;;;;;;;;;;;
20210415T184250;14.105;;;;;;;;;;;;;;
20210415T184750;14.126;;;;;;;;;;;;;;
20210415T185250;14.126;;;;;;;;;;;;;;
20210415T185750;14.126;;;;;;;;;;;;;;
20210415T190250;14.126;;;;;;;;;;;;;;
20210415T190750;14.126;;;;;;;;;;;;;;
20210415T191250;14.126;;;;;;;;;;;;;;
20210415T191750;14.126;;;;;;;;;;;;;;
20210415T192250;14.126;;;;;;;;;;;;;;
20210415T192750;14.126;;;;;;;;;;;;;;
20210415T193250;14.126;;;;;;;;;;;;;;
20210415T193750;14.126;;;;;;;;;;;;;;
20210415T194250;14.126;;;;;;;;;;;;;;
20210415T194750;14.126;;;;;;;;;;;;;;
20210415T195250;14.126;;;;;;;;;;;;;;
20210415T195750;14.126;;;;;;;;;;;;;;
20210415T200250;14.126;;;;;;;;;;;;;;
20210415T200750;14.126;;;;;;;;;;;;;;
20210415T201250;14.126;;;;;;;;;;;;;;
20210415T201750;14.126;;;;;;;;;;;;;;
20210415T202250;14.126;;;;;;;;;;;;;;
20210415T202750;14.126;;;;;;;;;;;;;;
20210415T203250;14.126;;;;;;;;;;;;;;
20210415T203750;14.126;;;;;;;;;;;;;;
20210415T204250;14.126;;;;;;;;;;;;;;
20210415T204750;14.126;;;;;;;;;;;;;;
20210415T205250;14.126;;;;;;;;;;;;;;
20210415T205750;14.126;;;;;;;;;;;;;;
20210415T210250;14.126;;;;;;;;;;;;;;
20210415T210750;14.126;;;;;;;;;;;;;;
20210415T211250;14.126;;;;;;;;;;;;;;
20210415T211750;14.126;;;;;;;;;;;;;;
20210415T212250;14.126;;;;;;;;;;;;;;
20210415T212750;14.126;;;;;;;;;;;;;;
20210415T213250;14.126;;;;;;;;;;;;;;
20210415T213750;14.126;;;;;;;;;;;;;;
20210415T214250;14.126;;;;;;;;;;;;;;
20210415T214750;14.126;;;;;;;;;;;;;;
20210415T215250;14.126;;;;;;;;;;;;;;
20210415T215750;14.126;;;;;;;;;;;;;;
20210415T220250;14.126;;;;;;;;;;;;;;
20210415T220250;14.126;;;;;;;;;;;;;;
20210415T220250;14.126;;;;;;;;;;;;;;
20210415T220750;14.126;;;;;;;;;;;;;;
20210415T221250;14.126;;;;;;;;;;;;;;
20210415T221750;14.126;;;;;;;;;;;;;;
20210415T222250;14.126;;;;;;;;;;;;;;
20210415T222750;14.126;;;;;;;;;;;;;;
20210415T223250;14.126;;;;;;;;;;;;;;
20210415T223750;14.126;;;;;;;;;;;;;;
20210415T224250;14.126;;;;;;;;;;;;;;
20210415T224750;14.126;;;;;;;;;;;;;;
20210415T225250;14.126;;;;;;;;;;;;;;
20210415T225750;14.126;;;;;;;;;;;;;;
20210415T230250;14.126;;;;;;;;;;;;;;
20210415T230750;14.126;;;;;;;;;;;;;;
20210415T231250;14.126;;;;;;;;;;;;;;
20210415T231750;14.126;;;;;;;;;;;;;;
20210415T232250;14.126;;;;;;;;;;;;;;
20210415T232750;14.126;;;;;;;;;;;;;;
20210415T233250;14.126;;;;;;;;;;;;;;
20210415T233750;14.126;;;;;;;;;;;;;;
20210415T234250;14.126;;;;;;;;;;;;;;
20210415T234750;14.126;;;;;;;;;;;;;;
20210415T235250;14.126;;;;;;;;;;;;;;
20210415T235750;14.126;;;;;;;;;;;;;;
20210416T000250;14.126;;;;;;;;;;;;;;
20210416T000750;14.126;;;;;;;;;;;;;;
20210416T001250;14.126;;;;;;;;;;;;;;
20210416T001750;14.126;;;;;;;;;;;;;;
20210416T002250;14.126;;;;;;;;;;;;;;
20210416T002750;14.126;;;;;;;;;;;;;;
20210416T003250;14.126;;;;;;;;;;;;;;
20210416T003750;14.126;;;;;;;;;;;;;;
20210416T004250;14.126;;;;;;;;;;;;;;
20210416T004750;14.126;;;;;;;;;;;;;;
20210416T005250;14.126;;;;;;;;;;;;;;
20210416T005750;14.126;;;;;;;;;;;;;;
20210416T010250;14.126;;;;;;;;;;;;;;
20210416T010750;14.126;;;;;;;;;;;;;;
20210416T011250;14.126;;;;;;;;;;;;;;
20210416T011750;14.126;;;;;;;;;;;;;;
20210416T012250;14.126;;;;;;;;;;;;;;
20210416T012750;14.126;;;;;;;;;;;;;;
20210416T013250;14.126;;;;;;;;;;;;;;
20210416T013750;14.126;;;;;;;;;;;;;;
20210416T014250;14.126;;;;;;;;;;;;;;
20210416T014750;14.126;;;;;;;;;;;;;;
20210416T015250;14.126;;;;;;;;;;;;;;
20210416T015750;14.126;;;;;;;;;;;;;;
20210416T020250;14.126;;;;;;;;;;;;;;
20210416T020750;14.126;;;;;;;;;;;;;;
20210416T021250;14.126;;;;;;;;;;;;;;
20210416T021750;14.126;;;;;;;;;;;;;;
20210416T022250;14.126;;;;;;;;;;;;;;
20210416T022750;14.126;;;;;;;;;;;;;;
20210416T023250;14.126;;;;;;;;;;;;;;
20210416T023750;14.126;;;;;;;;;;;;;;
20210416T024250;14.126;;;;;;;;;;;;;;
20210416T024750;14.126;;;;;;;;;;;;;;
20210416T025250;14.126;;;;;;;;;;;;;;
20210416T025750;14.126;;;;;;;;;;;;;;
20210416T030250;14.126;;;;;;;;;;;;;;
20210416T030750;14.126;;;;;;;;;;;;;;
20210416T031250;14.126;;;;;;;;;;;;;;
20210416T031750;14.126;;;;;;;;;;;;;;
20210416T032250;14.126;;;;;;;;;;;;;;
20210416T032750;14.126;;;;;;;;;;;;;;
20210416T033250;14.126;;;;;;;;;;;;;;
20210416T033750;14.126;;;;;;;;;;;;;;
20210416T034250;14.126;;;;;;;;;;;;;;
20210416T034750;14.126;;;;;;;;;;;;;;
20210416T035250;14.126;;;;;;;;;;;;;;
20210416T035750;14.126;;;;;;;;;;;;;;
20210416T040250;14.126;;;;;;;;;;;;;;
20210416T040750;14.126;;;;;;;;;;;;;;
20210416T041250;14.126;;;;;;;;;;;;;;
20210416T041750;14.126;;;;;;;;;;;;;;
20210416T042250;14.126;;;;;;;;;;;;;;
20210416T042750;14.126;;;;;;;;;;;;;;
20210416T043250;14.126;;;;;;;;;;;;;;
20210416T043750;14.126;;;;;;;;;;;;;;
20210416T044250;14.126;;;;;;;;;;;;;;
