CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;722586252624196;20210502T192633;6052213ef95ccf583fa12525;20210502T192627;20210503T044627;37.0;100.0;0 days 09:20:00;;;;;V1.4(5);42.084
20210502T192627;0.0;;;;;;;;;;;;;;
20210502T193127;0.586;;;;;;;;;;;;;;
20210502T193627;1.203;;;;;;;;;;;;;;
20210502T194127;1.82;;;;;;;;;;;;;;
20210502T194627;2.219;;;;;;;;;;;;;;
20210502T195127;2.837;;;;;;;;;;;;;;
20210502T195627;3.455;;;;;;;;;;;;;;
20210502T200127;3.9;;;;;;;;;;;;;;
20210502T200627;4.473;;;;;;;;;;;;;;
20210502T201127;5.092;;;;;;;;;;;;;;
20210502T201627;5.71;;;;;;;;;;;;;;
20210502T202127;6.328;;;;;;;;;;;;;;
20210502T202627;6.753;;;;;;;;;;;;;;
20210502T203127;7.34;;;;;;;;;;;;;;
20210502T203627;7.957;;;;;;;;;;;;;;
20210502T204127;8.575;;;;;;;;;;;;;;
20210502T204627;9.193;;;;;;;;;;;;;;
20210502T205127;9.811;;;;;;;;;;;;;;
20210502T205627;10.428;;;;;;;;;;;;;;
20210502T210127;11.047;;;;;;;;;;;;;;
20210502T210627;11.665;;;;;;;;;;;;;;
20210502T211127;12.282;;;;;;;;;;;;;;
20210502T211627;12.9;;;;;;;;;;;;;;
20210502T212127;13.518;;;;;;;;;;;;;;
20210502T212627;14.136;;;;;;;;;;;;;;
20210502T213127;14.753;;;;;;;;;;;;;;
20210502T213627;15.37;;;;;;;;;;;;;;
20210502T214127;15.988;;;;;;;;;;;;;;
20210502T214627;16.605;;;;;;;;;;;;;;
20210502T215127;17.222;;;;;;;;;;;;;;
20210502T215627;17.84;;;;;;;;;;;;;;
20210502T220127;18.458;;;;;;;;;;;;;;
20210502T220627;19.076;;;;;;;;;;;;;;
20210502T221127;19.693;;;;;;;;;;;;;;
20210502T221627;20.311;;;;;;;;;;;;;;
20210502T222127;20.929;;;;;;;;;;;;;;
20210502T222627;21.547;;;;;;;;;;;;;;
20210502T223127;22.164;;;;;;;;;;;;;;
20210502T223627;22.782;;;;;;;;;;;;;;
20210502T224127;23.4;;;;;;;;;;;;;;
20210502T224627;24.018;;;;;;;;;;;;;;
20210502T225127;24.637;;;;;;;;;;;;;;
20210502T225627;25.256;;;;;;;;;;;;;;
20210502T230127;25.874;;;;;;;;;;;;;;
20210502T230627;26.333;;;;;;;;;;;;;;
20210502T231127;26.891;;;;;;;;;;;;;;
20210502T231627;27.509;;;;;;;;;;;;;;
20210502T232127;28.127;;;;;;;;;;;;;;
20210502T232627;28.745;;;;;;;;;;;;;;
20210502T233127;29.363;;;;;;;;;;;;;;
20210502T233627;29.981;;;;;;;;;;;;;;
20210502T234127;30.599;;;;;;;;;;;;;;
20210502T234627;31.217;;;;;;;;;;;;;;
20210502T235127;31.834;;;;;;;;;;;;;;
20210502T235627;32.452;;;;;;;;;;;;;;
20210503T000127;33.07;;;;;;;;;;;;;;
20210503T000627;33.687;;;;;;;;;;;;;;
20210503T001127;34.305;;;;;;;;;;;;;;
20210503T001627;34.923;;;;;;;;;;;;;;
20210503T002127;35.54;;;;;;;;;;;;;;
20210503T002627;36.158;;;;;;;;;;;;;;
20210503T003127;36.777;;;;;;;;;;;;;;
20210503T003627;37.395;;;;;;;;;;;;;;
20210503T004127;38.013;;;;;;;;;;;;;;
20210503T004627;38.63;;;;;;;;;;;;;;
20210503T005127;39.245;;;;;;;;;;;;;;
20210503T005627;39.766;;;;;;;;;;;;;;
20210503T010127;40.189;;;;;;;;;;;;;;
20210503T010627;40.54;;;;;;;;;;;;;;
20210503T011127;40.831;;;;;;;;;;;;;;
20210503T011627;41.076;;;;;;;;;;;;;;
20210503T012127;41.284;;;;;;;;;;;;;;
20210503T012627;41.462;;;;;;;;;;;;;;
20210503T013127;41.617;;;;;;;;;;;;;;
20210503T013627;41.751;;;;;;;;;;;;;;
20210503T014127;41.868;;;;;;;;;;;;;;
20210503T014627;41.972;;;;;;;;;;;;;;
20210503T015127;42.065;;;;;;;;;;;;;;
20210503T015627;42.084;;;;;;;;;;;;;;
20210503T020127;42.084;;;;;;;;;;;;;;
20210503T020627;42.084;;;;;;;;;;;;;;
20210503T021127;42.084;;;;;;;;;;;;;;
20210503T021627;42.084;;;;;;;;;;;;;;
20210503T022127;42.084;;;;;;;;;;;;;;
20210503T022627;42.084;;;;;;;;;;;;;;
20210503T023127;42.084;;;;;;;;;;;;;;
20210503T023627;42.084;;;;;;;;;;;;;;
20210503T024127;42.084;;;;;;;;;;;;;;
20210503T024627;42.084;;;;;;;;;;;;;;
20210503T025127;42.084;;;;;;;;;;;;;;
20210503T025627;42.084;;;;;;;;;;;;;;
20210503T030127;42.084;;;;;;;;;;;;;;
20210503T030627;42.084;;;;;;;;;;;;;;
20210503T031127;42.084;;;;;;;;;;;;;;
20210503T031627;42.084;;;;;;;;;;;;;;
20210503T032127;42.084;;;;;;;;;;;;;;
20210503T032627;42.084;;;;;;;;;;;;;;
20210503T033127;42.084;;;;;;;;;;;;;;
20210503T033627;42.084;;;;;;;;;;;;;;
20210503T034127;42.084;;;;;;;;;;;;;;
20210503T034627;42.084;;;;;;;;;;;;;;
20210503T035127;42.084;;;;;;;;;;;;;;
20210503T035627;42.084;;;;;;;;;;;;;;
20210503T040127;42.084;;;;;;;;;;;;;;
20210503T040627;42.084;;;;;;;;;;;;;;
20210503T041127;42.084;;;;;;;;;;;;;;
20210503T041627;42.084;;;;;;;;;;;;;;
20210503T042127;42.084;;;;;;;;;;;;;;
