CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;8352410466864213;20210412T222144;6050df4a7ae77b6ee7595856;20210412T222049;20210413T044549;10.0;100.0;0 days 06:25:00;;;;;V1.4(5);27.249
20210412T222049;0.0;;;;;;;;;;;;;;
20210412T222549;0.504;;;;;;;;;;;;;;
20210412T223049;1.013;;;;;;;;;;;;;;
20210412T223549;1.523;;;;;;;;;;;;;;
20210412T224049;2.034;;;;;;;;;;;;;;
20210412T224549;2.545;;;;;;;;;;;;;;
20210412T225049;3.056;;;;;;;;;;;;;;
20210412T225549;3.566;;;;;;;;;;;;;;
20210412T230049;4.08;;;;;;;;;;;;;;
20210412T230549;4.594;;;;;;;;;;;;;;
20210412T231049;5.108;;;;;;;;;;;;;;
20210412T231549;5.621;;;;;;;;;;;;;;
20210412T232049;6.133;;;;;;;;;;;;;;
20210412T232549;6.645;;;;;;;;;;;;;;
20210412T233049;7.156;;;;;;;;;;;;;;
20210412T233549;7.669;;;;;;;;;;;;;;
20210412T234049;8.185;;;;;;;;;;;;;;
20210412T234549;8.702;;;;;;;;;;;;;;
20210412T235049;9.219;;;;;;;;;;;;;;
20210412T235549;9.736;;;;;;;;;;;;;;
20210413T000049;10.252;;;;;;;;;;;;;;
20210413T000549;10.769;;;;;;;;;;;;;;
20210413T001049;11.284;;;;;;;;;;;;;;
20210413T001549;11.8;;;;;;;;;;;;;;
20210413T002049;12.315;;;;;;;;;;;;;;
20210413T002549;12.831;;;;;;;;;;;;;;
20210413T003049;13.346;;;;;;;;;;;;;;
20210413T003549;13.862;;;;;;;;;;;;;;
20210413T004049;14.378;;;;;;;;;;;;;;
20210413T004549;14.894;;;;;;;;;;;;;;
20210413T005049;15.41;;;;;;;;;;;;;;
20210413T005549;15.926;;;;;;;;;;;;;;
20210413T010049;16.442;;;;;;;;;;;;;;
20210413T010549;16.959;;;;;;;;;;;;;;
20210413T011049;17.476;;;;;;;;;;;;;;
20210413T011549;17.993;;;;;;;;;;;;;;
20210413T012049;18.181;;;;;;;;;;;;;;
20210413T012549;18.37;;;;;;;;;;;;;;
20210413T013049;18.559;;;;;;;;;;;;;;
20210413T013549;18.748;;;;;;;;;;;;;;
20210413T014049;18.937;;;;;;;;;;;;;;
20210413T014549;19.126;;;;;;;;;;;;;;
20210413T015049;19.315;;;;;;;;;;;;;;
20210413T015549;19.504;;;;;;;;;;;;;;
20210413T020049;19.693;;;;;;;;;;;;;;
20210413T020549;19.882;;;;;;;;;;;;;;
20210413T021049;20.071;;;;;;;;;;;;;;
20210413T021549;20.261;;;;;;;;;;;;;;
20210413T022049;20.45;;;;;;;;;;;;;;
20210413T022549;20.639;;;;;;;;;;;;;;
20210413T023049;20.829;;;;;;;;;;;;;;
20210413T023549;21.018;;;;;;;;;;;;;;
20210413T024049;21.206;;;;;;;;;;;;;;
20210413T024549;21.395;;;;;;;;;;;;;;
20210413T025049;21.607;;;;;;;;;;;;;;
20210413T025549;21.853;;;;;;;;;;;;;;
20210413T030049;22.098;;;;;;;;;;;;;;
20210413T030549;22.343;;;;;;;;;;;;;;
20210413T031049;22.589;;;;;;;;;;;;;;
20210413T031549;22.834;;;;;;;;;;;;;;
20210413T032049;23.08;;;;;;;;;;;;;;
20210413T032549;23.325;;;;;;;;;;;;;;
20210413T033049;23.57;;;;;;;;;;;;;;
20210413T033549;23.816;;;;;;;;;;;;;;
20210413T034049;24.062;;;;;;;;;;;;;;
20210413T034549;24.306;;;;;;;;;;;;;;
20210413T035049;24.55;;;;;;;;;;;;;;
20210413T035549;24.794;;;;;;;;;;;;;;
20210413T040049;25.038;;;;;;;;;;;;;;
20210413T040549;25.283;;;;;;;;;;;;;;
20210413T041049;25.528;;;;;;;;;;;;;;
20210413T041549;25.773;;;;;;;;;;;;;;
20210413T042049;26.019;;;;;;;;;;;;;;
20210413T042549;26.265;;;;;;;;;;;;;;
20210413T043049;26.511;;;;;;;;;;;;;;
20210413T043549;26.758;;;;;;;;;;;;;;
20210413T044049;27.004;;;;;;;;;;;;;;
20210413T044549;27.249;;;;;;;;;;;;;;
