CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;5782591727617694;20210422T120142;6050df4a7ae77b6ee7595856;20210422T120059;20210423T044539;0.0;100.0;0 days 16:44:40;;;;;V1.4(5);36.097
20210422T120059;0.0;;;;;;;;;;;;;;
20210422T120559;0.508;;;;;;;;;;;;;;
20210422T121059;1.022;;;;;;;;;;;;;;
20210422T121559;1.535;;;;;;;;;;;;;;
20210422T122059;2.049;;;;;;;;;;;;;;
20210422T122559;2.563;;;;;;;;;;;;;;
20210422T123059;3.076;;;;;;;;;;;;;;
20210422T123559;3.589;;;;;;;;;;;;;;
20210422T124059;4.104;;;;;;;;;;;;;;
20210422T124559;4.618;;;;;;;;;;;;;;
20210422T125059;5.13;;;;;;;;;;;;;;
20210422T125559;5.643;;;;;;;;;;;;;;
20210422T130059;6.154;;;;;;;;;;;;;;
20210422T130559;6.666;;;;;;;;;;;;;;
20210422T131059;7.178;;;;;;;;;;;;;;
20210422T131559;7.689;;;;;;;;;;;;;;
20210422T132059;8.201;;;;;;;;;;;;;;
20210422T132559;8.713;;;;;;;;;;;;;;
20210422T133059;9.224;;;;;;;;;;;;;;
20210422T133559;9.737;;;;;;;;;;;;;;
20210422T134059;10.249;;;;;;;;;;;;;;
20210422T134559;10.761;;;;;;;;;;;;;;
20210422T135059;11.273;;;;;;;;;;;;;;
20210422T135559;11.786;;;;;;;;;;;;;;
20210422T140059;12.299;;;;;;;;;;;;;;
20210422T140559;12.809;;;;;;;;;;;;;;
20210422T141039;13.282;;;;;;;;;;;;;;
20210422T141539;13.721;;;;;;;;;;;;;;
20210422T142039;14.233;;;;;;;;;;;;;;
20210422T142539;14.745;;;;;;;;;;;;;;
20210422T143039;15.256;;;;;;;;;;;;;;
20210422T143539;15.768;;;;;;;;;;;;;;
20210422T144039;16.28;;;;;;;;;;;;;;
20210422T144539;16.792;;;;;;;;;;;;;;
20210422T145039;17.305;;;;;;;;;;;;;;
20210422T145539;17.817;;;;;;;;;;;;;;
20210422T150039;18.329;;;;;;;;;;;;;;
20210422T150539;18.84;;;;;;;;;;;;;;
20210422T151039;19.352;;;;;;;;;;;;;;
20210422T151539;19.865;;;;;;;;;;;;;;
20210422T152039;20.376;;;;;;;;;;;;;;
20210422T152539;20.887;;;;;;;;;;;;;;
20210422T153039;21.398;;;;;;;;;;;;;;
20210422T153539;21.909;;;;;;;;;;;;;;
20210422T154039;22.42;;;;;;;;;;;;;;
20210422T154539;22.93;;;;;;;;;;;;;;
20210422T155039;23.44;;;;;;;;;;;;;;
20210422T155539;23.95;;;;;;;;;;;;;;
20210422T160039;24.459;;;;;;;;;;;;;;
20210422T160539;24.969;;;;;;;;;;;;;;
20210422T161039;25.478;;;;;;;;;;;;;;
20210422T161539;25.987;;;;;;;;;;;;;;
20210422T162039;26.495;;;;;;;;;;;;;;
20210422T162539;27.004;;;;;;;;;;;;;;
20210422T163039;27.512;;;;;;;;;;;;;;
20210422T163539;28.022;;;;;;;;;;;;;;
20210422T164039;28.531;;;;;;;;;;;;;;
20210422T164539;29.041;;;;;;;;;;;;;;
20210422T165039;29.55;;;;;;;;;;;;;;
20210422T165539;30.059;;;;;;;;;;;;;;
20210422T170039;30.567;;;;;;;;;;;;;;
20210422T170539;31.076;;;;;;;;;;;;;;
20210422T171039;31.585;;;;;;;;;;;;;;
20210422T171539;32.094;;;;;;;;;;;;;;
20210422T172039;32.603;;;;;;;;;;;;;;
20210422T172539;33.112;;;;;;;;;;;;;;
20210422T173039;33.622;;;;;;;;;;;;;;
20210422T173539;34.126;;;;;;;;;;;;;;
