CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
19bb314f;P1D1L1;1769275113096260;20210527T184356;6052213ef95ccf583fa12525;20210527T184347;20210528T043847;19.0;100.0;0 days 09:55:00;;;;;V1.4(5);42.893
20210527T184347;0.0;;;;;;;;;;;;;;
20210527T184847;0.585;;;;;;;;;;;;;;
20210527T185347;1.203;;;;;;;;;;;;;;
20210527T185847;1.82;;;;;;;;;;;;;;
20210527T190347;2.438;;;;;;;;;;;;;;
20210527T190847;3.056;;;;;;;;;;;;;;
20210527T191347;3.674;;;;;;;;;;;;;;
20210527T191847;4.292;;;;;;;;;;;;;;
20210527T192347;4.909;;;;;;;;;;;;;;
20210527T192847;5.527;;;;;;;;;;;;;;
20210527T193347;6.144;;;;;;;;;;;;;;
20210527T193847;6.672;;;;;;;;;;;;;;
20210527T194347;7.253;;;;;;;;;;;;;;
20210527T194847;7.87;;;;;;;;;;;;;;
20210527T195347;8.488;;;;;;;;;;;;;;
20210527T195847;9.106;;;;;;;;;;;;;;
20210527T200347;9.723;;;;;;;;;;;;;;
20210527T200847;10.341;;;;;;;;;;;;;;
20210527T201347;10.959;;;;;;;;;;;;;;
20210527T201847;11.577;;;;;;;;;;;;;;
20210527T202347;12.194;;;;;;;;;;;;;;
20210527T202847;12.811;;;;;;;;;;;;;;
20210527T203347;13.429;;;;;;;;;;;;;;
20210527T203847;14.047;;;;;;;;;;;;;;
20210527T204347;14.665;;;;;;;;;;;;;;
20210527T204847;15.283;;;;;;;;;;;;;;
20210527T205347;15.901;;;;;;;;;;;;;;
20210527T205847;16.52;;;;;;;;;;;;;;
20210527T210347;17.139;;;;;;;;;;;;;;
20210527T210847;17.758;;;;;;;;;;;;;;
20210527T211347;18.376;;;;;;;;;;;;;;
20210527T211847;18.994;;;;;;;;;;;;;;
20210527T212347;19.612;;;;;;;;;;;;;;
20210527T212847;20.23;;;;;;;;;;;;;;
20210527T213347;20.848;;;;;;;;;;;;;;
20210527T213847;21.466;;;;;;;;;;;;;;
20210527T214347;22.084;;;;;;;;;;;;;;
