CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;5108640438960750;20210527T130849;6050df4a7ae77b6ee7595856;20210527T130711;20210528T044211;65.0;100.0;0 days 15:35:00;;;;;V1.4(5);12.637
20210527T130711;0.0;;;;;;;;;;;;;;
20210527T131211;0.508;;;;;;;;;;;;;;
20210527T131711;1.022;;;;;;;;;;;;;;
20210527T132211;1.535;;;;;;;;;;;;;;
20210527T132711;2.048;;;;;;;;;;;;;;
20210527T133211;2.562;;;;;;;;;;;;;;
20210527T133711;3.075;;;;;;;;;;;;;;
20210527T134211;3.589;;;;;;;;;;;;;;
20210527T134711;4.104;;;;;;;;;;;;;;
20210527T135211;4.618;;;;;;;;;;;;;;
20210527T135711;5.133;;;;;;;;;;;;;;
20210527T140211;5.648;;;;;;;;;;;;;;
20210527T140711;6.163;;;;;;;;;;;;;;
20210527T141211;6.678;;;;;;;;;;;;;;
20210527T141711;7.194;;;;;;;;;;;;;;
20210527T142211;7.709;;;;;;;;;;;;;;
20210527T142711;8.225;;;;;;;;;;;;;;
20210527T143211;8.741;;;;;;;;;;;;;;
20210527T143711;9.256;;;;;;;;;;;;;;
20210527T144211;9.773;;;;;;;;;;;;;;
20210527T144711;10.291;;;;;;;;;;;;;;
20210527T145211;10.806;;;;;;;;;;;;;;
20210527T145711;11.251;;;;;;;;;;;;;;
20210527T150211;11.608;;;;;;;;;;;;;;
20210527T150711;11.852;;;;;;;;;;;;;;
20210527T151211;12.021;;;;;;;;;;;;;;
20210527T151711;12.146;;;;;;;;;;;;;;
20210527T152211;12.244;;;;;;;;;;;;;;
20210527T152711;12.326;;;;;;;;;;;;;;
20210527T153211;12.396;;;;;;;;;;;;;;
20210527T153711;12.457;;;;;;;;;;;;;;
20210527T154211;12.466;;;;;;;;;;;;;;
20210527T154711;12.531;;;;;;;;;;;;;;
20210527T155211;12.548;;;;;;;;;;;;;;
20210527T155711;12.591;;;;;;;;;;;;;;
20210527T160211;12.624;;;;;;;;;;;;;;
20210527T160711;12.637;;;;;;;;;;;;;;
20210527T161211;12.637;;;;;;;;;;;;;;
20210527T161711;12.637;;;;;;;;;;;;;;
20210527T162211;12.637;;;;;;;;;;;;;;
20210527T162711;12.637;;;;;;;;;;;;;;
