CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;5331302967889612;20210330T140700;6050df4a7ae77b6ee7595856;20210330T140605;20210331T044105;53.0;100.0;0 days 14:35:00;;;;;V1.4(5);15.69
20210330T140605;0.0;;;;;;;;;;;;;;
20210330T141105;0.51;;;;;;;;;;;;;;
20210330T141605;1.026;;;;;;;;;;;;;;
20210330T142105;1.542;;;;;;;;;;;;;;
20210330T142605;2.058;;;;;;;;;;;;;;
20210330T143105;2.574;;;;;;;;;;;;;;
20210330T143605;3.09;;;;;;;;;;;;;;
20210330T144105;3.607;;;;;;;;;;;;;;
20210330T144605;4.123;;;;;;;;;;;;;;
20210330T145105;4.639;;;;;;;;;;;;;;
20210330T145605;5.155;;;;;;;;;;;;;;
20210330T150105;5.671;;;;;;;;;;;;;;
20210330T150605;6.187;;;;;;;;;;;;;;
20210330T151105;6.704;;;;;;;;;;;;;;
20210330T151605;7.221;;;;;;;;;;;;;;
20210330T152105;7.737;;;;;;;;;;;;;;
20210330T152605;8.254;;;;;;;;;;;;;;
20210330T153105;8.77;;;;;;;;;;;;;;
20210330T153605;9.288;;;;;;;;;;;;;;
20210330T154105;9.805;;;;;;;;;;;;;;
20210330T154605;10.322;;;;;;;;;;;;;;
20210330T155105;10.839;;;;;;;;;;;;;;
20210330T155605;11.356;;;;;;;;;;;;;;
20210330T160105;11.872;;;;;;;;;;;;;;
20210330T160605;12.388;;;;;;;;;;;;;;
20210330T161105;12.905;;;;;;;;;;;;;;
20210330T161605;13.422;;;;;;;;;;;;;;
20210330T162105;13.932;;;;;;;;;;;;;;
20210330T162605;14.354;;;;;;;;;;;;;;
20210330T163105;14.684;;;;;;;;;;;;;;
20210330T163605;14.909;;;;;;;;;;;;;;
20210330T164105;15.065;;;;;;;;;;;;;;
20210330T164605;15.186;;;;;;;;;;;;;;
20210330T165105;15.284;;;;;;;;;;;;;;
20210330T165605;15.367;;;;;;;;;;;;;;
20210330T170105;15.436;;;;;;;;;;;;;;
20210330T170605;15.497;;;;;;;;;;;;;;
20210330T171105;15.511;;;;;;;;;;;;;;
20210330T171605;15.577;;;;;;;;;;;;;;
20210330T172105;15.588;;;;;;;;;;;;;;
20210330T172605;15.641;;;;;;;;;;;;;;
20210330T173105;15.666;;;;;;;;;;;;;;
20210330T173605;15.69;;;;;;;;;;;;;;
20210330T174105;15.69;;;;;;;;;;;;;;
20210330T174605;15.69;;;;;;;;;;;;;;
20210330T175105;15.69;;;;;;;;;;;;;;
20210330T175605;15.69;;;;;;;;;;;;;;
20210330T180105;15.69;;;;;;;;;;;;;;
20210330T180605;15.69;;;;;;;;;;;;;;
20210330T181105;15.69;;;;;;;;;;;;;;
20210330T181605;15.69;;;;;;;;;;;;;;
20210330T182105;15.69;;;;;;;;;;;;;;
20210330T182605;15.69;;;;;;;;;;;;;;
20210330T183105;15.69;;;;;;;;;;;;;;
20210330T183605;15.69;;;;;;;;;;;;;;
20210330T184105;15.69;;;;;;;;;;;;;;
20210330T184605;15.69;;;;;;;;;;;;;;
20210330T185105;15.69;;;;;;;;;;;;;;
20210330T185605;15.69;;;;;;;;;;;;;;
20210330T190105;15.69;;;;;;;;;;;;;;
20210330T190605;15.69;;;;;;;;;;;;;;
20210330T191105;15.69;;;;;;;;;;;;;;
20210330T191605;15.69;;;;;;;;;;;;;;
20210330T192105;15.69;;;;;;;;;;;;;;
20210330T192605;15.69;;;;;;;;;;;;;;
20210330T193105;15.69;;;;;;;;;;;;;;
20210330T193605;15.69;;;;;;;;;;;;;;
20210330T194105;15.69;;;;;;;;;;;;;;
20210330T194605;15.69;;;;;;;;;;;;;;
20210330T195105;15.69;;;;;;;;;;;;;;
20210330T195605;15.69;;;;;;;;;;;;;;
20210330T200105;15.69;;;;;;;;;;;;;;
20210330T200605;15.69;;;;;;;;;;;;;;
20210330T201105;15.69;;;;;;;;;;;;;;
20210330T201605;15.69;;;;;;;;;;;;;;
20210330T202105;15.69;;;;;;;;;;;;;;
20210330T202605;15.69;;;;;;;;;;;;;;
20210330T203105;15.69;;;;;;;;;;;;;;
20210330T203605;15.69;;;;;;;;;;;;;;
20210330T204105;15.69;;;;;;;;;;;;;;
20210330T204605;15.69;;;;;;;;;;;;;;
20210330T205105;15.69;;;;;;;;;;;;;;
20210330T205605;15.69;;;;;;;;;;;;;;
20210330T210105;15.69;;;;;;;;;;;;;;
20210330T210605;15.69;;;;;;;;;;;;;;
20210330T211105;15.69;;;;;;;;;;;;;;
20210330T211605;15.69;;;;;;;;;;;;;;
20210330T212105;15.69;;;;;;;;;;;;;;
20210330T212605;15.69;;;;;;;;;;;;;;
20210330T213105;15.69;;;;;;;;;;;;;;
20210330T213605;15.69;;;;;;;;;;;;;;
20210330T214105;15.69;;;;;;;;;;;;;;
20210330T214605;15.69;;;;;;;;;;;;;;
20210330T215105;15.69;;;;;;;;;;;;;;
20210330T215605;15.69;;;;;;;;;;;;;;
20210330T220105;15.69;;;;;;;;;;;;;;
20210330T220605;15.69;;;;;;;;;;;;;;
20210330T221105;15.69;;;;;;;;;;;;;;
20210330T221605;15.69;;;;;;;;;;;;;;
20210330T222105;15.69;;;;;;;;;;;;;;
20210330T222605;15.69;;;;;;;;;;;;;;
20210330T223105;15.69;;;;;;;;;;;;;;
20210330T223605;15.69;;;;;;;;;;;;;;
20210330T224105;15.69;;;;;;;;;;;;;;
20210330T224605;15.69;;;;;;;;;;;;;;
20210330T225105;15.69;;;;;;;;;;;;;;
20210330T225605;15.69;;;;;;;;;;;;;;
20210330T230105;15.69;;;;;;;;;;;;;;
20210330T230605;15.69;;;;;;;;;;;;;;
20210330T231105;15.69;;;;;;;;;;;;;;
20210330T231605;15.69;;;;;;;;;;;;;;
20210330T232105;15.69;;;;;;;;;;;;;;
20210330T232605;15.69;;;;;;;;;;;;;;
20210330T233105;15.69;;;;;;;;;;;;;;
20210330T233605;15.69;;;;;;;;;;;;;;
20210330T234105;15.69;;;;;;;;;;;;;;
20210330T234605;15.69;;;;;;;;;;;;;;
20210330T235105;15.69;;;;;;;;;;;;;;
20210330T235605;15.69;;;;;;;;;;;;;;
20210331T000105;15.69;;;;;;;;;;;;;;
20210331T000605;15.69;;;;;;;;;;;;;;
20210331T001105;15.69;;;;;;;;;;;;;;
20210331T001605;15.69;;;;;;;;;;;;;;
20210331T002105;15.69;;;;;;;;;;;;;;
20210331T002605;15.69;;;;;;;;;;;;;;
20210331T003105;15.69;;;;;;;;;;;;;;
20210331T003605;15.69;;;;;;;;;;;;;;
20210331T004105;15.69;;;;;;;;;;;;;;
20210331T004605;15.69;;;;;;;;;;;;;;
20210331T005105;15.69;;;;;;;;;;;;;;
20210331T005605;15.69;;;;;;;;;;;;;;
20210331T010105;15.69;;;;;;;;;;;;;;
20210331T010605;15.69;;;;;;;;;;;;;;
20210331T011105;15.69;;;;;;;;;;;;;;
20210331T011605;15.69;;;;;;;;;;;;;;
20210331T012105;15.69;;;;;;;;;;;;;;
20210331T012605;15.69;;;;;;;;;;;;;;
20210331T013105;15.69;;;;;;;;;;;;;;
20210331T013605;15.69;;;;;;;;;;;;;;
20210331T014105;15.69;;;;;;;;;;;;;;
20210331T014605;15.69;;;;;;;;;;;;;;
20210331T015105;15.69;;;;;;;;;;;;;;
20210331T015605;15.69;;;;;;;;;;;;;;
20210331T020105;15.69;;;;;;;;;;;;;;
20210331T020605;15.69;;;;;;;;;;;;;;
20210331T021105;15.69;;;;;;;;;;;;;;
20210331T021605;15.69;;;;;;;;;;;;;;
20210331T022105;15.69;;;;;;;;;;;;;;
20210331T022605;15.69;;;;;;;;;;;;;;
20210331T023105;15.69;;;;;;;;;;;;;;
20210331T023605;15.69;;;;;;;;;;;;;;
20210331T024105;15.69;;;;;;;;;;;;;;
20210331T024605;15.69;;;;;;;;;;;;;;
20210331T025105;15.69;;;;;;;;;;;;;;
20210331T025605;15.69;;;;;;;;;;;;;;
20210331T030105;15.69;;;;;;;;;;;;;;
20210331T030605;15.69;;;;;;;;;;;;;;
20210331T031105;15.69;;;;;;;;;;;;;;
20210331T031605;15.69;;;;;;;;;;;;;;
20210331T032105;15.69;;;;;;;;;;;;;;
20210331T032605;15.69;;;;;;;;;;;;;;
20210331T033105;15.69;;;;;;;;;;;;;;
20210331T033605;15.69;;;;;;;;;;;;;;
20210331T034105;15.69;;;;;;;;;;;;;;
20210331T034605;15.69;;;;;;;;;;;;;;
20210331T035105;15.69;;;;;;;;;;;;;;
20210331T035605;15.69;;;;;;;;;;;;;;
20210331T040105;15.69;;;;;;;;;;;;;;
20210331T040605;15.69;;;;;;;;;;;;;;
20210331T041105;15.69;;;;;;;;;;;;;;
20210331T041605;15.69;;;;;;;;;;;;;;
20210331T042105;15.69;;;;;;;;;;;;;;
20210331T042605;15.69;;;;;;;;;;;;;;
20210331T043105;15.69;;;;;;;;;;;;;;
20210331T043605;15.69;;;;;;;;;;;;;;
20210331T044105;15.69;;;;;;;;;;;;;;
