LOC;Time;Start;End;Biomass;Lignite;Coal;Gas;HardCoal;Oil;Shale;Peat;Geothermal;HydroPumped;Hydro;Marine;Nuclear;OtherRES;Solar;Waste;WindOffShore;WindOnShore;SwID
ALL;20220102T120222;20211001T000000;20211001T001500;10.949742021785;0;0;3.2295050640168;1.4141028090961;0;0;0;0;0;3.6308045098414;0;11.40836995987;0.13376648194152;0;0;24.001528759794;43.8562965794;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T001500;20211001T003000;10.908052541405;0;0;3.2362459546926;1.4467923091567;0;0;0;0;0;3.6550542547116;0;10.831905577765;0.13325718636969;0;0;23.891109841995;44.526936988388;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T003000;20211001T004500;10.807217473884;0;0;3.2098765432099;1.4055080721747;0;0;0;0;0;3.5897435897436;0;10.522317188984;0.1329534662868;0;0;23.836657169991;45.128205128205;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T004500;20211001T010000;10.793410338951;0;0;3.2001514864609;1.3823139556902;0;0;0;0;0;3.503124408256;0;10.320015148646;0.13255065328536;0;0;23.764438553304;45.540617307328;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T010000;20211001T011500;10.730421686747;0;0;3.0496987951807;1.4118975903614;0;0;0;0;0;3.5015060240964;0;10.184487951807;0.13177710843373;0;0;23.644578313253;45.990210843373;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T011500;20211001T013000;10.671417854464;0;0;3.0195048762191;1.3690922730683;0;0;0;0;0;3.4696174043511;0;10.146286571643;0.13128282070518;0;0;23.574643660915;46.267816954239;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T013000;20211001T014500;10.649447875725;0;0;3.0132884147483;1.3475575519371;0;0;0;0;0;3.6309189593861;0;10.106681639528;0.13101253977166;0;0;23.507392850459;46.266142616508;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T014500;20211001T020000;10.56259314456;0;0;2.9806259314456;1.322652757079;0;0;0;0;0;3.4649776453055;0;10.003725782414;0.13040238450075;0;0;23.714605067064;46.47913561848;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T020000;20211001T021500;10.413223140496;0;0;2.9201101928375;1.2121212121212;0;0;0;0;0;3.3976124885216;0;9.9357208448118;0.12855831037649;0;0;23.911845730028;46.758494031221;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T021500;20211001T023000;10.353027254436;0;0;2.9083592463874;1.1706603255899;0;0;0;0;0;3.3473568684836;0;9.8408633619901;0.1280409731114;0;0;23.888787269069;47.045911834644;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T023000;20211001T024500;10.293313900528;0;0;2.9149207505921;1.184186554928;0;0;0;0;0;3.3339406084897;0;9.8014210238659;0.1275277828384;0;0;23.774822372017;47.258152668974;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T024500;20211001T030000;10.212225648467;0;0;2.9022310901506;1.1790313803737;0;0;0;0;0;3.3194268093597;0;9.7768909849447;0.12697261019409;0;0;23.6169054961;47.560311989842;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T030000;20211001T031500;10.18267317779;0;0;2.8757460661964;1.1575330077772;0;0;0;0;0;3.2917344908663;0;9.802857659613;0.12660517272563;0;0;23.58473503346;47.693977211069;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120222;20211001T031500;20211001T033000;10.14074341393;0;0;2.8870443883075;1.154817755323;0;0;0;0;0;3.2840129916997;0;9.7437748105377;0.12630819198845;0;0;23.529411764706;47.852760736196;github.com/GreenCharge/PMC.gridmix
