LOC;Time;Start;End;Biomass;Lignite;Coal;Gas;HardCoal;Oil;Shale;Peat;Geothermal;HydroPumped;Hydro;Marine;Nuclear;OtherRES;Solar;Waste;WindOffShore;WindOnShore;SwID
ALL;20220102T120221;20210601T000000;20210601T001500;16.745005875441;0;0;10.66392479436;6.1104582843713;0;0;0;0;0.9400705052879;8.7544065804935;0;29.935370152761;0.20564042303173;0;0;5.1703877790834;19.829612220917;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T001500;20210601T003000;16.814159292035;0;0;9.9410029498525;5.8702064896755;0;0;0;0;1.6519174041298;8.8200589970501;0;30.029498525074;0.20648967551622;0;0;5.2212389380531;19.793510324484;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T003000;20210601T004500;17.012195121951;0;0;9.6341463414634;6.219512195122;0;0;0;0;0.30487804878049;9.1158536585366;0;31.067073170732;0.21341463414634;0;0;4.9085365853659;19.817073170732;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T004500;20210601T010000;17.594031706559;0;0;8.5794218215729;6.3413117811626;0;0;0;0;0.31084861672366;9.3254585017097;0;31.706558905813;0.21759403170656;0;0;4.5383898041654;19.645632576935;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T010000;20210601T011500;17.830188679245;0;0;7.7358490566038;6.3836477987421;0;0;0;0;0.28301886792453;9.4654088050314;0;32.044025157233;0.22012578616352;0;0;4.937106918239;19.339622641509;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T011500;20210601T013000;17.894404046791;0;0;7.650964274423;6.4179576351565;0;0;0;0;0;9.5478975656023;0;32.247865950047;0.22130888397091;0;0;5.216566550743;19.032564021499;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T013000;20210601T014500;18.048469387755;0;0;7.7168367346939;6.4732142857143;0;0;0;0;0;9.6301020408163;0;32.589285714286;0.22321428571429;0;0;5.5484693877551;17.984693877551;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T014500;20210601T020000;18.199419167473;0;0;7.7444336882865;6.5182316876412;0;0;0;0;0;9.7450790577606;0;33.010648596321;0.22587931590836;0;0;5.8405937399161;16.908680219426;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T020000;20210601T021500;18.389305510271;0;0;7.7926312357352;6.521030322791;0;0;0;0;0;9.8793609390284;0;33.289859797848;0.22823606129769;0;0;5.6080860776003;16.465601565047;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T021500;20210601T023000;18.461538461538;0;0;8.3469721767594;6.5466448445172;0;0;0;0;0;9.9509001636661;0;33.191489361702;0.2291325695581;0;0;5.6301145662848;15.810147299509;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T023000;20210601T024500;18.725099601594;0;0;7.9349269588313;6.7397078353254;0;0;0;0;0;10.092961487384;0;33.665338645418;0.2324037184595;0;0;5.7768924302789;14.973439575033;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T024500;20210601T030000;18.84396926161;0;0;7.9184764450384;6.8493150684932;0;0;0;0;0;10.190444370197;0;33.879051119278;0.23387905111928;0;0;6.0140327430672;14.199799532242;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T030000;20210601T031500;19.086294416244;0;0;8.087986463621;6.8697123519459;0;0;0;0;0;10.05076142132;0;34.416243654822;0.23688663282572;0;0;6.0913705583756;13.26565143824;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T031500;20210601T033000;19.241285030759;0;0;8.1681476418319;6.971975393028;0;0;0;0;0;9.876965140123;0;34.996582365003;0.23923444976077;0;0;6.2884483937116;12.303485987697;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T033000;20210601T034500;19.312714776632;0;0;8.213058419244;7.0103092783505;0;0;0;0;0;9.8969072164948;0;35.189003436426;0.24054982817869;0;0;6.8384879725086;11.374570446735;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T034500;20210601T040000;19.417475728155;0;0;8.252427184466;7.0735090152566;0;0;0;0;0;9.9514563106796;0;35.506241331484;0.24271844660194;0;0;6.7961165048544;10.818307905687;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T040000;20210601T041500;19.546247818499;0;0;8.4816753926702;6.9808027923211;0;0;0;0;0;9.9825479930192;0;35.741710296684;0.24432809773124;0;0;6.6666666666667;10.401396160558;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T041500;20210601T043000;19.62911126662;0;0;8.5374387683695;7.0328901329601;0;0;0;0;0;9.9370188943317;0;35.794261721484;0.24492652204339;0;0;6.7879636109167;10.076976906928;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T043000;20210601T044500;19.566736547869;0;0;9.2243186582809;7.0929419986024;0;0;0;0;0;9.958071278826;0;35.814116002795;0.24458420684836;0;0;6.6037735849057;9.538784067086;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T044500;20210601T050000;19.57207997194;0;0;9.4002104524728;7.1203086636268;0;0;0;0;0;10.066643283059;0;35.952297439495;0.24552788495265;0.035075412136093;0;6.6643283058576;8.9793055068397;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T050000;20210601T051500;19.724284199364;0;0;9.1198303287381;6.9989395546129;0;0;0;0;0;10.180275715801;0;36.231884057971;0.24743725698127;0.14139271827501;0;7.0696359137504;8.4482149169318;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T051500;20210601T053000;19.537004559804;0;0;9.8211153981059;6.9449316029463;0;0;0;0;0.35075412136093;9.9964924587864;0;35.952297439495;0.24552788495265;0.31567870922483;0;6.9098561908102;8.1024202034374;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T053000;20210601T054500;19.502801120448;0;0;9.8039215686275;7.0028011204482;0;0;0;0;0.42016806722689;10.049019607843;0;35.924369747899;0.24509803921569;0.9453781512605;0;6.6176470588235;7.6680672268908;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T054500;20210601T060000;19.008547008547;0;0;10.153846153846;6.8034188034188;0;0;0;0;1.6410256410256;9.7435897435897;0;35.076923076923;0.23931623931624;2.1880341880342;0;6.4273504273504;6.9401709401709;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T060000;20210601T061500;18.668012108981;0;0;10.427177934746;6.5590312815338;0;0;0;0;2.2536158762193;9.5862764883956;0;34.47695930037;0.23545240497814;3.9690548267743;0;5.7854019508914;6.2899428187016;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T061500;20210601T063000;17.607868020305;0;0;10.310913705584;6.4403553299492;0;0;0;0;5.7106598984772;9.2005076142132;0;32.582487309645;0.22208121827411;6.0913705583756;0;4.6954314720812;5.488578680203;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T063000;20210601T064500;17.213622291022;0;0;10.46439628483;6.5325077399381;0;0;0;0;5.5108359133127;9.1331269349845;0;31.795665634675;0.21671826625387;8.6377708978328;0;3.8390092879257;5.046439628483;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T064500;20210601T070000;16.701712225894;0;0;11.17452688495;6.4884349654551;0;0;0;0;4.8663262240913;8.8615199759688;0;30.880144187444;0.21027335536197;11.655151697206;0;3.1240612796636;4.4758185641334;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T070000;20210601T071500;16.528436018957;0;0;12.855450236967;6.5165876777251;0;0;0;0;1.095971563981;8.7677725118483;0;30.450236966825;0.20734597156398;15.491706161137;0;2.4881516587678;4.0580568720379;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T071500;20210601T073000;16.012603838442;0;0;12.489258092237;6.3592093955887;0;0;0;0;0.71612718418791;8.4789458607849;0;29.447149813807;0.20051561157262;19.278143798339;0;2.0338012030937;3.494700658837;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T073000;20210601T074500;15.42904290429;0;0;11.991199119912;6.1331133113311;0;0;0;0;0.57755775577558;8.1408140814081;0;28.272827282728;0.19251925192519;23.157315731573;0;1.7876787678768;2.8877887788779;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210601T074500;20210601T080000;14.889123548046;0;0;11.510031678986;5.8606124604013;0;0;0;0;0.52798310454065;7.7877507919747;0;27.13833157339;0.18479408658923;26.874340021119;0;1.610348468849;2.2439281942978;github.com/GreenCharge/PMC.gridmix
