LOC;Time;Start;End;Biomass;Lignite;Coal;Gas;HardCoal;Oil;Shale;Peat;Geothermal;HydroPumped;Hydro;Marine;Nuclear;OtherRES;Solar;Waste;WindOffShore;WindOnShore;SwID
ALL;20220102T120218;20190801T000000;20190801T001500;17.666184971098;0;0;10.874277456647;11.705202312139;0;0;0;0;0.036127167630058;11.452312138728;0;35.513005780347;0.10838150289017;0;0;5.2023121387283;6.5390173410405;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T001500;20190801T003000;17.653429602888;0;0;10.830324909747;9.7833935018051;0;0;0;0;1.4801444043321;11.371841155235;0;35.523465703971;0.10830324909747;0;0;5.9205776173285;6.4259927797834;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T003000;20190801T004500;17.566594672426;0;0;10.835133189345;8.7832973362131;0;0;0;0;1.7998560115191;11.231101511879;0;35.313174946004;0.10799136069114;0;0;6.8394528437725;6.6234701223902;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T004500;20190801T010000;17.726116963313;0;0;10.933527061388;7.7733381765347;0;0;0;0;0.69015619324373;11.478387213948;0;35.67017798765;0.10897203051217;0;0;7.7006901561932;7.0105339629495;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T010000;20190801T011500;17.473986365267;0;0;10.513096519555;7.1761750986724;0;0;0;0;1.1481880157876;11.410118406889;0;35.342662360962;0.10764262648009;0;0;8.6831718693936;7.2479368496591;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T011500;20190801T013000;17.269503546099;0;0;10.390070921986;6.9148936170213;0;0;0;0;1.4893617021277;11.170212765957;0;34.964539007092;0.1063829787234;0;0;9.2553191489362;7.5531914893617;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T013000;20190801T014500;17.179215270414;0;0;10.357016613644;6.8575468363379;0;0;0;0;1.0604453870626;11.205372923294;0;34.85330505479;0.10604453870626;0;0;9.5793566631318;7.9179922234005;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T014500;20190801T020000;17.234042553191;0;0;10.354609929078;6.9148936170213;0;0;0;0;0.21276595744681;11.170212765957;0;34.964539007092;0.1063829787234;0;0;10.070921985816;8.0851063829787;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T020000;20190801T021500;17.148906139732;0;0;10.268172194778;6.8454481298518;0;0;0;0;0;11.291460832745;0;34.827099505999;0.10585744530699;0;0;10.374029640085;8.256880733945;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120218;20190801T021500;20190801T023000;16.97584879244;0;0;10.185509275464;6.7553377668883;0;0;0;0;0;11.060553027651;0;34.511725586279;0.10500525026251;0;0;11.165558277914;8.3654182709135;github.com/GreenCharge/PMC.gridmix
