HCID;SwID;Time;SetPt;AllowedDev;AST;AET
20210325T220000;4.45;;;;;
20210325T230000;2.72;;;;;
20210326T000000;4.37;;;;;
20210326T010000;2.10;;;;;
20210326T020000;4.08;;;;;
20210326T030000;2.14;;;;;
20210326T040000;3.62;;;;;
20210326T050000;0.00;;;;;
20210326T060000;0.00;;;;;
20210326T070000;7.71;;;;;
20210326T080000;2.94;;;;;
20210326T090000;2.76;;;;;
20210326T100000;3.57;;;;;
20210326T110000;2.26;;;;;
20210326T120000;3.72;;;;;
20210326T130000;2.22;;;;;
20210326T140000;4.28;;;;;
20210326T150000;3.68;;;;;
20210326T160000;7.46;;;;;
20210326T170000;4.26;;;;;
20210326T180000;4.47;;;;;
20210326T190000;2.22;;;;;
20210326T200000;3.81;;;;;
20210326T210000;7.12;;;;;
20210326T220000;3.70;;;;;
20210326T230000;3.79;;;;;
20210327T000000;1.94;;;;;
20210327T010000;3.64;;;;;
20210327T020000;1.78;;;;;
20210327T030000;1.79;;;;;
20210327T040000;3.34;;;;;
20210327T050000;2.12;;;;;
20210327T060000;1.63;;;;;
20210327T070000;1.76;;;;;
20210327T080000;3.49;;;;;
20210327T090000;2.01;;;;;
20210327T100000;1.78;;;;;
20210327T110000;4.40;;;;;
20210327T120000;4.29;;;;;
20210327T130000;4.20;;;;;
20210327T140000;5.28;;;;;
20210327T150000;7.33;;;;;
20210327T160000;6.53;;;;;
20210327T170000;4.44;;;;;
20210327T180000;6.73;;;;;
20210327T190000;2.61;;;;;
20210327T200000;6.63;;;;;
20210327T210000;2.74;;;;;
20210327T220000;5.70;;;;;
20210327T230000;2.63;;;;;
20210328T000000;4.26;;;;;
20210328T010000;2.92;;;;;
20210328T030000;3.52;;;;;
20210328T040000;3.67;;;;;
20210328T050000;2.73;;;;;
20210328T060000;2.70;;;;;
20210328T070000;3.60;;;;;
20210328T080000;2.25;;;;;
20210328T090000;3.54;;;;;
20210328T100000;1.92;;;;;
20210328T110000;3.73;;;;;
20210328T120000;2.11;;;;;
20210328T130000;5.68;;;;;
20210328T140000;5.33;;;;;
20210328T150000;8.38;;;;;
20210328T160000;8.84;;;;;
20210328T170000;8.95;;;;;
20210328T180000;9.71;;;;;
20210328T190000;4.94;;;;;
20210328T200000;4.89;;;;;
20210328T210000;12.12;;;;;
20210328T220000;19.57;;;;;
20210328T230000;10.66;;;;;
20210329T000000;5.13;;;;;
20210329T010000;2.36;;;;;
20210329T020000;2.22;;;;;
20210329T030000;3.17;;;;;
20210329T040000;2.00;;;;;
20210329T050000;1.86;;;;;
20210329T060000;3.34;;;;;
20210329T070000;2.25;;;;;
20210329T080000;3.54;;;;;
20210329T090000;1.85;;;;;
20210329T100000;1.96;;;;;
20210329T110000;4.39;;;;;
20210329T120000;2.89;;;;;
20210329T130000;4.85;;;;;
20210329T140000;8.63;;;;;
20210329T150000;3.80;;;;;
20210329T160000;2.21;;;;;
20210329T170000;3.10;;;;;
20210329T180000;2.69;;;;;
20210329T190000;2.93;;;;;
20210329T200000;3.96;;;;;
20210329T210000;4.31;;;;;
20210329T220000;3.44;;;;;
20210329T230000;2.79;;;;;
20210330T000000;3.04;;;;;
20210330T010000;2.95;;;;;
20210330T020000;2.06;;;;;
20210330T030000;3.50;;;;;
20210330T040000;1.65;;;;;
20210330T050000;1.79;;;;;
20210330T060000;1.75;;;;;
20210330T070000;1.73;;;;;
20210330T080000;1.77;;;;;
20210330T090000;2.38;;;;;
20210330T100000;2.48;;;;;
20210330T110000;2.16;;;;;
20210330T120000;1.85;;;;;
20210330T130000;1.79;;;;;
20210330T140000;2.27;;;;;
20210330T150000;3.21;;;;;
20210330T160000;1.82;;;;;
20210330T170000;2.66;;;;;
20210330T180000;3.70;;;;;
20210330T190000;4.07;;;;;
20210330T200000;7.15;;;;;
20210330T210000;10.57;;;;;
20210330T220000;8.09;;;;;
20210330T230000;2.49;;;;;
20210331T000000;1.80;;;;;
20210331T010000;1.65;;;;;
20210331T020000;1.68;;;;;
20210331T030000;3.24;;;;;
20210331T040000;1.64;;;;;
20210331T050000;1.78;;;;;
20210331T060000;1.76;;;;;
20210331T070000;1.63;;;;;
20210331T080000;1.69;;;;;
20210331T090000;1.81;;;;;
20210331T100000;2.97;;;;;
20210331T110000;2.56;;;;;
20210331T120000;2.89;;;;;
20210331T130000;2.83;;;;;
20210331T140000;3.67;;;;;
20210331T150000;1.90;;;;;
20210331T160000;1.58;;;;;
20210331T170000;3.93;;;;;
20210331T180000;1.83;;;;;
20210331T190000;2.27;;;;;
20210331T200000;3.44;;;;;
20210331T210000;2.33;;;;;
20210331T220000;1.71;;;;;
20210331T230000;3.23;;;;;
20210401T000000;3.31;;;;;
20210401T010000;1.74;;;;;
20210401T020000;1.91;;;;;
20210401T030000;1.69;;;;;
20210401T040000;1.66;;;;;
20210401T050000;1.75;;;;;
20210401T060000;0.00;;;;;
20210401T070000;3.37;;;;;
20210401T080000;1.57;;;;;
20210401T090000;0.16;;;;;
20210401T100000;3.29;;;;;
20210401T110000;2.10;;;;;
20210401T120000;3.44;;;;;
20210401T130000;1.96;;;;;
20210401T140000;1.82;;;;;
20210401T150000;4.17;;;;;
20210401T160000;3.04;;;;;
20210401T170000;3.58;;;;;
20210401T180000;4.94;;;;;
20210401T190000;2.72;;;;;
20210401T200000;2.12;;;;;
20210401T210000;3.42;;;;;
20210401T220000;2.10;;;;;
20210401T230000;1.79;;;;;
20210402T000000;2.50;;;;;
20210402T010000;1.72;;;;;
20210402T020000;1.35;;;;;
20210402T030000;1.79;;;;;
20210402T040000;2.46;;;;;
20210402T050000;1.76;;;;;
20210402T060000;1.42;;;;;
20210402T070000;3.25;;;;;
20210402T080000;1.82;;;;;
20210402T090000;2.56;;;;;
20210402T100000;1.79;;;;;
20210402T110000;1.76;;;;;
20210402T120000;3.25;;;;;
20210402T130000;2.33;;;;;
20210402T140000;4.65;;;;;
20210402T150000;6.46;;;;;
20210402T160000;8.36;;;;;
20210402T170000;8.57;;;;;
20210402T180000;16.89;;;;;
20210402T190000;6.05;;;;;
20210402T200000;2.89;;;;;
20210402T210000;4.45;;;;;
20210402T220000;3.09;;;;;
20210402T230000;3.94;;;;;
20210403T000000;2.20;;;;;
20210403T010000;1.69;;;;;
20210403T020000;1.54;;;;;
20210403T030000;1.73;;;;;
20210403T040000;1.71;;;;;
20210403T050000;1.78;;;;;
20210403T060000;1.29;;;;;
20210403T070000;1.70;;;;;
20210403T080000;1.76;;;;;
20210403T090000;3.21;;;;;
20210403T100000;1.98;;;;;
20210403T110000;2.04;;;;;
20210403T120000;2.40;;;;;
20210403T130000;3.75;;;;;
20210403T140000;2.14;;;;;
20210403T150000;3.20;;;;;
20210403T160000;3.02;;;;;
20210403T170000;3.56;;;;;
20210403T180000;4.08;;;;;
20210403T190000;0.00;;;;;
20210403T200000;4.18;;;;;
20210403T210000;4.36;;;;;
20210403T220000;2.00;;;;;
20210403T230000;3.64;;;;;
20210404T000000;1.72;;;;;
20210404T010000;1.62;;;;;
20210404T020000;2.40;;;;;
20210404T030000;3.03;;;;;
20210404T040000;1.88;;;;;
20210404T050000;2.27;;;;;
20210404T060000;3.22;;;;;
20210404T070000;1.93;;;;;
20210404T080000;1.80;;;;;
20210404T090000;1.80;;;;;
20210404T100000;2.38;;;;;
20210404T110000;3.10;;;;;
20210404T120000;5.32;;;;;
20210404T130000;7.25;;;;;
20210404T140000;8.73;;;;;
20210404T150000;3.76;;;;;
20210404T160000;6.84;;;;;
20210404T170000;3.05;;;;;
20210404T180000;11.68;;;;;
20210404T190000;6.65;;;;;
20210404T200000;3.32;;;;;
20210404T210000;14.25;;;;;
20210404T220000;15.10;;;;;
20210404T230000;6.33;;;;;
20210405T000000;2.10;;;;;
20210405T010000;1.96;;;;;
20210405T020000;1.76;;;;;
20210405T030000;1.71;;;;;
20210405T040000;1.63;;;;;
20210405T050000;1.90;;;;;
20210405T060000;1.79;;;;;
20210405T070000;1.70;;;;;
20210405T080000;1.67;;;;;
20210405T090000;1.64;;;;;
20210405T100000;1.65;;;;;
20210405T110000;1.57;;;;;
20210405T120000;3.44;;;;;
20210405T130000;1.82;;;;;
20210405T140000;4.81;;;;;
20210405T150000;5.33;;;;;
20210405T160000;2.79;;;;;
20210405T170000;5.12;;;;;
20210405T180000;6.73;;;;;
20210405T190000;6.17;;;;;
20210405T200000;12.05;;;;;
20210405T210000;9.47;;;;;
20210405T220000;19.66;;;;;
20210405T230000;8.46;;;;;
20210406T000000;2.82;;;;;
20210406T010000;1.73;;;;;
20210406T020000;1.70;;;;;
20210406T030000;1.51;;;;;
20210406T040000;1.62;;;;;
20210406T050000;1.72;;;;;
20210406T060000;1.66;;;;;
20210406T070000;1.60;;;;;
20210406T080000;1.75;;;;;
20210406T090000;1.68;;;;;
20210406T100000;1.98;;;;;
20210406T110000;1.74;;;;;
20210406T120000;2.95;;;;;
20210406T130000;1.72;;;;;
20210406T140000;1.71;;;;;
20210406T150000;1.72;;;;;
20210406T160000;2.07;;;;;
20210406T170000;3.11;;;;;
20210406T180000;4.64;;;;;
20210406T190000;8.37;;;;;
20210406T200000;13.23;;;;;
20210406T210000;7.32;;;;;
20210406T220000;7.48;;;;;
20210406T230000;4.84;;;;;
20210407T000000;3.06;;;;;
20210407T010000;3.74;;;;;
20210407T020000;1.64;;;;;
20210407T030000;1.67;;;;;
20210407T040000;1.63;;;;;
20210407T050000;1.88;;;;;
20210407T060000;1.67;;;;;
20210407T070000;1.64;;;;;
20210407T080000;3.02;;;;;
20210407T090000;2.32;;;;;
20210407T100000;1.72;;;;;
20210407T110000;1.81;;;;;
20210407T120000;3.35;;;;;
20210407T130000;4.06;;;;;
20210407T140000;3.93;;;;;
20210407T150000;1.82;;;;;
20210407T160000;1.90;;;;;
20210407T170000;5.51;;;;;
20210407T180000;15.64;;;;;
20210407T190000;3.25;;;;;
20210407T200000;4.87;;;;;
20210407T210000;4.52;;;;;
20210407T220000;7.81;;;;;
20210407T230000;3.12;;;;;
20210408T000000;2.35;;;;;
20210408T010000;1.78;;;;;
20210408T020000;1.59;;;;;
20210408T030000;1.61;;;;;
20210408T040000;1.59;;;;;
20210408T050000;1.74;;;;;
20210408T060000;1.67;;;;;
20210408T070000;1.72;;;;;
20210408T080000;1.74;;;;;
20210408T090000;1.71;;;;;
20210408T100000;1.72;;;;;
20210408T110000;2.55;;;;;
20210408T120000;2.33;;;;;
20210408T130000;2.02;;;;;
20210408T140000;1.83;;;;;
20210408T150000;3.82;;;;;
20210408T160000;2.59;;;;;
20210408T170000;5.55;;;;;
20210408T180000;3.66;;;;;
20210408T190000;5.92;;;;;
20210408T200000;8.79;;;;;
20210408T210000;11.25;;;;;
20210408T220000;15.39;;;;;
20210408T230000;3.23;;;;;
20210409T000000;1.96;;;;;
20210409T010000;2.21;;;;;
20210409T020000;1.98;;;;;
20210409T030000;3.10;;;;;
20210409T040000;1.76;;;;;
20210409T050000;1.67;;;;;
20210409T060000;2.19;;;;;
20210409T070000;3.08;;;;;
20210409T080000;1.89;;;;;
20210409T090000;1.82;;;;;
