HCID;SwID;Time;SetPt;AllowedDev;AST;AET
20210325T220000;4.04;;;;;
20210325T230000;2.64;;;;;
20210326T000000;7.63;;;;;
20210326T010000;6.91;;;;;
20210326T020000;2.01;;;;;
20210326T030000;1.35;;;;;
20210326T040000;5.19;;;;;
20210326T050000;0.00;;;;;
20210326T060000;20.38;;;;;
20210326T070000;23.46;;;;;
20210326T080000;14.33;;;;;
20210326T090000;20.12;;;;;
20210326T100000;17.19;;;;;
20210326T110000;12.10;;;;;
20210326T120000;13.14;;;;;
20210326T130000;13.68;;;;;
20210326T140000;26.20;;;;;
20210326T150000;7.93;;;;;
20210326T160000;7.83;;;;;
20210326T170000;14.72;;;;;
20210326T180000;18.25;;;;;
20210326T190000;10.26;;;;;
20210326T200000;14.72;;;;;
20210326T210000;20.47;;;;;
20210326T220000;14.05;;;;;
20210326T230000;7.66;;;;;
20210327T000000;4.22;;;;;
20210327T010000;1.85;;;;;
20210327T020000;1.06;;;;;
20210327T030000;1.05;;;;;
20210327T040000;2.03;;;;;
20210327T050000;1.16;;;;;
20210327T060000;1.95;;;;;
20210327T070000;2.18;;;;;
20210327T080000;4.74;;;;;
20210327T090000;21.52;;;;;
20210327T100000;24.03;;;;;
20210327T110000;28.32;;;;;
20210327T120000;23.07;;;;;
20210327T130000;10.16;;;;;
20210327T140000;13.99;;;;;
20210327T150000;26.51;;;;;
20210327T160000;22.48;;;;;
20210327T170000;15.55;;;;;
20210327T180000;24.78;;;;;
20210327T190000;19.75;;;;;
20210327T200000;18.67;;;;;
20210327T210000;15.44;;;;;
20210327T220000;11.11;;;;;
20210327T230000;4.18;;;;;
20210328T000000;4.90;;;;;
20210328T010000;0.27;;;;;
20210328T030000;1.95;;;;;
20210328T040000;2.55;;;;;
20210328T050000;0.90;;;;;
20210328T060000;0.00;;;;;
20210328T070000;3.23;;;;;
20210328T080000;1.00;;;;;
20210328T090000;5.51;;;;;
20210328T100000;19.58;;;;;
20210328T110000;21.57;;;;;
20210328T120000;23.09;;;;;
20210328T130000;21.43;;;;;
20210328T140000;26.92;;;;;
20210328T150000;25.66;;;;;
20210328T160000;23.62;;;;;
20210328T170000;21.13;;;;;
20210328T180000;26.21;;;;;
20210328T190000;28.22;;;;;
20210328T200000;16.03;;;;;
20210328T210000;16.83;;;;;
20210328T220000;18.27;;;;;
20210328T230000;20.57;;;;;
20210329T000000;2.33;;;;;
20210329T010000;2.14;;;;;
20210329T020000;1.11;;;;;
20210329T030000;1.04;;;;;
20210329T040000;1.14;;;;;
20210329T050000;2.19;;;;;
20210329T060000;1.03;;;;;
20210329T070000;8.77;;;;;
20210329T080000;12.44;;;;;
20210329T090000;10.43;;;;;
20210329T100000;24.90;;;;;
20210329T110000;14.30;;;;;
20210329T120000;15.63;;;;;
20210329T130000;18.95;;;;;
20210329T140000;12.21;;;;;
20210329T150000;12.42;;;;;
20210329T160000;17.64;;;;;
20210329T170000;15.59;;;;;
20210329T180000;12.25;;;;;
20210329T190000;17.26;;;;;
20210329T200000;27.00;;;;;
20210329T210000;25.93;;;;;
20210329T220000;6.95;;;;;
20210329T230000;13.69;;;;;
20210330T000000;3.79;;;;;
20210330T010000;2.31;;;;;
20210330T020000;1.08;;;;;
20210330T030000;1.16;;;;;
20210330T040000;1.13;;;;;
20210330T050000;1.13;;;;;
20210330T060000;0.96;;;;;
20210330T070000;0.98;;;;;
20210330T080000;7.11;;;;;
20210330T090000;15.69;;;;;
20210330T100000;13.77;;;;;
20210330T110000;19.73;;;;;
20210330T120000;28.00;;;;;
20210330T130000;25.41;;;;;
20210330T140000;19.31;;;;;
20210330T150000;9.18;;;;;
20210330T160000;10.07;;;;;
20210330T170000;11.42;;;;;
20210330T180000;17.11;;;;;
20210330T190000;23.80;;;;;
20210330T200000;19.63;;;;;
20210330T210000;20.22;;;;;
20210330T220000;12.91;;;;;
20210330T230000;7.06;;;;;
20210331T000000;0.70;;;;;
20210331T010000;0.86;;;;;
20210331T020000;1.13;;;;;
20210331T030000;0.00;;;;;
20210331T040000;1.01;;;;;
20210331T050000;1.14;;;;;
20210331T060000;1.06;;;;;
20210331T070000;1.11;;;;;
20210331T080000;7.26;;;;;
20210331T090000;12.02;;;;;
20210331T100000;12.43;;;;;
20210331T110000;25.34;;;;;
20210331T120000;16.32;;;;;
20210331T130000;13.52;;;;;
20210331T140000;27.72;;;;;
20210331T150000;15.15;;;;;
20210331T160000;12.46;;;;;
20210331T170000;17.05;;;;;
20210331T180000;13.57;;;;;
20210331T190000;14.25;;;;;
20210331T200000;28.47;;;;;
20210331T210000;25.74;;;;;
20210331T220000;13.62;;;;;
20210331T230000;3.65;;;;;
20210401T000000;3.23;;;;;
20210401T010000;2.77;;;;;
20210401T020000;1.59;;;;;
20210401T030000;14.42;;;;;
20210401T040000;1.11;;;;;
20210401T050000;2.07;;;;;
20210401T060000;0.97;;;;;
20210401T070000;2.22;;;;;
20210401T080000;4.54;;;;;
20210401T090000;5.00;;;;;
20210401T100000;12.09;;;;;
20210401T110000;27.35;;;;;
20210401T120000;18.16;;;;;
20210401T130000;24.36;;;;;
20210401T140000;20.74;;;;;
20210401T150000;17.24;;;;;
20210401T160000;12.52;;;;;
20210401T170000;7.62;;;;;
20210401T180000;9.89;;;;;
20210401T190000;22.83;;;;;
20210401T200000;19.53;;;;;
20210401T210000;14.66;;;;;
20210401T220000;12.96;;;;;
20210401T230000;13.52;;;;;
20210402T000000;4.70;;;;;
20210402T010000;1.73;;;;;
20210402T020000;1.94;;;;;
20210402T030000;1.37;;;;;
20210402T040000;2.10;;;;;
20210402T050000;0.89;;;;;
20210402T060000;0.97;;;;;
20210402T070000;2.14;;;;;
20210402T080000;1.12;;;;;
20210402T090000;5.16;;;;;
20210402T100000;15.98;;;;;
20210402T110000;25.35;;;;;
20210402T120000;28.67;;;;;
20210402T130000;20.09;;;;;
20210402T140000;23.56;;;;;
20210402T150000;16.74;;;;;
20210402T160000;15.96;;;;;
20210402T170000;15.04;;;;;
20210402T180000;21.64;;;;;
20210402T190000;9.79;;;;;
20210402T200000;17.13;;;;;
20210402T210000;16.89;;;;;
20210402T220000;4.52;;;;;
20210402T230000;13.47;;;;;
20210403T000000;6.13;;;;;
20210403T010000;0.97;;;;;
20210403T020000;1.98;;;;;
20210403T030000;6.03;;;;;
20210403T040000;0.54;;;;;
20210403T050000;1.67;;;;;
20210403T060000;1.05;;;;;
20210403T070000;0.98;;;;;
20210403T080000;1.83;;;;;
20210403T090000;2.44;;;;;
20210403T100000;13.42;;;;;
20210403T110000;28.67;;;;;
20210403T120000;16.63;;;;;
20210403T130000;22.67;;;;;
20210403T140000;18.98;;;;;
20210403T150000;14.02;;;;;
20210403T160000;15.48;;;;;
20210403T170000;20.99;;;;;
20210403T180000;21.49;;;;;
20210403T190000;15.78;;;;;
20210403T200000;18.78;;;;;
20210403T210000;13.05;;;;;
20210403T220000;17.08;;;;;
20210403T230000;6.38;;;;;
20210404T000000;7.08;;;;;
20210404T010000;1.21;;;;;
20210404T020000;2.47;;;;;
20210404T030000;2.69;;;;;
20210404T040000;1.24;;;;;
20210404T050000;1.75;;;;;
20210404T060000;0.94;;;;;
20210404T070000;1.88;;;;;
20210404T080000;1.06;;;;;
20210404T090000;7.70;;;;;
20210404T100000;16.66;;;;;
20210404T110000;28.38;;;;;
20210404T120000;28.35;;;;;
20210404T130000;25.29;;;;;
20210404T140000;27.78;;;;;
20210404T150000;27.03;;;;;
20210404T160000;14.16;;;;;
20210404T170000;10.86;;;;;
20210404T180000;17.85;;;;;
20210404T190000;10.80;;;;;
20210404T200000;20.79;;;;;
20210404T210000;10.43;;;;;
20210404T220000;12.80;;;;;
20210404T230000;7.31;;;;;
20210405T000000;3.15;;;;;
20210405T010000;1.69;;;;;
20210405T020000;2.27;;;;;
20210405T030000;1.90;;;;;
20210405T040000;0.98;;;;;
20210405T050000;3.11;;;;;
20210405T060000;1.05;;;;;
20210405T070000;2.06;;;;;
20210405T080000;1.93;;;;;
20210405T090000;7.39;;;;;
20210405T100000;20.80;;;;;
20210405T110000;28.36;;;;;
20210405T120000;28.34;;;;;
20210405T130000;26.57;;;;;
20210405T140000;28.37;;;;;
20210405T150000;20.78;;;;;
20210405T160000;16.53;;;;;
20210405T170000;20.82;;;;;
20210405T180000;28.54;;;;;
20210405T190000;18.73;;;;;
20210405T200000;22.58;;;;;
20210405T210000;17.37;;;;;
20210405T220000;13.53;;;;;
20210405T230000;3.93;;;;;
20210406T000000;7.16;;;;;
20210406T010000;0.70;;;;;
20210406T020000;3.65;;;;;
20210406T030000;2.12;;;;;
20210406T040000;1.04;;;;;
20210406T050000;0.93;;;;;
20210406T060000;2.19;;;;;
20210406T070000;6.36;;;;;
20210406T080000;12.08;;;;;
20210406T090000;12.47;;;;;
20210406T100000;11.63;;;;;
20210406T110000;18.66;;;;;
20210406T120000;9.38;;;;;
20210406T130000;5.00;;;;;
20210406T140000;12.67;;;;;
20210406T150000;11.28;;;;;
20210406T160000;17.40;;;;;
20210406T170000;22.09;;;;;
20210406T180000;24.72;;;;;
20210406T190000;18.43;;;;;
20210406T200000;24.13;;;;;
20210406T210000;22.37;;;;;
20210406T220000;15.92;;;;;
20210406T230000;8.44;;;;;
20210407T000000;5.15;;;;;
20210407T010000;1.16;;;;;
20210407T020000;1.94;;;;;
20210407T030000;0.97;;;;;
20210407T040000;1.09;;;;;
20210407T050000;1.03;;;;;
20210407T060000;2.03;;;;;
20210407T070000;10.01;;;;;
20210407T080000;12.60;;;;;
20210407T090000;9.74;;;;;
20210407T100000;13.34;;;;;
20210407T110000;25.38;;;;;
20210407T120000;14.94;;;;;
20210407T130000;9.31;;;;;
20210407T140000;3.49;;;;;
20210407T150000;5.56;;;;;
20210407T160000;8.75;;;;;
20210407T170000;12.37;;;;;
20210407T180000;17.08;;;;;
20210407T190000;19.60;;;;;
20210407T200000;14.51;;;;;
20210407T210000;17.18;;;;;
20210407T220000;19.65;;;;;
20210407T230000;6.42;;;;;
20210408T000000;8.13;;;;;
20210408T010000;3.27;;;;;
20210408T020000;1.07;;;;;
20210408T030000;1.02;;;;;
20210408T040000;1.88;;;;;
20210408T050000;1.67;;;;;
20210408T060000;0.99;;;;;
20210408T070000;6.69;;;;;
20210408T080000;6.78;;;;;
20210408T090000;8.31;;;;;
20210408T100000;23.22;;;;;
20210408T110000;16.79;;;;;
20210408T120000;5.91;;;;;
20210408T130000;9.59;;;;;
20210408T140000;7.17;;;;;
20210408T150000;7.17;;;;;
20210408T160000;9.29;;;;;
20210408T170000;17.54;;;;;
20210408T180000;17.97;;;;;
20210408T190000;16.88;;;;;
20210408T200000;17.26;;;;;
20210408T210000;11.35;;;;;
20210408T220000;1.68;;;;;
20210408T230000;9.22;;;;;
20210409T000000;4.14;;;;;
20210409T010000;12.99;;;;;
20210409T020000;3.96;;;;;
20210409T030000;2.35;;;;;
20210409T040000;2.06;;;;;
20210409T050000;2.21;;;;;
20210409T060000;1.07;;;;;
20210409T070000;11.21;;;;;
20210409T080000;13.81;;;;;
20210409T090000;16.54;;;;;
