LOC;Time;Start;End;Biomass;Lignite;Coal;Gas;HardCoal;Oil;Shale;Peat;Geothermal;HydroPumped;Hydro;Marine;Nuclear;OtherRES;Solar;Waste;WindOffShore;WindOnShore;SwID
ALL;20220102T120219;20191201T000000;20191201T001500;18.953068592058;0;0;10.108303249097;12.563176895307;0;0;0;0;0;6.2454873646209;0;37.039711191336;0.10830324909747;0;0;1.6606498194946;12.599277978339;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T001500;20191201T003000;18.828602227812;0;0;10.0251527129;12.252964426877;0;0;0;0;0;6.2163133309378;0;36.830758174632;0.10779734099892;0;0;1.7247574559828;13.295005389867;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T003000;20191201T004500;18.640429338104;0;0;9.9463327370304;11.985688729875;0;0;0;0;0;6.1896243291592;0;36.672629695886;0.10733452593918;0;0;1.5742397137746;14.168157423971;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T004500;20191201T010000;18.669527896996;0;0;9.8354792560801;11.695278969957;0;0;0;0;0;6.1158798283262;0;36.695278969957;0.10729613733906;0;0;1.1802575107296;14.985693848355;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T010000;20191201T011500;18.723098995696;0;0;9.5050215208034;11.513629842181;0;0;0;0;0;6.1334289813486;0;36.477761836442;0.10760401721664;0;0;1.4347202295552;15.423242467719;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T011500;20191201T013000;18.627100464784;0;0;9.474436896675;11.36932427601;0;0;0;0;0;6.1136932427601;0;36.539149088309;0.10725777618877;0;0;1.8233821952092;15.266356810869;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T013000;20191201T014500;18.752253876668;0;0;9.5564370717634;11.179228272629;0;0;0;0;0;6.1666065632889;0;36.999639379733;0.1081860800577;0;0;1.442481067436;15.109989181392;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T014500;20191201T020000;18.905109489051;0;0;9.6715328467153;11.058394160584;0;0;0;0;0;6.2043795620438;0;37.408759124088;0.10948905109489;0;0;1.0948905109489;14.85401459854;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T020000;20191201T021500;18.96046852123;0;0;9.6998535871157;10.980966325037;0;0;0;0;0;6.2591508052709;0;37.591508052709;0.10980966325037;0;0;1.0248901903367;14.714494875549;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T021500;20191201T023000;19.016152716593;0;0;9.7650513950073;11.049926578561;0;0;0;0;0;6.3876651982379;0;37.775330396476;0.11013215859031;0;0;1.1380323054332;14.096916299559;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T023000;20191201T024500;19.030124908156;0;0;9.7722263041881;11.131520940485;0;0;0;0;0;6.3556208670096;0;37.803085966201;0.11021307861866;0;0;1.322556943424;13.813372520206;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T024500;20191201T030000;18.993387215283;0;0;9.7722263041881;11.315209404849;0;0;0;0;0;6.208670095518;0;37.803085966201;0.11021307861866;0;0;1.2858192505511;13.850110213079;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T030000;20191201T031500;19.014343508643;0;0;9.7830084589923;11.180581095991;0;0;0;0;0;6.1419639573373;0;37.844795880839;0.11033468186833;0;0;1.2136815005517;14.049282824568;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T031500;20191201T033000;19.155242682475;0;0;9.8555020377918;11.04112634309;0;0;0;0;0;6.1874768432753;0;38.125231567247;0.11115227862171;0;0;1.29677658392;13.560577991849;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T033000;20191201T034500;19.226478244701;0;0;9.9293417627371;10.933432502789;0;0;0;0;0;6.2104871699517;0;38.267013759762;0.11156563778356;0;0;1.3387876534028;13.313499442172;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T034500;20191201T040000;19.268110530246;0;0;10.007468259895;11.090365944735;0;0;0;0;0;6.1986557132188;0;38.424197162061;0.11202389843167;0;0;1.5309932785661;12.696041822255;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T040000;20191201T041500;19.075785582255;0;0;10.609981515712;10.90573012939;0;0;0;0;0;6.2476894639556;0;38.077634011091;0.11090573012939;0;0;1.6635859519409;12.606284658041;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T041500;20191201T043000;18.91495601173;0;0;10.520527859238;10.887096774194;0;0;0;0;0;6.2316715542522;0;37.719941348974;0.1099706744868;0;0;1.7961876832845;13.123167155425;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T043000;20191201T044500;18.843761434321;0;0;10.501280643981;10.830589096231;0;0;0;0;0;6.0739114526162;0;37.650933040615;0.10976948408342;0;0;2.3417489937797;12.952799121844;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T044500;20191201T050000;18.829981718464;0;0;10.457038391225;10.895795246801;0;0;0;0;0;6.0694698354662;0;37.623400365631;0.10968921389397;0;0;2.1937842778793;13.126142595978;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T050000;20191201T051500;18.885221855519;0;0;10.671067106711;10.927759442611;0;0;0;0;0;6.0872753942061;0;37.733773377338;0.11001100110011;0;0;1.7601760176018;13.127979464613;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T051500;20191201T053000;18.838992332968;0;0;10.624315443593;11.025921869295;0;0;0;0;0;6.0606060606061;0;37.568455640745;0.10952902519168;0;0;1.4968966776196;13.581599123768;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T053000;20191201T054500;18.711545421643;0;0;10.532030401737;11.074918566775;0;0;0;0;0;6.0441549040898;0;37.242128121607;0.1085776330076;0;0;1.3391241404271;14.259862468332;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T054500;20191201T060000;18.493395215994;0;0;10.353445198144;11.10317743663;0;0;0;0;0;5.962156372724;0;36.736879685826;0.10710460549804;0;0;1.2138521956444;15.351660121385;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T060000;20191201T061500;18.233016543471;0;0;10.242872228089;11.369236184442;0;0;0;0;0;5.8430130235832;0;36.184442097853;0.10559662090813;0;0;1.0207673354453;16.332277367124;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T061500;20191201T063000;17.875558611207;0;0;10.003437607425;12.409762805088;0;0;0;0;0;5.7408044001375;0;35.40735647989;0.10312822275696;0;0;0.99690615331729;16.809900309385;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T063000;20191201T064500;17.657045840407;0;0;9.8811544991511;12.529711375212;0;0;0;0;0;5.6706281833616;0;34.940577249576;0.1018675721562;0;0;1.188455008489;17.385398981324;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T064500;20191201T070000;17.418923436978;0;0;9.7291875626881;13.406887328653;0;0;0;0;0;5.5834169174189;0;34.436643263123;0.10030090270812;0;0;1.3707790036777;17.318622534269;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T070000;20191201T071500;17.126890203813;0;0;9.861932938856;13.905325443787;0;0;0;0;0;5.4898093359632;0;33.826429980276;0.09861932938856;0;0;1.939513477975;17.126890203813;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T071500;20191201T073000;17.009467841985;0;0;9.8922624877571;14.005876591577;0;0;0;0;0;5.4521710741103;0;33.627162912178;0.09794319294809;0;0;2.3506366307542;16.94417238002;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T073000;20191201T074500;16.887738595924;0;0;9.9320608217405;14.040763506956;0;0;0;0;0;5.435134260757;0;33.322549336784;0.09705596894209;0;0;2.4263992235522;17.243610482045;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T074500;20191201T080000;16.822129302026;0;0;10.003216468318;14.409778063686;0;0;0;0;0.064329366355741;5.3071727243487;0;33.22611772274;0.096494049533612;0.032164683177871;0;1.9298809906722;17.497587648762;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T080000;20191201T081500;16.243811881188;0;0;10.550742574257;15.346534653465;0;0;0;0;0.030940594059406;5.1980198019802;0;31.899752475248;0.092821782178218;0.43316831683168;0;2.1039603960396;17.512376237624;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T081500;20191201T083000;15.756302521008;0;0;10.324129651861;16.656662665066;0;0;0;0;0.030012004801921;4.9519807923169;0;30.94237695078;0.090036014405762;1.2304921968788;0;2.1608643457383;17.286914765906;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T083000;20191201T084500;15.466351829988;0;0;10.153482880756;17.207792207792;0;0;0;0;0.029515938606848;4.8701298701299;0;30.460448642267;0.088547815820543;2.4498229043684;0;1.8004722550177;16.912632821724;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T084500;20191201T090000;15.201624601102;0;0;9.9796924862199;17.638526254714;0;0;0;0;0.058021467943139;4.786771105309;0;29.968088192631;0.087032201914708;3.8874383521903;0;1.6246011024079;16.217000290107;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T090000;20191201T091500;14.985754985755;0;0;9.8005698005698;18.176638176638;0;0;0;0;0.085470085470085;4.6723646723647;0;29.344729344729;0.085470085470085;5.7264957264957;0;1.5384615384615;15.042735042735;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T091500;20191201T093000;14.668153931958;0;0;9.5928611266035;18.823201338539;0;0;0;0;0.027886224205243;4.601226993865;0;28.7228109314;0.083658672615728;7.361963190184;0;1.5058561070831;14.082543223648;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T093000;20191201T094500;14.542438484932;0;0;9.5106441802599;18.938346696157;0;0;0;0;0.027647221454244;4.5617915399502;0;28.504285319325;0.082941664362732;8.4876969864529;0;1.5482444014377;13.270666298037;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T094500;20191201T100000;14.313081554461;0;0;9.4143404488232;19.102353585112;0;0;0;0;0.027367268746579;4.5155993431856;0;28.215654077723;0.082101806239737;9.6606458675424;0;1.5325670498084;12.616310892173;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T100000;20191201T101500;14.105995717345;0;0;9.2612419700214;19.379014989293;0;0;0;0;0.026766595289079;4.4164882226981;0;27.569593147752;0.080299785867238;10.867237687366;0;1.9807280513919;11.804068522484;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T101500;20191201T103000;13.937466878643;0;0;9.1414944356121;19.793322734499;0;0;0;0;0.026497085320615;4.3720190779014;0;27.291997880233;0.079491255961844;11.579226285109;0;2.0667726550079;11.20826709062;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T103000;20191201T104500;13.975072924954;0;0;9.1222487403872;20.259878016441;0;0;0;0;0.026518164942986;4.4020153805357;0;27.340228056219;0.079554494828958;12.224874038717;0;1.6441262264651;10.421638822593;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T104500;20191201T110000;13.853838065195;0;0;9.0431125131441;20.478443743428;0;0;0;0;0.026288117770768;4.3638275499474;0;27.076761303891;0.078864353312303;12.986330178759;0;1.813880126183;9.7791798107256;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T110000;20191201T111500;13.905715038188;0;0;9.0334474585199;20.805899394259;0;0;0;0;0.02633658151172;4.3718725309455;0;27.126678957071;0.079009744535159;13.616012641559;0;1.501185146168;9.0334474585199;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T111500;20191201T113000;13.983050847458;0;0;9.0572033898305;21.159957627119;0;0;0;0;0.052966101694915;4.396186440678;0;27.304025423729;0.079449152542373;13.665254237288;0;1.1387711864407;8.6599576271186;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T113000;20191201T114500;14.140332083557;0;0;9.15907873594;21.558650241028;0;0;0;0;0.080342795929298;4.4456347080878;0;27.584359935726;0.080342795929298;13.202999464381;0;0.88377075522228;8.355650776647;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T114500;20191201T120000;14.254859611231;0;0;9.2332613390929;21.70626349892;0;0;0;0;0.10799136069114;4.6166306695464;0;27.80777537797;0.080993520518359;12.553995680346;0;0.89092872570194;8.2343412526998;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T120000;20191201T121500;14.316644113667;0;0;9.2286874154263;21.786197564276;0;0;0;0;0.59539918809202;4.6820027063599;0;27.87550744249;0.081190798376184;11.90798376184;0;1.1366711772666;7.8755074424899;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T121500;20191201T123000;14.410005437738;0;0;9.2713431212616;21.805328983143;0;0;0;0;1.305057096248;4.8395867319195;0;28.004350190321;0.081566068515498;11.174551386623;0;1.0059815116911;7.5856443719413;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T123000;20191201T124500;14.500683994528;0;0;9.3296853625171;21.997264021888;0;0;0;0;1.7510259917921;4.7879616963064;0;28.180574555404;0.082079343365253;10.396716826265;0;1.1764705882353;7.2777017783858;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T124500;20191201T130000;14.740368509213;0;0;9.5198213288666;22.333891680625;0;0;0;0;1.0329424902289;4.6901172529313;0;28.754885538805;0.083752093802345;9.8548297040759;0;1.2004466778336;7.2585147962032;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T130000;20191201T131500;14.797202797203;0;0;9.5384615384615;22.573426573427;0;0;0;0;1.4265734265734;4.8391608391608;0;28.811188811189;0.083916083916084;9.2867132867133;0;1.1468531468531;6.965034965035;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T131500;20191201T133000;15.10565391205;0;0;9.7372929754426;23.015419760137;0;0;0;0;0.28555111364934;4.8543689320388;0;29.411764705882;0.085665334094803;8.9091947458595;0;1.2564249000571;6.7961165048544;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T133000;20191201T134500;15.201149425287;0;0;9.8850574712644;23.074712643678;0;0;0;0;0.11494252873563;4.8563218390805;0;29.568965517241;0.086206896551724;8.3045977011494;0;1.6091954022989;6.7528735632184;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120219;20191201T134500;20191201T140000;15.326560232221;0;0;9.9564586357039;23.164005805515;0;0;0;0;0.058055152394775;4.7895500725689;0;29.869375907112;0.087082728592163;7.5181422351234;0;1.944847605225;6.7343976777939;github.com/GreenCharge/PMC.gridmix
