LOC;Time;Start;End;Biomass;Lignite;Coal;Gas;HardCoal;Oil;Shale;Peat;Geothermal;HydroPumped;Hydro;Marine;Nuclear;OtherRES;Solar;Waste;WindOffShore;WindOnShore;SwID
ALL;20220102T120221;20210401T000000;20210401T001500;23.819055244195;0.080064051240993;0;20.016012810248;8.2465972778223;0;0;0;0;0.56044835868695;8.4467574059247;0;27.822257806245;0.28022417934347;0;0;2.4819855884708;4.2834267413931;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T001500;20210401T003000;24.334289225727;0.081933633756657;0;19.213437115936;6.6775911511676;0;0;0;0;0.5735354362966;8.4391642769357;0;28.471937730438;0.2867677181483;0;0;3.9737812371979;3.8918476034412;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T003000;20210401T004500;24.292162494871;0.082068116536725;0;19.162905211325;6.2782109150595;0;0;0;0;0.57447681575708;8.4530160032827;0;28.518670496512;0.28723840787854;0;0;4.3906442347148;3.8982355354945;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T004500;20210401T010000;24.434389140271;0.082270670505965;0;17.647058823529;5.8000822706705;0;0;0;0;0.49362402303579;8.4327437268614;0;28.589058000823;0.28794734677088;0;0;5.5121349238996;4.648292883587;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T010000;20210401T011500;24.139327663021;0.081004455245038;0;17.537464560551;5.0627784528149;0;0;0;0;0;8.343458890239;0;28.189550425273;0.28351559335763;0;0;7.4929121101661;4.8602673147023;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T011500;20210401T013000;23.613312202853;0.079239302694136;0;17.709984152139;4.4374009508716;0;0;0;0;0;8.2012678288431;0;27.614896988906;0.27733755942948;0;0;8.9936608557845;5.1505546751189;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T013000;20210401T014500;22.952710495963;0.076893502499039;0;17.108804306036;3.3833141099577;0;0;0;0;0;7.920030757401;0;26.720492118416;0.26912725874664;0;0;12.0338331411;5.7285659361784;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T014500;20210401T020000;22.568389057751;0.075987841945289;0;16.337386018237;3.3434650455927;0;0;0;0;0;7.7887537993921;0;26.44376899696;0.26595744680851;0;0;13.829787234043;5.5851063829787;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T020000;20210401T021500;21.743889091572;0.10944910616563;0;15.870120394017;3.2105071141919;0;0;0;0;0;7.5519883254287;0;25.355709595038;0.25538124771981;0;0;16.125501641737;6.165632980664;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T021500;20210401T023000;20.958083832335;0.10567101091934;0;15.287072912998;3.0644593166608;0;0;0;0;0;7.2912997534343;0;24.48045086298;0.24656569214512;0;0;18.175413878126;6.9038393800634;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T023000;20210401T024500;19.906166219839;0.10053619302949;0;14.276139410188;2.9490616621984;0;0;0;0;0;6.8699731903485;0;23.290884718499;0.23458445040214;0;0;21.280160857909;7.7747989276139;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T024500;20210401T030000;18.907697221335;0.095816033216225;0;13.158735228362;2.8744809964867;0;0;0;0;0;6.5154902587033;0;22.197381028425;0.22357074417119;0;0;23.922069626317;8.9428297668477;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T030000;20210401T031500;18.288538770466;0.092678405931418;0;12.357120790856;2.8112449799197;0;0;0;0;0;6.2712388013593;0;21.470497374112;0.21624961383998;0;0;25.362990423231;10.071053444547;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T031500;20210401T033000;17.645305514158;0.089418777943368;0;11.982116244411;2.7123695976155;0;0;0;0;0;6.080476900149;0;20.685543964232;0.20864381520119;0;0;26.438152011923;11.207153502235;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T033000;20210401T034500;17.154447986091;0.086931324253839;0;11.503911909591;2.6369168356998;0;0;0;0;0;5.8823529411765;0;20.139090118806;0.20283975659229;0;0;27.789046653144;11.735728774268;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T034500;20210401T040000;16.434927697442;0.083426028921023;0;10.789766407119;2.5027808676307;0;0;0;0;0;5.6173526140156;0;19.271412680756;0.19466073414905;0;0;29.866518353726;12.486095661846;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T040000;20210401T041500;15.874294923449;0.10744023636852;0;11.22750470051;2.4442653773838;0;0;0;0;0;5.5063121138867;0;18.694601128122;0.18802041364491;0;0;30.163846360462;13.134568896052;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T041500;20210401T043000;15.608465608466;0.10582010582011;0;11.349206349206;2.4074074074074;0;0;0;0;0;5.4761904761905;0;18.359788359788;0.18518518518519;0;0;29.656084656085;14.232804232804;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T043000;20210401T044500;15.202267456841;0.10306622004638;0;11.388817315125;2.3447565060551;0;0;0;0;0;5.3336768874002;0;17.881989178047;0.18036588508116;0;0;30.095336253543;14.918835351713;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T044500;20210401T050000;14.951849974658;0.10136847440446;0;11.12519006589;2.3314749113026;0;0;0;0;0;5.1951343132286;0;17.587430309174;0.17739483020781;0;0;31.018753167765;15.00253421186;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T050000;20210401T051500;14.881253158161;0.12632642748863;0;11.697827185447;2.2738756947954;0;0;0;0;0.050530570995452;5.1793835270339;0;17.55937342092;0.17685699848408;0;0;30.21728145528;15.33602829712;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T051500;20210401T053000;14.840010078105;0.12597631645251;0;12.118921642731;2.2927689594356;0;0;0;0;1.2849584278156;5.1650289745528;0;17.535903250189;0.17636684303351;0;0;28.848576467624;15.117157974301;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T053000;20210401T054500;14.428955734899;0.12227928588897;0;11.983370017119;2.2254830031793;0;0;0;0;2.9347028613353;5.0134507214478;0;16.996820738567;0.17119100024456;0;0;28.662264612375;15.040352164343;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T054500;20210401T060000;13.90462700661;0.1180358829084;0;12.086874409821;2.1718602455146;0;0;0;0;3.0925401322002;5.028328611898;0;16.406987724268;0.16525023607177;0;0;28.918791312559;15.769593956563;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T060000;20210401T061500;14.026717557252;0.11927480916031;0;12.714694656489;2.0038167938931;0;0;0;0;1.6937022900763;4.9856870229008;0;16.55534351145;0.16698473282443;0;0;29.05534351145;16.412213740458;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T061500;20210401T063000;14.083832335329;0.11976047904192;0;13.077844311377;2.2275449101796;0;0;0;0;2.3233532934132;5.0538922155689;0;16.646706586826;0.16766467065868;0;0;28.502994011976;15.520958083832;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T063000;20210401T064500;13.598519888992;0.11563367252544;0;12.673450508788;2.3820536540241;0;0;0;0;5.6197964847364;4.6947271045328;0;16.073080481036;0.16188714153562;0;0;28.052728954672;14.431082331175;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T064500;20210401T070000;13.322741715842;0.11348161597821;0;12.641852019973;2.5646845211076;0;0;0;0;5.7421697684975;4.6073536087154;0;15.72855197458;0.1588742623695;0.13617793917385;0;27.757603268271;15.070358601906;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T070000;20210401T071500;13.04637230974;0.11093854004881;0;12.513867317506;2.5515864211227;0;0;0;0;4.7925449301087;4.5041047259818;0;15.353893942756;0.15531395606834;0.5325049922343;0;28.02307521633;16.307965387176;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T071500;20210401T073000;12.798783137766;0.10864841373316;0;12.277270751847;2.6075619295958;0;0;0;0;3.9982616253803;4.4111255975663;0;15.058670143416;0.15210777922642;1.5428074750109;0;27.509778357236;17.470664928292;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T073000;20210401T074500;12.785388127854;0.10871928680148;0;12.285279408567;2.6092628832355;0;0;0;0;3.2615786040444;4.4357469015003;0;15.068493150685;0.15220700152207;3.3485540334855;0;26.070884974995;17.808219178082;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T074500;20210401T080000;12.598930481283;0.10695187165775;0;12.085561497326;2.5668449197861;0;0;0;0;2.8021390374332;4.3850267379679;0;14.844919786096;0.14973262032086;5.475935828877;0;24.449197860963;18.502673796791;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T080000;20210401T081500;12.269047124766;0.10379904504879;0;11.667012663483;2.4704172721611;0;0;0;0;1.0172306414781;4.2557608470002;0;14.428067261781;0.1453186630683;8.0755657047955;0;23.271745899938;20.303093211542;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T081500;20210401T083000;11.842368473695;0.1000200040008;0;11.26225245049;2.380476095219;0;0;0;0;0.82016403280656;4.1008201640328;0;13.882776555311;0.14002800560112;10.442088417684;0;22.764552910582;20.344068813763;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T083000;20210401T084500;11.521992993383;0.097314130011678;0;10.957571039315;2.2382249902686;0;0;0;0;0.36979369404438;3.9704165044765;0;13.468275593616;0.13623978201635;12.942779291553;0;21.856753600623;20.572207084469;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T084500;20210401T090000;11.212121212121;0.09469696969697;0;10.340909090909;2.0454545454545;0;0;0;0;0.34090909090909;3.8636363636364;0;13.011363636364;0.13257575757576;15.454545454545;0;21.098484848485;20.587121212121;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T090000;20210401T091500;10.748595251042;0.09062896501722;0;9.8966829798804;1.8125793003444;0;0;0;0;2.084466195396;3.7520391517129;0;12.216784484321;0.12688055102411;17.382635490303;0;19.757114373754;20.391517128874;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T091500;20210401T093000;10.465937169079;0.088245675961878;0;9.6893752206142;1.6590187080833;0;0;0;0;1.7119661136604;3.7239675255912;0;11.73667490293;0.12354394634663;19.661136604306;0;19.590540063537;19.855277091423;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T093000;20210401T094500;10.394390885188;0.087642418930762;0;8.9395267309378;1.5950920245399;0;0;0;0;0.56091148115688;3.6108676599474;0;11.638913234005;0.12269938650307;22.208588957055;0;19.246275197195;19.912357581069;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T094500;20210401T100000;10.062893081761;0.084990651028387;0;8.6180520142784;1.5468298487166;0;0;0;0;0.44195138534761;3.5186129525752;0;11.303756586775;0.11898691143974;24.273329933707;0;18.884922658508;19.513853476118;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T100000;20210401T101500;9.549114331723;0.064412238325282;0;8.5668276972625;1.4653784219002;0;0;0;0;1.8196457326892;3.4782608695652;0;10.724637681159;0.11272141706924;25.394524959742;0;17.874396135266;19.371980676329;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T101500;20210401T103000;9.1118623232944;0.061462814996927;0;8.3435771358328;1.3982790411801;0;0;0;0;3.2575291948371;3.2728948985864;0;10.218192993239;0.10755992624462;26.521204671174;0;17.224953902889;18.976644130301;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T103000;20210401T104500;9.0450725744843;0.061115355233002;0;8.0366692131398;1.4056531703591;0;0;0;0;1.7112299465241;3.2543926661574;0;10.160427807487;0.10695187165775;28.449197860963;0;16.760886172651;19.511077158136;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T104500;20210401T110000;8.9388001205909;0.060295447693699;0;7.5972264094061;1.4320168827254;0;0;0;0;0.58788061501357;3.2559541754598;0;10.009044317154;0.10551703346397;30.102502261079;0;16.294844739222;20.138679529696;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T110000;20210401T111500;8.8;0.059259259259259;0;6.637037037037;1.362962962963;0;0;0;0;0.57777777777778;3.0962962962963;0;9.8518518518519;0.1037037037037;31.214814814815;0;16.059259259259;20.785185185185;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T111500;20210401T113000;8.7461414082023;0.058797589298839;0;6.1590474790534;1.3523445538733;0;0;0;0;0.38218433044245;3.086873438189;0;9.7750992209319;0.10289578127297;32.221078935764;0;15.257974423049;21.417021902102;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T113000;20210401T114500;8.6364295029706;0.057962614113897;0;5.5789016084625;1.3331401246196;0;0;0;0;0.62309810172439;3.057527894508;0;9.6073032893784;0.10143457469932;32.908274163165;0;14.563106796117;22.112737284452;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T114500;20210401T120000;8.6109909130247;0.057695081494303;0;5.4954565123323;1.326986874369;0;0;0;0;0.20193278523006;3.0145680080773;0;9.5773835280542;0.10096639261503;33.650656281552;0;14.293956440213;22.255877686427;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T120000;20210401T121500;8.4861407249467;0.042643923240938;0;5.3020611229566;1.3219616204691;0;0;0;0;0.58280028429282;2.999289267946;0;9.4953802416489;0.099502487562189;33.972992181947;0;13.702914001421;22.572850035537;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T121500;20210401T123000;8.3976969526752;0.042128914478304;0;5.2239853953096;1.3059963488274;0;0;0;0;1.1655666338997;2.963066984974;0;9.3526190141834;0.098300800449375;34.19463558489;0;13.832326920376;22.01937930066;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T123000;20210401T124500;8.4702549575071;0.042492917847025;0;5;1.3172804532578;0;0;0;0;0;2.9886685552408;0;9.4334277620397;0.099150141643059;34.900849858357;0;13.966005665722;22.365439093484;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T124500;20210401T130000;8.4709868699704;0.042354934349852;0;5.2378935479317;1.3130029648454;0;0;0;0;0;2.9648454044896;0;9.4027954256671;0.098828180149654;34.872229281378;0;13.581815614852;22.603416631371;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T130000;20210401T131500;8.4946996466431;0.042402826855124;0;4.9328621908127;1.9505300353357;0;0;0;0;0;2.982332155477;0;9.4134275618375;0.098939929328622;35.010600706714;0;13.342756183746;22.318021201413;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T131500;20210401T133000;8.3785664578984;0.041753653444676;0;5.0382741823243;1.9206680584551;0;0;0;0;0;2.9366736256089;0;9.241475295755;0.097425191370912;34.516353514266;0;13.653444676409;22.783576896312;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T133000;20210401T134500;8.3102876106195;0.041482300884956;0;5.0055309734513;1.8528761061947;0;0;0;0;0;2.9452433628319;0;9.1537610619469;0.09679203539823;34.12610619469;0;13.689159292035;23.396017699115;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T134500;20210401T140000;8.2953761214631;0.041407867494824;0;4.9827467218772;1.8219461697723;0;0;0;0;0;2.8985507246377;0;9.0683229813665;0.096618357487923;33.664596273292;0;13.733609385783;24.016563146998;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T140000;20210401T141500;8.3448657625242;0.041516745087185;0;4.8989759202878;1.8267367838361;0;0;0;0;0;2.9338499861611;0;8.8845834486576;0.096872405203432;32.922778854138;0;13.797398283975;24.868530307224;github.com/GreenCharge/PMC.gridmix
ALL;20220102T120221;20210401T141500;20210401T143000;8.4147362545353;0.0418643594753;0;4.9399944180854;1.8420318169132;0;0;0;0;0;2.9444599497628;0;8.9450181412224;0.097683505442367;32.375104660899;0;12.991906223835;26.011722020653;github.com/GreenCharge/PMC.gridmix
