ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
149d33dd;19bb314f;P1D1L1;4545273836291492;20220209T145707;60d7112a7137eb7caa1d9c1a;"Type 2";Initial;Confirmed;{"EST":"20220209T145707","LFT":"20220210T055648","EnergyStart":"UNKNOWN","EnergyEnd":"UNKNOWN","EnergyMin":"UNKNOWN","SOCStart":"44.0","SOCEnd":"100.0","Priority":"0","V2G":"UNKNOWN"};Charging1;ChrPrice1;V2.0.5(15)
