ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
206ec68d;14c0911f;P1D1L1;2821422856356635;20220119T161822;6050f8a07ae77b6ee7595a37;"Type 2";Initial;Confirmed;{"EST":"20220119T160822","LFT":"20220119T220822","EnergyStart":"UNKNOWN","EnergyEnd":"UNKNOWN","EnergyMin":"UNKNOWN","SOCStart":"UNKNOWN","SOCEnd":"UNKNOWN","Priority":"0","V2G":"UNKNOWN"};Charging1;ChrPrice1;V2.0.5(15)
