ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
1887fec89ca243378e3aeb3e0149bc3a;31ba8290-124a-422d-a875-3b5a257e2510;P2D1L1;1887fec89ca243378e3aeb3e0149bc3a;20210723T100145;6b84db98-d0b7-4aa8-b5d3-65f0f893c0f4;"Type 2";Initial;Confirmed;"{\"EST\":null,\"LFT\":\"20210723T120000\",\"EnergyStart\":37.5,\"EnergyEnd\":37.5,\"EnergyMin\":11.25,\"SOCStart\":0.5,\"SOCEnd\":null,\"Priority\":0.3,\"V2G\":false}";9f47cfe4-19f9-4aab-b021-d03214749d86;69ed5b2a-89f8-4ce9-8633-abc3bba974fa;pmc-gc-data-exporter
