ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
86e46036;c1018031;P1D1L1;76253453369530;20220202T215844;60c89062a0cedb1a892fe1b0;"Type 2";Initial;Confirmed;{"EST":"20220202T214844","LFT":"20220203T034844","EnergyStart":"UNKNOWN","EnergyEnd":"UNKNOWN","EnergyMin":"UNKNOWN","SOCStart":"UNKNOWN","SOCEnd":"UNKNOWN","Priority":"0","V2G":"UNKNOWN"};Charging1;ChrPrice1;V2.0.5(15)
