ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
9112d143;4ae82c20;P1D1L1;6963376490168995;20220211T181955;61cd83949b11a86d633731ec;"Type 2";Initial;Confirmed;{"EST":"20220211T181955","LFT":"20220212T151800","EnergyStart":"UNKNOWN","EnergyEnd":"UNKNOWN","EnergyMin":"UNKNOWN","SOCStart":"55.0","SOCEnd":"100.0","Priority":"0","V2G":"UNKNOWN"};Charging1;ChrPrice1;V2.0.5(15)
