ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
979fb5b1;2f3ab5b0;P1D1L1;7116027886455417;20220207T133913;620fbe28b74e7207c613ed29;"Type 2";Initial;Confirmed;{"EST":"20220207T132913","LFT":"20220207T192913","EnergyStart":"UNKNOWN","EnergyEnd":"UNKNOWN","EnergyMin":"UNKNOWN","SOCStart":"UNKNOWN","SOCEnd":"UNKNOWN","Priority":"0","V2G":"UNKNOWN"};Charging1;ChrPrice1;V2.0.5(15)
