ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
796f56c1;5951be4d;P1D1L1;8600321672826321;20211209T204834;6051e5617ae77b6ee7596c57;"Type 2";Initial;Confirmed;{"EST":"20211209T203834","LFT":"20211210T023834","EnergyStart":"UNKNOWN","EnergyEnd":"UNKNOWN","EnergyMin":"UNKNOWN","SOCStart":"UNKNOWN","SOCEnd":"UNKNOWN","Priority":"0","V2G":"UNKNOWN"};Charging1;ChrPrice1;V2.0.5(15)
