ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
52cd7ff0;0dbc4352;P1D1L1;6026945413399029;20211202T144102;606c67c363fd037324440a8c;"Type 2";Initial;Confirmed;{"EST":"20211202T143102","LFT":"20211202T203102","EnergyStart":"UNKNOWN","EnergyEnd":"UNKNOWN","EnergyMin":"UNKNOWN","SOCStart":"UNKNOWN","SOCEnd":"UNKNOWN","Priority":"0","V2G":"UNKNOWN"};Charging1;ChrPrice1;V2.0.5(15)
