ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
666efe0dc3a84cc897ee3720c8eca4ff;90ab6a9b-1058-46e0-b23d-bb180b2bd0b2;P2D1L3;666efe0dc3a84cc897ee3720c8eca4ff;20210915T092045;f2cf7e54-1b0e-4f70-a59d-a2f96c3361f9;"Type 2";Initial;Confirmed;"{\"EST\":null,\"LFT\":\"20210915T170000\",\"EnergyStart\":16,\"EnergyEnd\":18.313,\"EnergyMin\":4.8,\"SOCStart\":0.5,\"SOCEnd\":null,\"Priority\":0.3,\"V2G\":false}";9f47cfe4-19f9-4aab-b021-d03214749d86;69ed5b2a-89f8-4ce9-8633-abc3bba974fa;pmc-gc-data-exporter
