ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
44505807;dfdeeec1;P1D1L1;5465321233925739;20211223T153002;61446a5683d6411967384d99;"Type 2";Initial;Confirmed;{"EST":"20211223T152002","LFT":"20211223T212002","EnergyStart":"UNKNOWN","EnergyEnd":"UNKNOWN","EnergyMin":"UNKNOWN","SOCStart":"UNKNOWN","SOCEnd":"UNKNOWN","Priority":"0","V2G":"UNKNOWN"};Charging1;ChrPrice1;V2.0.5(15)
