CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
32c16f37;P1D1L1;5a99fff86b9944b5962f54fb84663f4f;20220117T154409;61a939f7cbfa3451a2fb1166;20220117T154409;20220117T154646;;;00:02:37;;;;;GC 1.0;0.24
20220117T154500;0.067
20220117T154646;0.24
