CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
2f3ab5b0;P1D1L1;1d0d753de0c8482e8ce168a0d1679b24;20210618T210403;617ac9033877af1c744cbeb8;20210618T210403;20210618T210604;;;00:02:01;;;;;GC 1.0;0.089
20210618T210500;0.089
20210618T210604;0.089
