EVID;EntryTime;ExitTime;Distance;MakeM
119b4e1b-2e03-47d3-8437-153640a4ebab;20200101T000000;null;null;947ff82f-f829-4a41-9ea7-8a4a5eab95c0
c29b6b28-9814-42e4-90c5-4974dca98697;20210101T000000;null;null;c469bcd9-5e9f-41ad-a7d5-05ba84aec58c
10ff04a0-c339-479e-b015-c5827bf72c8e;20210101T000000;null;null;5e3f361b-f66c-4365-88fe-654b6da75c3a
20d9147c-eac2-45dd-bdc0-d7eafcd3bc78;20210101T000000;null;null;null
870d7078-cd79-4609-b80e-b5c0c25b5de2;20210101T000000;null;null;c469bcd9-5e9f-41ad-a7d5-05ba84aec58c
6b864d18-fd69-4614-a753-fef918215648;20210101T000000;null;null;c469bcd9-5e9f-41ad-a7d5-05ba84aec58c
243345b6-4066-4c1b-acd0-1e15090a7e06;20210101T000000;null;null;null
ec8d6ebb-c994-4006-b0e9-da3c0d7a8d4f;20210101T000000;null;null;null
95ecffdf-4080-4779-a223-f0caf6c0f201;20210101T000000;null;null;c469bcd9-5e9f-41ad-a7d5-05ba84aec58c
