EVID;EntryTime;ExitTime;Distance;MakeM
78e11f71-8297-4567-b43f-1cfb7cac4903;20210701T000000;NULL;NULL;52a0efb1-5152-421d-827f-7212c2abc110
af745b64-6b33-47d8-a6ea-6edb55a1c0c7;20210701T000000;NULL;NULL;52a0efb1-5152-421d-827f-7212c2abc110
8a541fa7-1f52-4358-919b-27f58b4077a3;20210701T000000;NULL;NULL;52a0efb1-5152-421d-827f-7212c2abc110
253e48e8-0b37-4dc5-8787-3aa652c23286;20210701T000000;NULL;NULL;52a0efb1-5152-421d-827f-7212c2abc110
38e95392-58f2-4acd-be72-5330ffe60b91;20210701T000000;NULL;NULL;52a0efb1-5152-421d-827f-7212c2abc110
a334d79f-4004-4e17-b0cf-db25b604e519;20210701T000000;NULL;NULL;52a0efb1-5152-421d-827f-7212c2abc110
