EVID;EntryTime;ExitTime;Distance;MakeM
5912c3b1-74ba-4592-92e8-8d8c5d4fe0c5;20200901T000000;NULL;NULL;6623a4f4-485d-43cc-b533-0c252e683bd6
10202731-eb15-4027-93f0-f55ba5214df7;20200901T000000;NULL;NULL;6623a4f4-485d-43cc-b533-0c252e683bd6
b857b899-5c26-4b79-969f-bf093dd0843e;20200901T000000;NULL;NULL;6623a4f4-485d-43cc-b533-0c252e683bd6
267a4e2d-538e-4711-8407-37f10425acd8;20200901T000000;NULL;NULL;6623a4f4-485d-43cc-b533-0c252e683bd6
799a8081-2027-4668-abb0-f159256eebcc;20200901T000000;NULL;NULL;6623a4f4-485d-43cc-b533-0c252e683bd6
