HCID;SwID;Time;SetPt;AllowedDev;AST;AET
20210324T160000;8.50;;;;;
20210324T170000;7.32;;;;;
20210324T180000;8.01;;;;;
20210324T190000;7.73;;;;;
20210324T200000;6.97;;;;;
20210324T210000;7.47;;;;;
20210324T220000;7.68;;;;;
20210324T230000;6.92;;;;;
20210325T000000;6.51;;;;;
20210325T010000;5.02;;;;;
20210325T020000;5.49;;;;;
20210325T030000;5.22;;;;;
20210325T040000;6.28;;;;;
20210325T050000;0.00;;;;;
20210325T060000;10.74;;;;;
20210325T070000;8.28;;;;;
20210325T080000;6.80;;;;;
20210325T090000;6.97;;;;;
20210325T100000;7.77;;;;;
20210325T110000;8.50;;;;;
20210325T120000;7.65;;;;;
20210325T130000;6.91;;;;;
20210325T140000;5.67;;;;;
20210325T150000;7.03;;;;;
20210325T160000;8.81;;;;;
20210325T170000;7.66;;;;;
20210325T180000;8.10;;;;;
20210325T190000;6.64;;;;;
20210325T200000;7.35;;;;;
20210325T210000;9.95;;;;;
20210325T220000;7.39;;;;;
20210325T230000;7.02;;;;;
20210326T000000;5.71;;;;;
20210326T010000;6.82;;;;;
20210326T020000;5.11;;;;;
20210326T030000;5.26;;;;;
20210326T040000;5.38;;;;;
20210326T050000;5.10;;;;;
20210326T060000;0.00;;;;;
20210326T070000;12.74;;;;;
20210326T080000;7.14;;;;;
20210326T090000;7.92;;;;;
20210326T100000;5.78;;;;;
20210326T110000;7.47;;;;;
20210326T120000;8.24;;;;;
20210326T130000;5.97;;;;;
20210326T140000;8.56;;;;;
20210326T150000;8.43;;;;;
20210326T160000;9.35;;;;;
20210326T170000;7.27;;;;;
20210326T180000;7.01;;;;;
20210326T190000;7.26;;;;;
20210326T200000;7.16;;;;;
20210326T210000;8.60;;;;;
20210326T220000;6.94;;;;;
20210326T230000;5.25;;;;;
20210327T000000;6.55;;;;;
20210327T010000;7.81;;;;;
20210327T020000;6.13;;;;;
20210327T030000;5.14;;;;;
20210327T040000;5.08;;;;;
20210327T050000;5.07;;;;;
20210327T060000;5.42;;;;;
20210327T070000;5.11;;;;;
20210327T080000;7.19;;;;;
20210327T090000;6.54;;;;;
20210327T100000;5.75;;;;;
20210327T110000;9.89;;;;;
20210327T120000;9.85;;;;;
20210327T130000;8.55;;;;;
20210327T140000;7.99;;;;;
20210327T150000;8.63;;;;;
20210327T160000;7.63;;;;;
20210327T170000;6.75;;;;;
20210327T180000;7.16;;;;;
20210327T190000;6.92;;;;;
20210327T200000;7.15;;;;;
20210327T210000;5.62;;;;;
20210327T220000;7.94;;;;;
20210327T230000;5.61;;;;;
20210328T000000;6.57;;;;;
20210328T010000;5.98;;;;;
20210328T030000;5.87;;;;;
20210328T040000;5.30;;;;;
20210328T050000;5.38;;;;;
20210328T060000;5.50;;;;;
20210328T070000;5.21;;;;;
20210328T080000;5.97;;;;;
20210328T090000;7.76;;;;;
20210328T100000;5.32;;;;;
20210328T110000;8.22;;;;;
20210328T120000;8.67;;;;;
20210328T130000;8.74;;;;;
20210328T140000;8.53;;;;;
20210328T150000;8.29;;;;;
20210328T160000;8.76;;;;;
20210328T170000;7.56;;;;;
20210328T180000;8.21;;;;;
20210328T190000;7.17;;;;;
20210328T200000;6.98;;;;;
20210328T210000;8.90;;;;;
20210328T220000;18.48;;;;;
20210328T230000;8.80;;;;;
20210329T000000;6.58;;;;;
20210329T010000;5.19;;;;;
20210329T020000;6.57;;;;;
20210329T030000;5.24;;;;;
20210329T040000;5.57;;;;;
20210329T050000;5.17;;;;;
20210329T060000;6.57;;;;;
20210329T070000;5.59;;;;;
20210329T080000;6.62;;;;;
20210329T090000;6.85;;;;;
20210329T100000;6.97;;;;;
20210329T110000;6.98;;;;;
20210329T120000;8.05;;;;;
20210329T130000;8.51;;;;;
20210329T140000;9.48;;;;;
20210329T150000;6.31;;;;;
20210329T160000;6.82;;;;;
20210329T170000;7.42;;;;;
20210329T180000;7.22;;;;;
20210329T190000;5.55;;;;;
20210329T200000;8.14;;;;;
20210329T210000;7.60;;;;;
20210329T220000;7.51;;;;;
20210329T230000;7.18;;;;;
20210330T000000;6.54;;;;;
20210330T010000;5.68;;;;;
20210330T020000;6.37;;;;;
20210330T030000;4.79;;;;;
20210330T040000;5.09;;;;;
20210330T050000;5.16;;;;;
20210330T060000;5.87;;;;;
20210330T070000;6.07;;;;;
20210330T080000;5.27;;;;;
20210330T090000;6.78;;;;;
20210330T100000;6.73;;;;;
20210330T110000;6.71;;;;;
20210330T120000;8.95;;;;;
20210330T130000;8.58;;;;;
20210330T140000;5.21;;;;;
20210330T150000;6.59;;;;;
20210330T160000;7.23;;;;;
20210330T170000;8.25;;;;;
20210330T180000;8.88;;;;;
20210330T190000;9.07;;;;;
20210330T200000;9.43;;;;;
20210330T210000;9.96;;;;;
20210330T220000;8.01;;;;;
20210330T230000;5.00;;;;;
20210331T000000;6.37;;;;;
20210331T010000;5.29;;;;;
20210331T020000;5.59;;;;;
20210331T030000;6.49;;;;;
20210331T040000;5.01;;;;;
20210331T050000;5.11;;;;;
20210331T060000;4.97;;;;;
20210331T070000;5.09;;;;;
20210331T080000;6.60;;;;;
20210331T090000;6.08;;;;;
20210331T100000;8.16;;;;;
20210331T110000;6.93;;;;;
20210331T120000;9.00;;;;;
20210331T130000;6.58;;;;;
20210331T140000;7.54;;;;;
20210331T150000;6.63;;;;;
20210331T160000;5.66;;;;;
20210331T170000;7.20;;;;;
20210331T180000;6.68;;;;;
20210331T190000;6.09;;;;;
20210331T200000;6.98;;;;;
20210331T210000;6.89;;;;;
20210331T220000;6.78;;;;;
20210331T230000;8.40;;;;;
20210401T000000;5.46;;;;;
20210401T010000;4.77;;;;;
20210401T020000;5.50;;;;;
20210401T030000;5.20;;;;;
20210401T040000;5.56;;;;;
20210401T050000;4.89;;;;;
20210401T060000;0.00;;;;;
20210401T070000;10.43;;;;;
20210401T080000;5.50;;;;;
20210401T090000;6.46;;;;;
20210401T100000;8.65;;;;;
20210401T110000;8.35;;;;;
20210401T120000;8.97;;;;;
20210401T130000;6.97;;;;;
20210401T140000;7.08;;;;;
20210401T150000;8.09;;;;;
20210401T160000;7.46;;;;;
20210401T170000;6.78;;;;;
20210401T180000;8.26;;;;;
20210401T190000;6.95;;;;;
20210401T200000;6.60;;;;;
20210401T210000;5.73;;;;;
20210401T220000;6.59;;;;;
20210401T230000;5.71;;;;;
20210402T000000;6.73;;;;;
20210402T010000;5.56;;;;;
20210402T020000;5.37;;;;;
20210402T030000;4.84;;;;;
20210402T040000;4.87;;;;;
20210402T050000;5.20;;;;;
20210402T060000;5.40;;;;;
20210402T070000;6.36;;;;;
20210402T080000;6.16;;;;;
20210402T090000;6.51;;;;;
20210402T100000;8.05;;;;;
20210402T110000;7.11;;;;;
20210402T120000;7.45;;;;;
20210402T130000;7.99;;;;;
20210402T140000;8.36;;;;;
20210402T150000;8.99;;;;;
20210402T160000;8.91;;;;;
20210402T170000;9.44;;;;;
20210402T180000;7.77;;;;;
20210402T190000;8.98;;;;;
20210402T200000;8.45;;;;;
20210402T210000;6.57;;;;;
20210402T220000;6.43;;;;;
20210402T230000;6.41;;;;;
20210403T000000;6.68;;;;;
20210403T010000;6.39;;;;;
20210403T020000;5.69;;;;;
20210403T030000;5.03;;;;;
20210403T040000;4.92;;;;;
20210403T050000;4.80;;;;;
20210403T060000;5.18;;;;;
20210403T070000;5.33;;;;;
20210403T080000;6.09;;;;;
20210403T090000;6.71;;;;;
20210403T100000;7.17;;;;;
20210403T110000;9.99;;;;;
20210403T120000;7.53;;;;;
20210403T130000;7.87;;;;;
20210403T140000;8.25;;;;;
20210403T150000;6.42;;;;;
20210403T160000;6.70;;;;;
20210403T170000;7.41;;;;;
20210403T180000;7.33;;;;;
20210403T190000;6.64;;;;;
20210403T200000;7.79;;;;;
20210403T210000;7.48;;;;;
20210403T220000;5.48;;;;;
20210403T230000;6.34;;;;;
20210404T000000;5.68;;;;;
20210404T010000;5.84;;;;;
20210404T020000;4.82;;;;;
20210404T030000;5.02;;;;;
20210404T040000;5.18;;;;;
20210404T050000;5.21;;;;;
20210404T060000;5.09;;;;;
20210404T070000;5.14;;;;;
20210404T080000;6.10;;;;;
20210404T090000;6.92;;;;;
20210404T100000;7.24;;;;;
20210404T110000;8.00;;;;;
20210404T120000;9.85;;;;;
20210404T130000;8.71;;;;;
20210404T140000;9.69;;;;;
20210404T150000;6.31;;;;;
20210404T160000;7.82;;;;;
20210404T170000;6.37;;;;;
20210404T180000;9.06;;;;;
20210404T190000;7.30;;;;;
20210404T200000;6.47;;;;;
20210404T210000;8.62;;;;;
20210404T220000;9.89;;;;;
20210404T230000;6.01;;;;;
20210405T000000;5.70;;;;;
20210405T010000;5.00;;;;;
20210405T020000;4.99;;;;;
20210405T030000;5.31;;;;;
20210405T040000;5.10;;;;;
20210405T050000;5.07;;;;;
20210405T060000;5.86;;;;;
20210405T070000;4.70;;;;;
20210405T080000;5.79;;;;;
20210405T090000;5.71;;;;;
20210405T100000;7.51;;;;;
20210405T110000;6.72;;;;;
20210405T120000;8.62;;;;;
20210405T130000;8.40;;;;;
20210405T140000;9.27;;;;;
20210405T150000;8.20;;;;;
20210405T160000;6.43;;;;;
20210405T170000;7.87;;;;;
20210405T180000;6.95;;;;;
20210405T190000;8.18;;;;;
20210405T200000;8.87;;;;;
20210405T210000;7.76;;;;;
20210405T220000;9.92;;;;;
20210405T230000;8.14;;;;;
20210406T000000;5.14;;;;;
20210406T010000;5.29;;;;;
20210406T020000;5.28;;;;;
20210406T030000;4.91;;;;;
20210406T040000;5.14;;;;;
20210406T050000;5.36;;;;;
20210406T060000;7.34;;;;;
20210406T070000;7.48;;;;;
20210406T080000;6.26;;;;;
20210406T090000;6.99;;;;;
20210406T100000;7.99;;;;;
20210406T110000;7.47;;;;;
20210406T120000;7.08;;;;;
20210406T130000;5.16;;;;;
20210406T140000;6.46;;;;;
20210406T150000;4.96;;;;;
20210406T160000;7.13;;;;;
20210406T170000;6.76;;;;;
20210406T180000;8.35;;;;;
20210406T190000;8.74;;;;;
20210406T200000;9.84;;;;;
20210406T210000;8.04;;;;;
20210406T220000;7.38;;;;;
20210406T230000;6.99;;;;;
20210407T000000;6.52;;;;;
20210407T010000;4.70;;;;;
20210407T020000;5.03;;;;;
20210407T030000;5.15;;;;;
20210407T040000;5.38;;;;;
20210407T050000;5.17;;;;;
20210407T060000;6.17;;;;;
20210407T070000;6.61;;;;;
20210407T080000;8.20;;;;;
20210407T090000;6.60;;;;;
20210407T100000;6.27;;;;;
20210407T110000;7.06;;;;;
20210407T120000;8.21;;;;;
20210407T130000;7.41;;;;;
20210407T140000;7.70;;;;;
20210407T150000;5.57;;;;;
20210407T160000;7.25;;;;;
20210407T170000;7.26;;;;;
20210407T180000;9.87;;;;;
20210407T190000;7.06;;;;;
20210407T200000;7.12;;;;;
20210407T210000;6.86;;;;;
20210407T220000;8.31;;;;;
20210407T230000;5.99;;;;;
20210408T000000;4.90;;;;;
20210408T010000;6.54;;;;;
20210408T020000;4.78;;;;;
20210408T030000;5.49;;;;;
20210408T040000;4.74;;;;;
20210408T050000;5.31;;;;;
20210408T060000;7.05;;;;;
20210408T070000;6.93;;;;;
20210408T080000;6.65;;;;;
20210408T090000;6.63;;;;;
20210408T100000;7.76;;;;;
20210408T110000;6.30;;;;;
20210408T120000;5.07;;;;;
20210408T130000;6.72;;;;;
20210408T140000;7.79;;;;;
20210408T150000;7.32;;;;;
20210408T160000;8.14;;;;;
20210408T170000;7.19;;;;;
20210408T180000;6.35;;;;;
20210408T190000;7.52;;;;;
20210408T200000;8.35;;;;;
20210408T210000;8.53;;;;;
20210408T220000;8.93;;;;;
20210408T230000;6.05;;;;;
20210409T000000;4.92;;;;;
20210409T010000;4.96;;;;;
20210409T020000;5.13;;;;;
20210409T030000;5.11;;;;;
20210409T040000;5.40;;;;;
20210409T050000;5.27;;;;;
20210409T060000;5.96;;;;;
20210409T070000;6.32;;;;;
20210409T080000;7.06;;;;;
20210409T090000;6.50;;;;;
