HCID;SwID;Time;SetPt;AllowedDev;AST;AET
20210324T160000;9.99;;;;;
20210324T170000;9.97;;;;;
20210324T180000;9.98;;;;;
20210324T190000;9.94;;;;;
20210324T200000;9.94;;;;;
20210324T210000;10.00;;;;;
20210324T220000;10.01;;;;;
20210324T230000;9.97;;;;;
20210325T000000;10.03;;;;;
20210325T010000;10.03;;;;;
20210325T020000;7.43;;;;;
20210325T030000;6.70;;;;;
20210325T040000;5.89;;;;;
20210325T050000;7.74;;;;;
20210325T060000;0.00;;;;;
20210325T070000;19.44;;;;;
20210325T080000;10.02;;;;;
20210325T090000;10.01;;;;;
20210325T100000;9.95;;;;;
20210325T110000;9.91;;;;;
20210325T120000;9.94;;;;;
20210325T130000;9.97;;;;;
20210325T140000;10.04;;;;;
20210325T150000;10.05;;;;;
20210325T160000;9.97;;;;;
20210325T170000;9.95;;;;;
20210325T180000;9.94;;;;;
20210325T190000;12.87;;;;;
20210325T200000;9.92;;;;;
20210325T210000;9.98;;;;;
20210325T220000;10.00;;;;;
20210325T230000;10.00;;;;;
20210326T000000;9.90;;;;;
20210326T010000;9.93;;;;;
20210326T020000;8.83;;;;;
20210326T030000;9.16;;;;;
20210326T040000;6.29;;;;;
20210326T050000;0.00;;;;;
20210326T060000;0.00;;;;;
20210326T070000;25.43;;;;;
20210326T080000;9.98;;;;;
20210326T090000;9.96;;;;;
20210326T100000;9.95;;;;;
20210326T110000;9.97;;;;;
20210326T120000;10.00;;;;;
20210326T130000;10.00;;;;;
20210326T140000;9.98;;;;;
20210326T150000;10.01;;;;;
20210326T160000;12.64;;;;;
20210326T170000;9.97;;;;;
20210326T180000;9.89;;;;;
20210326T190000;9.90;;;;;
20210326T200000;9.95;;;;;
20210326T210000;10.00;;;;;
20210326T220000;10.03;;;;;
20210326T230000;9.96;;;;;
20210327T000000;9.99;;;;;
20210327T010000;9.14;;;;;
20210327T020000;9.61;;;;;
20210327T030000;8.31;;;;;
20210327T040000;6.33;;;;;
20210327T050000;7.38;;;;;
20210327T060000;6.73;;;;;
20210327T070000;8.29;;;;;
20210327T080000;8.40;;;;;
20210327T090000;9.99;;;;;
20210327T100000;9.92;;;;;
20210327T110000;9.96;;;;;
20210327T120000;12.06;;;;;
20210327T130000;9.90;;;;;
20210327T140000;9.91;;;;;
20210327T150000;9.90;;;;;
20210327T160000;9.94;;;;;
20210327T170000;9.97;;;;;
20210327T180000;9.97;;;;;
20210327T190000;9.96;;;;;
20210327T200000;9.94;;;;;
20210327T210000;9.99;;;;;
20210327T220000;10.02;;;;;
20210327T230000;10.09;;;;;
20210328T000000;9.95;;;;;
20210328T010000;9.04;;;;;
20210328T030000;7.98;;;;;
20210328T040000;7.83;;;;;
20210328T050000;7.60;;;;;
20210328T060000;7.08;;;;;
20210328T070000;9.39;;;;;
20210328T080000;7.03;;;;;
20210328T090000;9.92;;;;;
20210328T100000;9.88;;;;;
20210328T110000;9.93;;;;;
20210328T120000;10.04;;;;;
20210328T130000;10.02;;;;;
20210328T140000;10.03;;;;;
20210328T150000;10.01;;;;;
20210328T160000;9.99;;;;;
20210328T170000;9.93;;;;;
20210328T180000;9.91;;;;;
20210328T190000;9.89;;;;;
20210328T200000;9.91;;;;;
20210328T210000;9.95;;;;;
20210328T220000;10.00;;;;;
20210328T230000;9.95;;;;;
20210329T000000;9.98;;;;;
20210329T010000;10.01;;;;;
20210329T020000;9.49;;;;;
20210329T030000;6.96;;;;;
20210329T040000;7.20;;;;;
20210329T050000;6.32;;;;;
20210329T060000;8.47;;;;;
20210329T070000;9.48;;;;;
20210329T080000;10.01;;;;;
20210329T090000;10.22;;;;;
20210329T100000;9.94;;;;;
20210329T110000;9.95;;;;;
20210329T120000;9.98;;;;;
20210329T130000;9.39;;;;;
20210329T140000;9.99;;;;;
20210329T150000;10.01;;;;;
20210329T160000;10.01;;;;;
20210329T170000;10.01;;;;;
20210329T180000;9.98;;;;;
20210329T190000;9.91;;;;;
20210329T200000;9.89;;;;;
20210329T210000;9.87;;;;;
20210329T220000;9.96;;;;;
20210329T230000;10.01;;;;;
20210330T000000;10.02;;;;;
20210330T010000;10.08;;;;;
20210330T020000;8.08;;;;;
20210330T030000;8.08;;;;;
20210330T040000;7.67;;;;;
20210330T050000;7.83;;;;;
20210330T060000;9.99;;;;;
20210330T070000;10.01;;;;;
20210330T080000;9.99;;;;;
20210330T090000;9.99;;;;;
20210330T100000;10.01;;;;;
20210330T110000;10.01;;;;;
20210330T120000;10.00;;;;;
20210330T130000;10.03;;;;;
20210330T140000;10.03;;;;;
20210330T150000;9.96;;;;;
20210330T160000;9.41;;;;;
20210330T170000;9.95;;;;;
20210330T180000;9.93;;;;;
20210330T190000;9.90;;;;;
20210330T200000;9.94;;;;;
20210330T210000;10.02;;;;;
20210330T220000;9.87;;;;;
20210330T230000;10.01;;;;;
20210331T000000;10.02;;;;;
20210331T010000;10.02;;;;;
20210331T020000;8.77;;;;;
20210331T030000;7.04;;;;;
20210331T040000;7.35;;;;;
20210331T050000;7.12;;;;;
20210331T060000;9.27;;;;;
20210331T070000;9.41;;;;;
20210331T080000;9.99;;;;;
20210331T090000;10.73;;;;;
20210331T100000;10.01;;;;;
20210331T110000;9.98;;;;;
20210331T120000;9.97;;;;;
20210331T130000;10.02;;;;;
20210331T140000;10.02;;;;;
20210331T150000;10.02;;;;;
20210331T160000;10.03;;;;;
20210331T170000;10.01;;;;;
20210331T180000;12.70;;;;;
20210331T190000;9.99;;;;;
20210331T200000;9.96;;;;;
20210331T210000;10.02;;;;;
20210331T220000;9.97;;;;;
20210331T230000;10.05;;;;;
20210401T000000;9.29;;;;;
20210401T010000;9.95;;;;;
20210401T020000;9.05;;;;;
20210401T030000;7.55;;;;;
20210401T040000;7.55;;;;;
20210401T050000;6.19;;;;;
20210401T060000;6.59;;;;;
20210401T070000;8.62;;;;;
20210401T080000;7.27;;;;;
20210401T090000;9.95;;;;;
20210401T100000;9.98;;;;;
20210401T110000;12.83;;;;;
20210401T120000;10.00;;;;;
20210401T130000;10.78;;;;;
20210401T140000;11.66;;;;;
20210401T150000;9.99;;;;;
20210401T160000;9.97;;;;;
20210401T170000;9.95;;;;;
20210401T180000;9.93;;;;;
20210401T190000;9.97;;;;;
20210401T200000;9.91;;;;;
20210401T210000;9.90;;;;;
20210401T220000;9.93;;;;;
20210401T230000;9.97;;;;;
20210402T000000;9.99;;;;;
20210402T010000;10.09;;;;;
20210402T020000;9.20;;;;;
20210402T030000;7.93;;;;;
20210402T040000;6.44;;;;;
20210402T050000;7.43;;;;;
20210402T060000;6.53;;;;;
20210402T070000;7.75;;;;;
20210402T080000;10.35;;;;;
20210402T090000;9.97;;;;;
20210402T100000;10.04;;;;;
20210402T110000;10.05;;;;;
20210402T120000;12.87;;;;;
20210402T130000;10.02;;;;;
20210402T140000;10.84;;;;;
20210402T150000;11.97;;;;;
20210402T160000;10.15;;;;;
20210402T170000;12.39;;;;;
20210402T180000;9.90;;;;;
20210402T190000;14.90;;;;;
20210402T200000;11.00;;;;;
20210402T210000;9.91;;;;;
20210402T220000;9.98;;;;;
20210402T230000;10.01;;;;;
20210403T000000;10.01;;;;;
20210403T010000;10.01;;;;;
20210403T020000;9.82;;;;;
20210403T030000;7.85;;;;;
20210403T040000;7.10;;;;;
20210403T050000;6.70;;;;;
20210403T060000;7.04;;;;;
20210403T070000;0.00;;;;;
20210403T080000;17.86;;;;;
20210403T090000;9.05;;;;;
20210403T100000;10.02;;;;;
20210403T110000;10.04;;;;;
20210403T120000;12.44;;;;;
20210403T130000;9.98;;;;;
20210403T140000;9.89;;;;;
20210403T150000;10.68;;;;;
20210403T160000;11.86;;;;;
20210403T170000;10.00;;;;;
20210403T180000;10.00;;;;;
20210403T190000;10.01;;;;;
20210403T200000;9.97;;;;;
20210403T210000;9.89;;;;;
20210403T220000;9.95;;;;;
20210403T230000;9.97;;;;;
20210404T000000;10.02;;;;;
20210404T010000;10.01;;;;;
20210404T020000;10.07;;;;;
20210404T030000;8.29;;;;;
20210404T040000;8.11;;;;;
20210404T050000;7.81;;;;;
20210404T060000;7.32;;;;;
20210404T070000;6.89;;;;;
20210404T080000;6.63;;;;;
20210404T090000;10.02;;;;;
20210404T100000;9.99;;;;;
20210404T110000;9.97;;;;;
20210404T120000;9.97;;;;;
20210404T130000;9.94;;;;;
20210404T140000;9.90;;;;;
20210404T150000;10.00;;;;;
20210404T160000;9.99;;;;;
20210404T170000;10.03;;;;;
20210404T180000;10.02;;;;;
20210404T190000;9.89;;;;;
20210404T200000;9.88;;;;;
20210404T210000;9.89;;;;;
20210404T220000;9.99;;;;;
20210404T230000;10.00;;;;;
20210405T000000;9.99;;;;;
20210405T010000;9.98;;;;;
20210405T020000;8.93;;;;;
20210405T030000;8.94;;;;;
20210405T040000;6.40;;;;;
20210405T050000;7.27;;;;;
20210405T060000;0.00;;;;;
20210405T070000;14.34;;;;;
20210405T080000;9.37;;;;;
20210405T090000;9.14;;;;;
20210405T100000;10.00;;;;;
20210405T110000;9.90;;;;;
20210405T120000;9.97;;;;;
20210405T130000;9.94;;;;;
20210405T140000;9.95;;;;;
20210405T150000;9.97;;;;;
20210405T160000;9.98;;;;;
20210405T170000;12.96;;;;;
20210405T180000;12.30;;;;;
20210405T190000;10.65;;;;;
20210405T200000;13.30;;;;;
20210405T210000;9.97;;;;;
20210405T220000;9.97;;;;;
20210405T230000;10.03;;;;;
20210406T000000;9.80;;;;;
20210406T010000;9.52;;;;;
20210406T020000;8.18;;;;;
20210406T030000;7.65;;;;;
20210406T040000;7.75;;;;;
20210406T050000;8.56;;;;;
20210406T060000;7.73;;;;;
20210406T070000;9.95;;;;;
20210406T080000;9.93;;;;;
20210406T090000;10.02;;;;;
20210406T100000;10.01;;;;;
20210406T110000;9.99;;;;;
20210406T120000;10.01;;;;;
20210406T130000;10.01;;;;;
20210406T140000;10.00;;;;;
20210406T150000;9.99;;;;;
20210406T160000;9.97;;;;;
20210406T170000;9.96;;;;;
20210406T180000;9.96;;;;;
20210406T190000;9.87;;;;;
20210406T200000;9.86;;;;;
20210406T210000;12.71;;;;;
20210406T220000;10.01;;;;;
20210406T230000;9.98;;;;;
20210407T000000;9.94;;;;;
20210407T010000;9.96;;;;;
20210407T020000;9.02;;;;;
20210407T030000;7.59;;;;;
20210407T040000;6.92;;;;;
20210407T050000;7.23;;;;;
20210407T060000;8.95;;;;;
20210407T070000;9.99;;;;;
20210407T080000;9.97;;;;;
20210407T090000;9.99;;;;;
20210407T100000;10.01;;;;;
20210407T110000;10.00;;;;;
20210407T120000;9.98;;;;;
20210407T130000;9.99;;;;;
20210407T140000;10.01;;;;;
20210407T150000;9.96;;;;;
20210407T160000;9.92;;;;;
20210407T170000;9.93;;;;;
20210407T180000;9.95;;;;;
20210407T190000;12.04;;;;;
20210407T200000;13.14;;;;;
20210407T210000;9.98;;;;;
20210407T220000;10.00;;;;;
20210407T230000;11.94;;;;;
20210408T000000;11.45;;;;;
20210408T010000;9.89;;;;;
20210408T020000;8.45;;;;;
20210408T030000;6.57;;;;;
20210408T040000;7.74;;;;;
20210408T050000;8.81;;;;;
20210408T060000;0.00;;;;;
20210408T070000;19.11;;;;;
20210408T080000;9.99;;;;;
20210408T090000;9.98;;;;;
20210408T100000;10.02;;;;;
20210408T110000;9.99;;;;;
20210408T120000;10.01;;;;;
20210408T130000;10.01;;;;;
20210408T140000;10.01;;;;;
20210408T150000;9.99;;;;;
20210408T160000;9.99;;;;;
20210408T170000;9.92;;;;;
20210408T180000;9.89;;;;;
20210408T190000;13.53;;;;;
20210408T200000;9.95;;;;;
20210408T210000;9.99;;;;;
20210408T220000;9.92;;;;;
20210408T230000;9.99;;;;;
20210409T000000;10.03;;;;;
20210409T010000;10.03;;;;;
20210409T020000;9.58;;;;;
20210409T030000;10.55;;;;;
20210409T040000;7.27;;;;;
20210409T050000;7.70;;;;;
20210409T060000;9.05;;;;;
20210409T070000;9.92;;;;;
20210409T080000;9.99;;;;;
20210409T090000;9.98;;;;;
