HCID;SwID;Time;SetPt;AllowedDev;AST;AET
20210324T160000;12.46;;;;;
20210324T170000;9.11;;;;;
20210324T180000;10.04;;;;;
20210324T190000;10.03;;;;;
20210324T200000;10.06;;;;;
20210324T210000;10.10;;;;;
20210324T220000;8.58;;;;;
20210324T230000;10.10;;;;;
20210325T000000;6.26;;;;;
20210325T010000;5.39;;;;;
20210325T020000;3.65;;;;;
20210325T030000;5.40;;;;;
20210325T040000;4.83;;;;;
20210325T050000;5.23;;;;;
20210325T060000;6.50;;;;;
20210325T070000;5.65;;;;;
20210325T080000;8.15;;;;;
20210325T090000;8.82;;;;;
20210325T100000;10.60;;;;;
20210325T110000;12.47;;;;;
20210325T120000;10.02;;;;;
20210325T130000;10.10;;;;;
20210325T140000;10.17;;;;;
20210325T150000;11.91;;;;;
20210325T160000;10.03;;;;;
20210325T170000;14.51;;;;;
20210325T180000;10.01;;;;;
20210325T190000;11.19;;;;;
20210325T200000;11.98;;;;;
20210325T210000;12.24;;;;;
20210325T220000;10.09;;;;;
20210325T230000;10.01;;;;;
20210326T000000;6.24;;;;;
20210326T010000;4.01;;;;;
20210326T020000;4.74;;;;;
20210326T030000;4.66;;;;;
20210326T040000;3.73;;;;;
20210326T050000;0.00;;;;;
20210326T060000;12.31;;;;;
20210326T070000;5.34;;;;;
20210326T080000;7.63;;;;;
20210326T090000;8.77;;;;;
20210326T100000;8.82;;;;;
20210326T110000;10.09;;;;;
20210326T120000;10.05;;;;;
20210326T130000;9.49;;;;;
20210326T140000;11.78;;;;;
20210326T150000;10.10;;;;;
20210326T160000;10.08;;;;;
20210326T170000;9.99;;;;;
20210326T180000;11.81;;;;;
20210326T190000;8.71;;;;;
20210326T200000;7.59;;;;;
20210326T210000;10.12;;;;;
20210326T220000;8.55;;;;;
20210326T230000;10.05;;;;;
20210327T000000;6.84;;;;;
20210327T010000;7.64;;;;;
20210327T020000;4.02;;;;;
20210327T030000;5.32;;;;;
20210327T040000;3.14;;;;;
20210327T050000;4.51;;;;;
20210327T060000;4.74;;;;;
20210327T070000;5.06;;;;;
20210327T080000;5.70;;;;;
20210327T090000;12.17;;;;;
20210327T100000;10.05;;;;;
20210327T110000;12.57;;;;;
20210327T120000;13.44;;;;;
20210327T130000;15.89;;;;;
20210327T140000;9.99;;;;;
20210327T150000;10.27;;;;;
20210327T160000;13.24;;;;;
20210327T170000;8.07;;;;;
20210327T180000;9.44;;;;;
20210327T190000;10.02;;;;;
20210327T200000;6.47;;;;;
20210327T210000;6.41;;;;;
20210327T220000;10.08;;;;;
20210327T230000;10.05;;;;;
20210328T000000;8.61;;;;;
20210328T010000;7.19;;;;;
20210328T030000;3.87;;;;;
20210328T040000;5.26;;;;;
20210328T050000;5.24;;;;;
20210328T060000;4.42;;;;;
20210328T070000;4.67;;;;;
20210328T080000;7.80;;;;;
20210328T090000;5.10;;;;;
20210328T100000;9.07;;;;;
20210328T110000;10.09;;;;;
20210328T120000;12.01;;;;;
20210328T130000;14.68;;;;;
20210328T140000;12.97;;;;;
20210328T150000;10.06;;;;;
20210328T160000;10.04;;;;;
20210328T170000;10.02;;;;;
20210328T180000;6.74;;;;;
20210328T190000;8.76;;;;;
20210328T200000;9.02;;;;;
20210328T210000;7.99;;;;;
20210328T220000;10.73;;;;;
20210328T230000;10.76;;;;;
20210329T000000;9.63;;;;;
20210329T010000;7.91;;;;;
20210329T020000;6.56;;;;;
20210329T030000;3.82;;;;;
20210329T040000;4.94;;;;;
20210329T050000;7.10;;;;;
20210329T060000;3.64;;;;;
20210329T070000;8.01;;;;;
20210329T080000;4.17;;;;;
20210329T090000;7.73;;;;;
20210329T100000;10.02;;;;;
20210329T110000;10.03;;;;;
20210329T120000;10.07;;;;;
20210329T130000;10.05;;;;;
20210329T140000;10.07;;;;;
20210329T150000;10.09;;;;;
20210329T160000;10.09;;;;;
20210329T170000;10.10;;;;;
20210329T180000;10.00;;;;;
20210329T190000;12.16;;;;;
20210329T200000;12.50;;;;;
20210329T210000;10.02;;;;;
20210329T220000;10.09;;;;;
20210329T230000;10.12;;;;;
20210330T000000;7.10;;;;;
20210330T010000;6.05;;;;;
20210330T020000;4.74;;;;;
20210330T030000;2.89;;;;;
20210330T040000;5.79;;;;;
20210330T050000;6.41;;;;;
20210330T060000;0.00;;;;;
20210330T070000;5.81;;;;;
20210330T080000;5.77;;;;;
20210330T090000;6.94;;;;;
20210330T100000;8.65;;;;;
20210330T110000;10.03;;;;;
20210330T120000;15.33;;;;;
20210330T130000;10.09;;;;;
20210330T140000;10.10;;;;;
20210330T150000;8.63;;;;;
20210330T160000;10.02;;;;;
20210330T170000;10.02;;;;;
20210330T180000;13.39;;;;;
20210330T190000;11.08;;;;;
20210330T200000;10.02;;;;;
20210330T210000;10.12;;;;;
20210330T220000;10.06;;;;;
20210330T230000;8.22;;;;;
20210331T000000;10.05;;;;;
20210331T010000;8.34;;;;;
20210331T020000;4.40;;;;;
20210331T030000;3.18;;;;;
20210331T040000;4.41;;;;;
20210331T050000;4.65;;;;;
20210331T060000;7.07;;;;;
20210331T070000;2.25;;;;;
20210331T080000;5.15;;;;;
20210331T090000;6.42;;;;;
20210331T100000;10.03;;;;;
20210331T110000;10.02;;;;;
20210331T120000;8.97;;;;;
20210331T130000;6.47;;;;;
20210331T140000;8.53;;;;;
20210331T150000;10.06;;;;;
20210331T160000;10.09;;;;;
20210331T170000;10.08;;;;;
20210331T180000;10.02;;;;;
20210331T190000;9.02;;;;;
20210331T200000;9.27;;;;;
20210331T210000;8.48;;;;;
20210331T220000;8.36;;;;;
20210331T230000;8.24;;;;;
20210401T000000;10.17;;;;;
20210401T010000;10.03;;;;;
20210401T020000;5.40;;;;;
20210401T030000;3.56;;;;;
20210401T040000;5.37;;;;;
20210401T050000;3.65;;;;;
20210401T060000;5.31;;;;;
20210401T070000;3.55;;;;;
20210401T080000;6.60;;;;;
20210401T090000;6.29;;;;;
20210401T100000;6.45;;;;;
20210401T110000;10.03;;;;;
20210401T120000;10.04;;;;;
20210401T130000;8.95;;;;;
20210401T140000;10.01;;;;;
20210401T150000;10.04;;;;;
20210401T160000;10.02;;;;;
20210401T170000;10.02;;;;;
20210401T180000;8.77;;;;;
20210401T190000;10.02;;;;;
20210401T200000;11.90;;;;;
20210401T210000;12.99;;;;;
20210401T220000;9.07;;;;;
20210401T230000;10.00;;;;;
20210402T000000;10.05;;;;;
20210402T010000;7.37;;;;;
20210402T020000;7.16;;;;;
20210402T030000;4.85;;;;;
20210402T040000;4.54;;;;;
20210402T050000;5.56;;;;;
20210402T060000;3.53;;;;;
20210402T070000;3.48;;;;;
20210402T080000;7.37;;;;;
20210402T090000;8.20;;;;;
20210402T100000;9.02;;;;;
20210402T110000;8.94;;;;;
20210402T120000;10.18;;;;;
20210402T130000;10.15;;;;;
20210402T140000;12.34;;;;;
20210402T150000;10.03;;;;;
20210402T160000;10.02;;;;;
20210402T170000;10.05;;;;;
20210402T180000;10.02;;;;;
20210402T190000;10.01;;;;;
20210402T200000;8.63;;;;;
20210402T210000;10.02;;;;;
20210402T220000;10.02;;;;;
20210402T230000;10.05;;;;;
20210403T000000;11.82;;;;;
20210403T010000;10.64;;;;;
20210403T020000;5.83;;;;;
20210403T030000;3.96;;;;;
20210403T040000;2.92;;;;;
20210403T050000;4.87;;;;;
20210403T060000;5.26;;;;;
20210403T070000;0.00;;;;;
20210403T080000;8.75;;;;;
20210403T090000;4.62;;;;;
20210403T100000;9.16;;;;;
20210403T110000;10.40;;;;;
20210403T120000;12.00;;;;;
20210403T130000;11.93;;;;;
20210403T140000;13.71;;;;;
20210403T150000;12.74;;;;;
20210403T160000;10.02;;;;;
20210403T170000;8.80;;;;;
20210403T180000;9.02;;;;;
20210403T190000;13.07;;;;;
20210403T200000;10.00;;;;;
20210403T210000;12.43;;;;;
20210403T220000;10.02;;;;;
20210403T230000;7.66;;;;;
20210404T000000;10.03;;;;;
20210404T010000;8.85;;;;;
20210404T020000;7.41;;;;;
20210404T030000;7.28;;;;;
20210404T040000;3.31;;;;;
20210404T050000;5.64;;;;;
20210404T060000;4.25;;;;;
20210404T070000;5.55;;;;;
20210404T080000;3.87;;;;;
20210404T090000;5.95;;;;;
20210404T100000;8.70;;;;;
20210404T110000;10.02;;;;;
20210404T120000;10.02;;;;;
20210404T130000;14.59;;;;;
20210404T140000;10.02;;;;;
20210404T150000;10.04;;;;;
20210404T160000;10.02;;;;;
20210404T170000;10.06;;;;;
20210404T180000;10.11;;;;;
20210404T190000;10.01;;;;;
20210404T200000;10.02;;;;;
20210404T210000;10.00;;;;;
20210404T220000;10.02;;;;;
20210404T230000;9.13;;;;;
20210405T000000;10.02;;;;;
20210405T010000;9.52;;;;;
20210405T020000;5.15;;;;;
20210405T030000;3.73;;;;;
20210405T040000;3.68;;;;;
20210405T050000;5.78;;;;;
20210405T060000;3.90;;;;;
20210405T070000;5.42;;;;;
20210405T080000;3.39;;;;;
20210405T090000;9.63;;;;;
20210405T100000;7.78;;;;;
20210405T110000;8.23;;;;;
20210405T120000;10.00;;;;;
20210405T130000;11.76;;;;;
20210405T140000;10.02;;;;;
20210405T150000;10.01;;;;;
20210405T160000;10.02;;;;;
20210405T170000;4.22;;;;;
20210405T180000;5.92;;;;;
20210405T190000;10.05;;;;;
20210405T200000;4.62;;;;;
20210405T210000;8.77;;;;;
20210405T220000;5.98;;;;;
20210405T230000;4.45;;;;;
20210406T000000;7.02;;;;;
20210406T010000;5.81;;;;;
20210406T020000;4.81;;;;;
20210406T030000;4.75;;;;;
20210406T040000;4.64;;;;;
20210406T050000;3.10;;;;;
20210406T060000;4.71;;;;;
20210406T070000;4.28;;;;;
20210406T080000;4.95;;;;;
20210406T090000;7.00;;;;;
20210406T100000;4.73;;;;;
20210406T110000;5.68;;;;;
20210406T120000;4.60;;;;;
20210406T130000;10.01;;;;;
20210406T140000;5.64;;;;;
20210406T150000;6.18;;;;;
20210406T160000;10.02;;;;;
20210406T170000;4.95;;;;;
20210406T180000;6.45;;;;;
20210406T190000;9.06;;;;;
20210406T200000;6.47;;;;;
20210406T210000;10.02;;;;;
20210406T220000;7.39;;;;;
20210406T230000;9.12;;;;;
20210407T000000;9.95;;;;;
20210407T010000;3.67;;;;;
20210407T020000;3.16;;;;;
20210407T030000;2.90;;;;;
20210407T040000;4.66;;;;;
20210407T050000;5.07;;;;;
20210407T060000;4.68;;;;;
20210407T070000;4.53;;;;;
20210407T080000;5.47;;;;;
20210407T090000;4.45;;;;;
20210407T100000;7.68;;;;;
20210407T110000;7.80;;;;;
20210407T120000;10.03;;;;;
20210407T130000;4.17;;;;;
20210407T140000;6.74;;;;;
20210407T150000;8.83;;;;;
20210407T160000;8.28;;;;;
20210407T170000;7.38;;;;;
20210407T180000;6.94;;;;;
20210407T190000;11.89;;;;;
20210407T200000;8.76;;;;;
20210407T210000;10.04;;;;;
20210407T220000;10.04;;;;;
20210407T230000;10.09;;;;;
20210408T000000;6.66;;;;;
20210408T010000;5.08;;;;;
20210408T020000;2.96;;;;;
20210408T030000;4.12;;;;;
20210408T040000;2.54;;;;;
20210408T050000;4.46;;;;;
20210408T060000;5.32;;;;;
20210408T070000;4.79;;;;;
20210408T080000;5.45;;;;;
20210408T090000;5.96;;;;;
20210408T100000;6.01;;;;;
20210408T110000;8.16;;;;;
20210408T120000;10.03;;;;;
20210408T130000;6.68;;;;;
20210408T140000;8.50;;;;;
20210408T150000;4.69;;;;;
20210408T160000;6.49;;;;;
20210408T170000;10.02;;;;;
20210408T180000;10.02;;;;;
20210408T190000;6.35;;;;;
20210408T200000;7.86;;;;;
20210408T210000;10.02;;;;;
20210408T220000;7.29;;;;;
20210408T230000;9.61;;;;;
20210409T000000;6.60;;;;;
20210409T010000;5.66;;;;;
20210409T020000;4.02;;;;;
20210409T030000;4.73;;;;;
20210409T040000;4.84;;;;;
20210409T050000;4.91;;;;;
20210409T060000;3.40;;;;;
20210409T070000;5.28;;;;;
20210409T080000;3.87;;;;;
20210409T090000;7.43;;;;;
