HCID;SwID;Time;SetPt;AllowedDev;AST;AET
20210324T160000;7.08;;;;;
20210324T170000;6.47;;;;;
20210324T180000;7.34;;;;;
20210324T190000;6.71;;;;;
20210324T200000;7.17;;;;;
20210324T210000;5.64;;;;;
20210324T220000;4.83;;;;;
20210324T230000;4.90;;;;;
20210325T000000;4.77;;;;;
20210325T010000;5.58;;;;;
20210325T020000;5.32;;;;;
20210325T030000;5.29;;;;;
20210325T040000;4.98;;;;;
20210325T050000;0.00;;;;;
20210325T060000;11.49;;;;;
20210325T070000;6.78;;;;;
20210325T080000;6.92;;;;;
20210325T090000;6.69;;;;;
20210325T100000;5.39;;;;;
20210325T110000;6.27;;;;;
20210325T120000;5.36;;;;;
20210325T130000;5.22;;;;;
20210325T140000;6.85;;;;;
20210325T150000;4.78;;;;;
20210325T160000;6.47;;;;;
20210325T170000;4.94;;;;;
20210325T180000;7.56;;;;;
20210325T190000;8.63;;;;;
20210325T200000;4.40;;;;;
20210325T210000;6.96;;;;;
20210325T220000;4.43;;;;;
20210325T230000;4.75;;;;;
20210326T000000;5.77;;;;;
20210326T010000;5.68;;;;;
20210326T020000;4.42;;;;;
20210326T030000;5.26;;;;;
20210326T040000;5.17;;;;;
20210326T050000;4.80;;;;;
20210326T060000;5.36;;;;;
20210326T070000;7.45;;;;;
20210326T080000;6.24;;;;;
20210326T090000;7.02;;;;;
20210326T100000;6.55;;;;;
20210326T110000;4.88;;;;;
20210326T120000;6.10;;;;;
20210326T130000;5.86;;;;;
20210326T140000;8.57;;;;;
20210326T150000;4.98;;;;;
20210326T160000;4.99;;;;;
20210326T170000;6.58;;;;;
20210326T180000;5.59;;;;;
20210326T190000;5.99;;;;;
20210326T200000;5.39;;;;;
20210326T210000;7.17;;;;;
20210326T220000;6.50;;;;;
20210326T230000;4.38;;;;;
20210327T000000;5.19;;;;;
20210327T010000;5.54;;;;;
20210327T020000;4.76;;;;;
20210327T030000;6.11;;;;;
20210327T040000;4.39;;;;;
20210327T050000;4.19;;;;;
20210327T060000;5.72;;;;;
20210327T070000;4.84;;;;;
20210327T080000;6.36;;;;;
20210327T090000;7.08;;;;;
20210327T100000;8.69;;;;;
20210327T110000;10.35;;;;;
20210327T120000;8.49;;;;;
20210327T130000;6.33;;;;;
20210327T140000;6.14;;;;;
20210327T150000;8.64;;;;;
20210327T160000;7.30;;;;;
20210327T170000;6.44;;;;;
20210327T180000;7.48;;;;;
20210327T190000;6.72;;;;;
20210327T200000;6.66;;;;;
20210327T210000;7.13;;;;;
20210327T220000;4.67;;;;;
20210327T230000;4.73;;;;;
20210328T000000;5.58;;;;;
20210328T010000;5.57;;;;;
20210328T030000;4.35;;;;;
20210328T040000;5.82;;;;;
20210328T050000;5.21;;;;;
20210328T060000;5.19;;;;;
20210328T070000;4.82;;;;;
20210328T080000;5.31;;;;;
20210328T090000;6.87;;;;;
20210328T100000;6.73;;;;;
20210328T110000;7.08;;;;;
20210328T120000;8.74;;;;;
20210328T130000;7.49;;;;;
20210328T140000;7.51;;;;;
20210328T150000;8.71;;;;;
20210328T160000;7.25;;;;;
20210328T170000;7.07;;;;;
20210328T180000;8.63;;;;;
20210328T190000;12.50;;;;;
20210328T200000;5.60;;;;;
20210328T210000;6.76;;;;;
20210328T220000;6.36;;;;;
20210328T230000;7.42;;;;;
20210329T000000;5.06;;;;;
20210329T010000;4.56;;;;;
20210329T020000;5.70;;;;;
20210329T030000;4.82;;;;;
20210329T040000;5.88;;;;;
20210329T050000;4.90;;;;;
20210329T060000;4.27;;;;;
20210329T070000;8.03;;;;;
20210329T080000;5.24;;;;;
20210329T090000;5.95;;;;;
20210329T100000;7.42;;;;;
20210329T110000;6.69;;;;;
20210329T120000;6.49;;;;;
20210329T130000;5.81;;;;;
20210329T140000;6.36;;;;;
20210329T150000;4.57;;;;;
20210329T160000;7.05;;;;;
20210329T170000;5.84;;;;;
20210329T180000;5.50;;;;;
20210329T190000;7.07;;;;;
20210329T200000;8.63;;;;;
20210329T210000;7.42;;;;;
20210329T220000;5.96;;;;;
20210329T230000;6.01;;;;;
20210330T000000;4.41;;;;;
20210330T010000;5.57;;;;;
20210330T020000;4.57;;;;;
20210330T030000;5.87;;;;;
20210330T040000;4.65;;;;;
20210330T050000;4.64;;;;;
20210330T060000;5.94;;;;;
20210330T070000;5.43;;;;;
20210330T080000;6.61;;;;;
20210330T090000;6.67;;;;;
20210330T100000;5.22;;;;;
20210330T110000;7.02;;;;;
20210330T120000;8.75;;;;;
20210330T130000;8.76;;;;;
20210330T140000;6.39;;;;;
20210330T150000;5.05;;;;;
20210330T160000;6.37;;;;;
20210330T170000;5.27;;;;;
20210330T180000;6.64;;;;;
20210330T190000;8.66;;;;;
20210330T200000;6.44;;;;;
20210330T210000;6.40;;;;;
20210330T220000;6.09;;;;;
20210330T230000;4.56;;;;;
20210331T000000;4.77;;;;;
20210331T010000;5.61;;;;;
20210331T020000;5.14;;;;;
20210331T030000;4.68;;;;;
20210331T040000;6.24;;;;;
20210331T050000;4.16;;;;;
20210331T060000;6.16;;;;;
20210331T070000;5.01;;;;;
20210331T080000;6.45;;;;;
20210331T090000;6.05;;;;;
20210331T100000;5.74;;;;;
20210331T110000;9.84;;;;;
20210331T120000;7.74;;;;;
20210331T130000;4.64;;;;;
20210331T140000;8.72;;;;;
20210331T150000;6.66;;;;;
20210331T160000;5.98;;;;;
20210331T170000;6.94;;;;;
20210331T180000;6.12;;;;;
20210331T190000;5.54;;;;;
20210331T200000;8.70;;;;;
20210331T210000;8.73;;;;;
20210331T220000;6.77;;;;;
20210331T230000;4.80;;;;;
20210401T000000;4.63;;;;;
20210401T010000;5.00;;;;;
20210401T020000;6.16;;;;;
20210401T030000;7.78;;;;;
20210401T040000;4.31;;;;;
20210401T050000;4.91;;;;;
20210401T060000;6.26;;;;;
20210401T070000;5.08;;;;;
20210401T080000;5.46;;;;;
20210401T090000;4.88;;;;;
20210401T100000;6.96;;;;;
20210401T110000;8.69;;;;;
20210401T120000;6.96;;;;;
20210401T130000;8.67;;;;;
20210401T140000;7.53;;;;;
20210401T150000;7.00;;;;;
20210401T160000;6.52;;;;;
20210401T170000;5.08;;;;;
20210401T180000;6.58;;;;;
20210401T190000;7.28;;;;;
20210401T200000;5.97;;;;;
20210401T210000;6.25;;;;;
20210401T220000;5.21;;;;;
20210401T230000;6.91;;;;;
20210402T000000;4.65;;;;;
20210402T010000;4.95;;;;;
20210402T020000;4.71;;;;;
20210402T030000;5.60;;;;;
20210402T040000;5.10;;;;;
20210402T050000;4.98;;;;;
20210402T060000;4.89;;;;;
20210402T070000;6.16;;;;;
20210402T080000;5.02;;;;;
20210402T090000;7.51;;;;;
20210402T100000;7.11;;;;;
20210402T110000;7.80;;;;;
20210402T120000;14.89;;;;;
20210402T130000;9.31;;;;;
20210402T140000;7.47;;;;;
20210402T150000;6.78;;;;;
20210402T160000;6.49;;;;;
20210402T170000;7.34;;;;;
20210402T180000;7.50;;;;;
20210402T190000;6.50;;;;;
20210402T200000;6.00;;;;;
20210402T210000;6.97;;;;;
20210402T220000;4.66;;;;;
20210402T230000;7.15;;;;;
20210403T000000;4.99;;;;;
20210403T010000;4.51;;;;;
20210403T020000;4.54;;;;;
20210403T030000;6.22;;;;;
20210403T040000;4.54;;;;;
20210403T050000;5.30;;;;;
20210403T060000;4.93;;;;;
20210403T070000;4.98;;;;;
20210403T080000;4.92;;;;;
20210403T090000;5.07;;;;;
20210403T100000;7.41;;;;;
20210403T110000;12.86;;;;;
20210403T120000;7.07;;;;;
20210403T130000;7.14;;;;;
20210403T140000;7.11;;;;;
20210403T150000;6.08;;;;;
20210403T160000;6.60;;;;;
20210403T170000;7.30;;;;;
20210403T180000;10.92;;;;;
20210403T190000;5.64;;;;;
20210403T200000;7.05;;;;;
20210403T210000;6.82;;;;;
20210403T220000;6.54;;;;;
20210403T230000;4.54;;;;;
20210404T000000;5.20;;;;;
20210404T010000;4.80;;;;;
20210404T020000;5.63;;;;;
20210404T030000;5.25;;;;;
20210404T040000;4.41;;;;;
20210404T050000;5.90;;;;;
20210404T060000;4.60;;;;;
20210404T070000;5.24;;;;;
20210404T080000;5.88;;;;;
20210404T090000;7.55;;;;;
20210404T100000;6.60;;;;;
20210404T110000;16.88;;;;;
20210404T120000;10.07;;;;;
20210404T130000;8.66;;;;;
20210404T140000;12.02;;;;;
20210404T150000;8.71;;;;;
20210404T160000;6.48;;;;;
20210404T170000;4.97;;;;;
20210404T180000;7.10;;;;;
20210404T190000;6.19;;;;;
20210404T200000;7.25;;;;;
20210404T210000;6.26;;;;;
20210404T220000;5.75;;;;;
20210404T230000;6.22;;;;;
20210405T000000;5.01;;;;;
20210405T010000;4.92;;;;;
20210405T020000;4.37;;;;;
20210405T030000;5.29;;;;;
20210405T040000;5.87;;;;;
20210405T050000;6.48;;;;;
20210405T060000;4.23;;;;;
20210405T070000;5.31;;;;;
20210405T080000;5.17;;;;;
20210405T090000;7.06;;;;;
20210405T100000;7.00;;;;;
20210405T110000;10.50;;;;;
20210405T120000;16.74;;;;;
20210405T130000;9.34;;;;;
20210405T140000;14.74;;;;;
20210405T150000;9.97;;;;;
20210405T160000;7.30;;;;;
20210405T170000;7.76;;;;;
20210405T180000;16.06;;;;;
20210405T190000;9.12;;;;;
20210405T200000;8.03;;;;;
20210405T210000;6.88;;;;;
20210405T220000;5.90;;;;;
20210405T230000;4.81;;;;;
20210406T000000;5.28;;;;;
20210406T010000;4.67;;;;;
20210406T020000;5.37;;;;;
20210406T030000;5.47;;;;;
20210406T040000;5.13;;;;;
20210406T050000;5.82;;;;;
20210406T060000;5.97;;;;;
20210406T070000;5.83;;;;;
20210406T080000;5.14;;;;;
20210406T090000;6.80;;;;;
20210406T100000;5.74;;;;;
20210406T110000;7.00;;;;;
20210406T120000;6.22;;;;;
20210406T130000;4.48;;;;;
20210406T140000;6.54;;;;;
20210406T150000;5.12;;;;;
20210406T160000;6.85;;;;;
20210406T170000;7.57;;;;;
20210406T180000;8.65;;;;;
20210406T190000;6.69;;;;;
20210406T200000;9.74;;;;;
20210406T210000;6.87;;;;;
20210406T220000;5.42;;;;;
20210406T230000;6.43;;;;;
20210407T000000;4.57;;;;;
20210407T010000;5.01;;;;;
20210407T020000;5.86;;;;;
20210407T030000;5.62;;;;;
20210407T040000;4.31;;;;;
20210407T050000;4.49;;;;;
20210407T060000;5.74;;;;;
20210407T070000;7.12;;;;;
20210407T080000;7.21;;;;;
20210407T090000;5.54;;;;;
20210407T100000;5.24;;;;;
20210407T110000;8.69;;;;;
20210407T120000;6.47;;;;;
20210407T130000;5.41;;;;;
20210407T140000;5.23;;;;;
20210407T150000;5.15;;;;;
20210407T160000;5.93;;;;;
20210407T170000;6.21;;;;;
20210407T180000;6.67;;;;;
20210407T190000;7.47;;;;;
20210407T200000;6.50;;;;;
20210407T210000;6.84;;;;;
20210407T220000;7.38;;;;;
20210407T230000;4.56;;;;;
20210408T000000;5.35;;;;;
20210408T010000;5.07;;;;;
20210408T020000;4.76;;;;;
20210408T030000;5.64;;;;;
20210408T040000;5.34;;;;;
20210408T050000;4.59;;;;;
20210408T060000;5.82;;;;;
20210408T070000;7.10;;;;;
20210408T080000;4.47;;;;;
20210408T090000;5.25;;;;;
20210408T100000;8.39;;;;;
20210408T110000;6.88;;;;;
20210408T120000;5.06;;;;;
20210408T130000;4.98;;;;;
20210408T140000;5.35;;;;;
20210408T150000;5.59;;;;;
20210408T160000;5.95;;;;;
20210408T170000;7.39;;;;;
20210408T180000;6.00;;;;;
20210408T190000;6.42;;;;;
20210408T200000;7.70;;;;;
20210408T210000;5.06;;;;;
20210408T220000;4.98;;;;;
20210408T230000;6.60;;;;;
20210409T000000;4.57;;;;;
20210409T010000;7.32;;;;;
20210409T020000;4.39;;;;;
20210409T030000;5.14;;;;;
20210409T040000;5.49;;;;;
20210409T050000;4.47;;;;;
20210409T060000;5.48;;;;;
20210409T070000;8.32;;;;;
20210409T080000;6.48;;;;;
20210409T090000;5.54;;;;;
