CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
a85b7c44;P1D1L1;6813648678438751.0;20211203T074905;6076fbed63fd037324449148;20211203T073904;20211203T073904;;;00:00:00;;;;;V2.0.5(15);0.0
20211203T073904;0.0
