CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
e719bd99;P1D1L1;113132686492723.0;20211108T154828;60d0bc947b437b05a4d68f5f;20211108T154322;20211108T154322;;;00:00:00;;;;;V2.0.5(15);0.0
20211108T154322;0.574
