CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
23235ae2;P1D1L1;4345345596738764.0;20211014T190028;6050f8a27ae77b6ee7595a3a;20211014T185029;20211014T185029;;;00:00:00;;;;;V2.0.5(15);0.0
20211014T185029;0.0
