1634940000 0
1634941209 0
1634942418 0
1634943627 0.2923424999999406
1634944836 13.382789999997282
1634946045 26.47323749999462
1634947254 38.71022999999244
1634948463 32.69276833333383
1634949672 26.67530666667522
1634950881 20.85818500001551
1634952090 17.830983333340555
1634953299 14.8037816666656
1634954508 12.044539999991539
1634955717 12.017001666659926
1634956926 11.989463333328313
1634958135 11.85512499999677
1634959344 10.871133333332448
1634960553 9.887141666668128
1634961762 9.301805000003661
1634962971 11.292960833338245
1634964180 13.28411666667283
1634965389 14.800830000006826
1634966598 13.757060000004325
1634967807 12.713290000001823
1634969016 11.695079999999725
1634970225 10.79437499999949
1634971434 9.893669999999256
1634972643 8.673487499998519
1634973852 6.183283333329115
1634975061 3.693079166659712
1634976270 1.0087749999922382
1634977479 0
1634978688 0
1634979897 0
1634981106 0
1634982315 0
1634983524 0
1634984733 0
1634985942 0
1634987151 0
1634988360 0
1634989569 0
1634990778 0
1634991987 0
1634993196 0
1634994405 0
1634995614 0
1634996823 0
1634998032 1.9036933333318053
1634999241 4.290516805553011
1635000450 6.677340277774217
1635001659 10.552959999997618
1635002868 16.861253333335725
1635004077 23.169546666673824
1635005286 26.949560000007622
1635006495 26.96836666666835
1635007704 26.98717333332907
1635008913 26.58175749999202
1635010122 25.600788333324648
1635011331 24.619819166657276
1635012540 24.06544999999169
1635013749 24.039590833328305
1635014958 24.013731666664924
1635016167 23.506867500000954
1635017376 22.45537333333632
1635018585 21.403879166671686
1635019794 19.432675000003364
1635021003 16.509245833331224
1635022212 13.585816666659085
1635023421 13.163637499991964
1635024630 15.109791666662932
1635025839 17.0559458333339
1635027048 17.966020000005955
1635028257 17.97911750001229
1635029466 17.99221500001862
1635030675 16.88050000001749
1635031884 14.878933333343788
1635033093 12.877366666670083
1635034302 12.030590000000375
1635035511 12.017828333333552
1635036720 12.005066666666728
1635037929 12.598387499997408
1635039138 13.590774999993107
1635040347 14.583162499988806
1635041556 13.713059999989346
1635042765 11.726941666659453
1635043974 9.740823333329558
1635045183 9.675229999996882
1635046392 10.654519999996023
1635047601 11.633809999995162
1635048810 11.976349999997183
1635050019 12.00523166666729
1635051228 12.034113333337396
1635052437 12.034165000005014
1635053646 12.02140333333819
1635054855 12.008641666671368
1635056064 11.994680000003427
1635057273 11.980239166668374
1635058482 11.96579833333332
1635059691 10.836865000002618
1635060900 9.310166666673467
1635062109 7.7834683333443175
1635063318 5.53486500000632
1635064527 3.0574224999988537
1635065736 0.5799799999913868
1635066945 0
1635068154 0
1635069363 0
1635070572 0
1635071781 0
1635072990 0
1635074199 0
1635075408 0
1635076617 0
1635077826 0
1635079035 0
1635080244 0
1635081453 0
1635082662 2.0577749999901176
1635083871 7.614137499994419
1635085080 11.723599999997532
1635086289 15.660238333333837
1635087498 19.59687666667014
1635088707 18.424095000003653
1635089916 16.780526666670244
1635091125 15.13695833333683
1635092334 15.980000000003493
1635093543 16.987500000003493
1635094752 17.995000000003493
1635095961 16.96301000000567
1635097170 15.846700000007937
1635098379 14.730390000010205
1635099588 20.80214000000502
1635100797 27.00095166666637
1635102006 33.17379166666108
1635103215 34.13931249999441
1635104424 35.10483333332775
1635105633 35.988926666661065
1635106842 33.97123999999385
1635108051 31.953553333326635
1635109260 29.98476666665956
1635110469 28.952414999995163
1635111678 27.920063333330763
1635112887 26.746312499999817
