10/23/2021-00:00:00 0.0
10/23/2021-00:20:09 0.0
10/23/2021-00:40:18 0.0
10/23/2021-01:00:27 0.2923424999999406
10/23/2021-01:20:36 13.382789999997282
10/23/2021-01:40:45 26.47323749999462
10/23/2021-02:00:54 38.71022999999244
10/23/2021-02:21:03 32.69276833333383
10/23/2021-02:41:12 26.67530666667522
10/23/2021-03:01:21 20.85818500001551
10/23/2021-03:21:30 17.830983333340555
10/23/2021-03:41:39 14.8037816666656
10/23/2021-04:01:48 12.044539999991539
10/23/2021-04:21:57 12.017001666659926
10/23/2021-04:42:06 11.989463333328313
10/23/2021-05:02:15 11.85512499999677
10/23/2021-05:22:24 10.871133333332448
10/23/2021-05:42:33 9.887141666668128
10/23/2021-06:02:42 9.301805000003661
10/23/2021-06:22:51 11.292960833338245
10/23/2021-06:43:00 13.28411666667283
10/23/2021-07:03:09 14.800830000006826
10/23/2021-07:23:18 13.757060000004325
10/23/2021-07:43:27 12.713290000001823
10/23/2021-08:03:36 11.695079999999725
10/23/2021-08:23:45 10.79437499999949
10/23/2021-08:43:54 9.893669999999256
10/23/2021-09:04:03 8.959822499998408
10/23/2021-09:24:12 7.8942233333284575
10/23/2021-09:44:21 6.828624166658507
10/23/2021-10:04:30 5.775849999990896
10/23/2021-10:24:39 4.767678333331423
10/23/2021-10:44:48 3.75950666667195
10/23/2021-11:04:57 3.1216087500105276
10/23/2021-11:25:06 3.6207130555653406
10/23/2021-11:45:15 4.119817361120154
10/23/2021-12:05:24 4.618921666674966
10/23/2021-12:25:33 5.118025972229779
10/23/2021-12:45:42 5.617130277784591
10/23/2021-13:05:51 6.116234583339404
10/23/2021-13:26:00 6.615338888894216
10/23/2021-13:46:09 7.11444319444903
10/23/2021-14:06:18 7.613547500003842
10/23/2021-14:26:27 8.112651805558656
10/23/2021-14:46:36 8.611756111113468
10/23/2021-15:06:45 9.110860416668281
10/23/2021-15:26:54 9.609964722223094
10/23/2021-15:47:03 10.109069027777906
10/23/2021-16:07:12 10.608173333332719
10/23/2021-16:27:21 11.107277638887531
10/23/2021-16:47:30 11.606381944442344
10/23/2021-17:07:39 13.831814999999041
10/23/2021-17:27:48 18.87804666666993
10/23/2021-17:47:57 23.92427833334082
10/23/2021-18:08:06 26.949560000007622
10/23/2021-18:28:15 26.96836666666835
10/23/2021-18:48:24 26.98717333332907
10/23/2021-19:08:33 26.58175749999202
10/23/2021-19:28:42 25.600788333324648
10/23/2021-19:48:51 24.619819166657276
10/23/2021-20:09:00 24.06544999999169
10/23/2021-20:29:09 24.039590833328305
10/23/2021-20:49:18 24.013731666664924
10/23/2021-21:09:27 23.506867500000954
10/23/2021-21:29:36 22.45537333333632
10/23/2021-21:49:45 21.403879166671686
10/23/2021-22:09:54 19.432675000003364
10/23/2021-22:30:03 16.509245833331224
10/23/2021-22:50:12 13.585816666659085
10/23/2021-23:10:21 13.163637499991964
10/23/2021-23:30:30 15.109791666662932
10/23/2021-23:50:39 17.0559458333339
10/24/2021-00:10:48 17.966020000005955
10/24/2021-00:30:57 17.97911750001229
10/24/2021-00:51:06 17.99221500001862
10/24/2021-01:11:15 16.88050000001749
10/24/2021-01:31:24 14.878933333343788
10/24/2021-01:51:33 12.877366666670083
10/24/2021-02:11:42 12.030590000000375
10/24/2021-02:31:51 12.017828333333552
10/24/2021-02:52:00 12.005066666666728
10/24/2021-03:12:09 12.598387499997408
10/24/2021-03:32:18 13.590774999993107
10/24/2021-03:52:27 14.583162499988806
10/24/2021-04:12:36 13.713059999989346
10/24/2021-04:32:45 11.726941666659453
10/24/2021-04:52:54 9.740823333329558
10/24/2021-05:13:03 9.675229999996882
10/24/2021-05:33:12 10.654519999996023
10/24/2021-05:53:21 11.633809999995162
10/24/2021-06:13:30 11.976349999997183
10/24/2021-06:33:39 12.00523166666729
10/24/2021-06:53:48 12.034113333337396
10/24/2021-07:13:57 12.034165000005014
10/24/2021-07:34:06 12.02140333333819
10/24/2021-07:54:15 12.008641666671368
10/24/2021-08:14:24 11.994680000003427
10/24/2021-08:34:33 11.980239166668374
10/24/2021-08:54:42 11.96579833333332
10/24/2021-09:14:51 11.238062500002416
10/24/2021-09:35:00 10.255750000006325
10/24/2021-09:55:09 9.273437500010235
10/24/2021-10:15:18 7.507510000005714
10/24/2021-10:35:27 5.493181666665187
10/24/2021-10:55:36 3.4788533333246603
10/24/2021-11:15:45 3.0090749999893887
10/24/2021-11:35:54 2.9707899999889196
10/24/2021-11:56:03 2.9325049999884505
10/24/2021-12:16:12 3.7646999999924446
10/24/2021-12:36:21 4.8091416666641935
10/24/2021-12:56:30 5.853583333335942
10/24/2021-13:16:39 5.1930650000076275
10/24/2021-13:36:48 4.174146666679299
10/24/2021-13:56:57 3.1552283333509696
10/24/2021-14:17:06 2.1571150000071793
