04/01/2021-00:00:00 0.0
04/01/2021-01:27:50 0.0
04/01/2021-02:55:40 0.0
04/01/2021-04:23:30 0.0
04/01/2021-05:51:20 0.0
04/01/2021-07:19:10 0.0
04/01/2021-08:47:00 0.0
04/01/2021-10:14:50 0.0
04/01/2021-11:42:40 0.0
04/01/2021-13:10:30 0.0
04/01/2021-14:38:20 0.0
04/01/2021-16:06:10 0.0
04/01/2021-17:34:00 0.0
04/01/2021-19:01:50 0.0
04/01/2021-20:29:40 14.17192
04/01/2021-21:57:30 14.111999999999984
04/01/2021-23:25:20 14.066159999999991
04/02/2021-00:53:10 2.495999999999981
04/02/2021-02:21:00 1.0533600000000398
04/02/2021-03:48:50 0.0
04/02/2021-05:16:40 0.0
04/02/2021-06:44:30 0.0
04/02/2021-08:12:20 0.0
04/02/2021-09:40:10 0.08567999999996942
04/02/2021-11:08:00 0.0
04/02/2021-12:35:50 0.025280000000008435
04/02/2021-14:03:40 0.0
04/02/2021-15:31:30 0.5008800000000153
04/02/2021-16:59:20 0.4800000000000378
04/02/2021-18:27:10 0.0
04/02/2021-19:55:00 0.0
04/02/2021-21:22:50 0.0
04/02/2021-22:50:40 0.0
04/03/2021-00:18:30 0.0
04/03/2021-01:46:20 0.0
04/03/2021-03:14:10 0.0
04/03/2021-04:42:00 0.0
04/03/2021-06:09:50 0.0
04/03/2021-07:37:40 0.0
04/03/2021-09:05:30 0.0
04/03/2021-10:33:20 0.0
04/03/2021-12:01:10 0.0
04/03/2021-13:29:00 0.0
04/03/2021-14:56:50 12.552000000000003
04/03/2021-16:24:40 0.6263999999999982
04/03/2021-17:52:30 0.0
04/03/2021-19:20:20 0.0
04/03/2021-20:48:10 0.0
04/03/2021-22:16:00 0.0
04/03/2021-23:43:50 0.0
04/04/2021-01:11:40 0.0
04/04/2021-02:39:30 0.0
04/04/2021-04:07:20 0.0
04/04/2021-05:35:10 0.0
04/04/2021-07:03:00 0.0
04/04/2021-08:30:50 0.0
04/04/2021-09:58:40 0.0
04/04/2021-11:26:30 0.0
04/04/2021-12:54:20 0.0
04/04/2021-14:22:10 0.0
04/04/2021-15:50:00 0.0
04/04/2021-17:17:50 0.0
04/04/2021-18:45:40 0.0
04/04/2021-20:13:30 0.0
04/04/2021-21:41:20 0.0
04/04/2021-23:09:10 0.0
04/05/2021-00:37:00 0.0
04/05/2021-02:04:50 0.0
04/05/2021-03:32:40 0.0
04/05/2021-05:00:30 0.0
04/05/2021-06:28:20 0.0
04/05/2021-07:56:10 0.0
04/05/2021-09:24:00 0.0
04/05/2021-10:51:50 0.0
04/05/2021-12:19:40 0.0
04/05/2021-13:47:30 0.0
04/05/2021-15:15:20 0.0
04/05/2021-16:43:10 0.0
04/05/2021-18:11:00 0.0
04/05/2021-19:38:50 0.0
04/05/2021-21:06:40 0.0
04/05/2021-22:34:30 0.0
04/06/2021-00:02:20 0.0
04/06/2021-01:30:10 0.0
04/06/2021-02:58:00 0.0
04/06/2021-04:25:50 0.0
04/06/2021-05:53:40 0.0
04/06/2021-07:21:30 0.0
04/06/2021-08:49:20 0.0
04/06/2021-10:17:10 0.0
04/06/2021-11:45:00 0.0
04/06/2021-13:12:50 0.0
04/06/2021-14:40:40 0.0
04/06/2021-16:08:30 0.0
04/06/2021-17:36:20 0.0
04/06/2021-19:04:10 0.0
04/06/2021-20:32:00 0.0
04/06/2021-21:59:50 0.0
04/06/2021-23:27:40 0.0
04/07/2021-00:55:30 0.0
04/07/2021-02:23:20 0.0
04/07/2021-03:51:10 0.0
04/07/2021-05:19:00 0.0
04/07/2021-06:46:50 0.0
04/07/2021-08:14:40 0.0
04/07/2021-09:42:30 0.0
04/07/2021-11:10:20 0.0
04/07/2021-12:38:10 0.0
04/07/2021-14:06:00 0.0
04/07/2021-15:33:50 0.0
04/07/2021-17:01:40 0.0
04/07/2021-18:29:30 0.0
04/07/2021-19:57:20 0.0
04/07/2021-21:25:10 0.0
04/07/2021-22:53:00 0.0
04/08/2021-00:20:50 0.0
04/08/2021-01:48:40 0.0
04/08/2021-03:16:30 0.0
04/08/2021-04:44:20 0.0
04/08/2021-06:12:10 0.0
04/08/2021-07:40:00 0.0
04/08/2021-09:07:50 0.0
04/08/2021-10:35:40 0.0
04/08/2021-12:03:30 0.0
04/08/2021-13:31:20 0.0
04/08/2021-14:59:10 0.0
04/08/2021-16:27:00 0.0
04/08/2021-17:54:50 0.0
04/08/2021-19:22:40 0.0
04/08/2021-20:50:30 0.0
04/08/2021-22:18:20 0.0
04/08/2021-23:46:10 0.0
04/09/2021-01:14:00 0.0
04/09/2021-02:41:50 0.0
04/09/2021-04:09:40 0.0
04/09/2021-05:37:30 0.0
04/09/2021-07:05:20 0.0
04/09/2021-08:33:10 0.0
04/09/2021-10:01:00 0.0
04/09/2021-11:28:50 0.0
04/09/2021-12:56:40 0.0
04/09/2021-14:24:30 0.0
04/09/2021-15:52:20 0.0
04/09/2021-17:20:10 0.0
04/09/2021-18:48:00 0.0
04/09/2021-20:15:50 0.0
04/09/2021-21:43:40 0.0
04/09/2021-23:11:30 0.0
04/10/2021-00:39:20 0.0
04/10/2021-02:07:10 0.0
04/10/2021-03:35:00 0.0
04/10/2021-05:02:50 0.0
04/10/2021-06:30:40 0.0
04/10/2021-07:58:30 0.0
04/10/2021-09:26:20 0.0
04/10/2021-10:54:10 0.0
04/10/2021-12:22:00 0.0
04/10/2021-13:49:50 0.0
04/10/2021-15:17:40 0.0
04/10/2021-16:45:30 14.197279999999997
