1618005600 0.0
1618005859 0.0
1618006118 0.0
1618006377 0.0
1618006636 0.0
1618006895 0.0
1618007154 0.0
1618007413 0.0
1618007672 0.0
1618007931 0.0
1618008190 0.0
1618008449 0.0
1618008708 0.0
1618008967 0.0
1618009226 0.0
1618009485 0.0
1618009744 0.0
1618010003 0.0
1618010262 0.0
1618010521 0.0
1618010780 0.0
1618011039 0.0
1618011298 0.0
1618011557 0.0
1618011816 0.0
1618012075 0.0
1618012334 0.0
1618012593 0.0
1618012852 0.0
1618013111 0.0
1618013370 0.0
1618013629 0.0
1618013888 0.0
1618014147 0.0
1618014406 0.0
1618014665 0.0
1618014924 0.0
1618015183 0.0
1618015442 0.0
1618015701 0.0
1618015960 0.0
1618016219 0.0
1618016478 0.0
1618016737 0.0
1618016996 0.0
1618017255 0.0
1618017514 0.0
1618017773 0.0
1618018032 0.0
1618018291 0.0
1618018550 0.0
1618018809 0.0
1618019068 0.0
1618019327 0.0
1618019586 0.0
1618019845 0.0
1618020104 0.0
1618020363 0.0
1618020622 0.0
1618020881 0.0
1618021140 0.0
1618021399 0.0
1618021658 0.0
1618021917 0.0
1618022176 0.0
1618022435 0.0
1618022694 0.0
1618022953 0.0
1618023212 0.0
1618023471 0.0
1618023730 0.0
1618023989 0.0
1618024248 0.0
1618024507 0.0
1618024766 0.0
1618025025 0.0
1618025284 0.0
1618025543 0.0
1618025802 0.0
1618026061 0.0
1618026320 0.0
1618026579 0.0
1618026838 0.0
1618027097 0.0
1618027356 0.0
1618027615 0.0
1618027874 0.0
1618028133 0.0
1618028392 0.0
1618028651 0.0
1618028910 0.0
1618029169 0.0
1618029428 0.0
1618029687 0.0
1618029946 0.0
1618030205 0.0
1618030464 0.0
1618030723 0.0
1618030982 0.0
1618031241 0.0
1618031500 0.0
1618031759 0.0
1618032018 0.0
1618032277 0.0
1618032536 0.0
1618032795 0.0
1618033054 0.0
1618033313 0.0
1618033572 0.0
1618033831 0.0
1618034090 0.0
1618034349 0.0
1618034608 0.0
1618034867 0.0
1618035126 0.0
1618035385 0.0
1618035644 0.0
1618035903 0.0
1618036162 0.0
1618036421 0.0
1618036680 0.0
1618036939 0.0
1618037198 0.0
1618037457 0.0
1618037716 0.0
1618037975 0.0
1618038234 0.0
1618038493 0.0
1618038752 0.0
1618039011 0.0
1618039270 0.0
1618039529 0.0
1618039788 0.0
1618040047 0.0
1618040306 0.0
1618040565 0.0
1618040824 0.0
1618041083 0.0
1618041342 0.0
1618041601 0.0
1618041860 0.0
1618042119 0.0
1618042378 0.0
1618042637 0.0
1618042896 0.0
1618043155 0.0
1618043414 0.0
1618043673 0.0
1618043932 0.0
1618044191 0.0
1618044450 0.0
1618044709 0.0
1618044968 0.0
1618045227 0.0
1618045486 0.0
1618045745 0.0
1618046004 0.0
1618046263 0.0
1618046522 0.0
1618046781 0.0
1618047040 0.0
1618047299 0.0
1618047558 0.0
1618047817 0.0
1618048076 0.0
1618048335 0.0
1618048594 0.0
1618048853 0.0
1618049112 0.0
1618049371 0.0
1618049630 0.0
1618049889 0.0
1618050148 0.0
1618050407 0.0
1618050666 0.0
1618050925 0.0
1618051184 0.0
1618051443 0.0
1618051702 0.0
1618051961 0.0
1618052220 0.0
1618052479 0.0
1618052738 0.0
1618052997 0.0
1618053256 0.0
1618053515 0.0
1618053774 0.0
1618054033 0.0
1618054292 0.0
1618054551 0.0
1618054810 0.0
1618055069 0.0
1618055328 0.0
1618055587 0.0
1618055846 0.0
1618056105 0.0
1618056364 0.0
1618056623 0.0
1618056882 0.0
1618057141 0.0
1618057400 0.0
1618057659 0.0
1618057918 0.0
