CPID;LOC;CPName;EntryTime;ExitTime;ChrgCap;Com;Connector
f75f42af-e30d-4c5b-99aa-c7377346e113;P3D1L1;MOTIT-L1-1;20200701T000000;NULL;9.6;Motit 6 Battery Hub 1.6kW max per socket;"[{\CPType\"""""""":\""""""""AC\"""""""",\""""""""ConnectorType\"""""""":\""""""""Schucko\""""""""}]"""""""""""""""
