CPID;LOC;CPName;EntryTime;ExitTime;ChrgCap;Com;Connector
895bce6a;P1D2L1;Schneider EVLink Smart Wallbox 1.6-J;20200902T171800;NULL;7.4;NULL;"[{\CPType\"":\""AC\"",\""ConnectorType\"":\""Type 2\""}]"""
4e567c71;P1D2L1;Schneider EVLink Smart Wallbox 1.6-J;20200902T171800;NULL;7.4;NULL;"[{\CPType\"":\""AC\"",\""ConnectorType\"":\""Type 2\""}]"""
7be754bc;P1D2L1;Schneider EVLink Smart Wallbox 1.6-J;20200902T171800;NULL;7.4;NULL;"[{\CPType\"":\""AC\"",\""ConnectorType\"":\""Type 2\""}]"""
c49456c8;P1D2L1;Schneider EVLink Smart Wallbox 1.6-J;20200902T171800;NULL;7.4;NULL;"[{\CPType\"":\""AC\"",\""ConnectorType\"":\""Type 2\""}]"""
