ReqID;CPID;LOC;ChrgSessID;Time;EVID;Conn;EventType;Status;ChrgConstraint;PriceModelID;TariffID;SwID
d222d98f9b5b4211bbd3ae3acb73a688;4f7e3337-6cd4-42fb-a193-d9115927069b;P2D1L3;d222d98f9b5b4211bbd3ae3acb73a688;20211026T070039;6fd498fc-1aad-41dd-9545-6f0ec57c79b3;"Type 2";Initial;Confirmed;"{\"EST\":null,\"LFT\":\"20211026T120000\",\"EnergyStart\":26,\"EnergyEnd\":26,\"EnergyMin\":7.8,\"SOCStart\":0.5,\"SOCEnd\":null,\"Priority\":0.3,\"V2G\":false}";9f47cfe4-19f9-4aab-b021-d03214749d86;69ed5b2a-89f8-4ce9-8633-abc3bba974fa;pmc-gc-data-exporter
