EVID;EntryTime;ExitTime;Distance;MakeM
5f5cb08bef270700062e9f22;20200101T093525;;;736d20f1-d137-43bc-b7c3-631de8254a08
5f4e186af8cd1d0006889048;20200101T093525;;;736d20f1-d137-43bc-b7c3-631de8254a08
5f5cb0a1ef270700062e9f23;20200101T093525;;;736d20f1-d137-43bc-b7c3-631de8254a08
5f807cf58ad9450007587b73;20200101T093525;;;736d20f1-d137-43bc-b7c3-631de8254a08
